Company Name,CIK,Form Type,Date Filed,Filename
BOWL AMERICA INC,0000013573,10-K,2018-09-27,edgar/data/13573/0001437749-18-017549.txt
"Intelligent Buying, Inc.",0001358633,10-K,2018-07-09,edgar/data/1358633/0001553350-18-000781.txt
Neiman Marcus Group LTD LLC,0001358651,10-K,2018-09-18,edgar/data/1358651/0001358651-18-000013.txt
W&E Source Corp.,0001368275,10-K,2018-09-27,edgar/data/1368275/0001062993-18-003864.txt
"Start Scientific, Inc.",0001368761,10-K,2018-08-30,edgar/data/1368761/0001391609-18-000210.txt
Golden Star Resource Corp.,0001375348,10-K,2018-09-28,edgar/data/1375348/0001493152-18-013874.txt
"AVIAT NETWORKS, INC.",0001377789,10-K,2018-08-28,edgar/data/1377789/0001377789-18-000061.txt
"Ocean Power Technologies, Inc.",0001378140,10-K,2018-07-17,edgar/data/1378140/0001493152-18-010086.txt
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",0001383312,10-K,2018-08-07,edgar/data/1383312/0001383312-18-000041.txt
"AYTU BIOSCIENCE, INC",0001385818,10-K,2018-09-06,edgar/data/1385818/0001213900-18-012209.txt
"Research Solutions, Inc.",0001386301,10-K,2018-09-20,edgar/data/1386301/0001144204-18-050119.txt
ALPHA & OMEGA SEMICONDUCTOR Ltd,0001387467,10-K,2018-08-23,edgar/data/1387467/0001387467-18-000046.txt
"PARALLAX HEALTH SCIENCES, INC.",0001388410,10-K,2018-07-11,edgar/data/1388410/0001388410-18-000030.txt
"PARALLAX HEALTH SCIENCES, INC.",0001388410,10-K,2018-09-10,edgar/data/1388410/0001388410-18-000047.txt
ACQUIRED SALES CORP,0001391135,10-K,2018-09-06,edgar/data/1391135/0001445866-18-000905.txt
ACQUIRED SALES CORP,0001391135,10-K,2018-09-26,edgar/data/1391135/0001445866-18-000980.txt
Sino United Worldwide Consolidated Ltd.,0001394108,10-K,2018-07-06,edgar/data/1394108/0001554795-18-000179.txt
Simlatus Corp,0001399306,10-K,2018-09-24,edgar/data/1399306/0001399306-18-000026.txt
"National American University Holdings, Inc.",0001399855,10-K,2018-09-14,edgar/data/1399855/0001654954-18-010162.txt
Star Gold Corp.,0001401835,10-K,2018-07-31,edgar/data/1401835/0001140705-18-000189.txt
DOMINION MINERALS CORP,0001402747,10-K,2018-07-16,edgar/data/1402747/0001615774-18-006532.txt
I-Minerals Inc,0001405663,10-K,2018-08-03,edgar/data/1405663/0001472375-18-000093.txt
"LINGERIE FIGHTING CHAMPIONSHIPS, INC.",0001407704,10-K,2018-07-20,edgar/data/1407704/0001640334-18-001434.txt
Fabrinet,0001408710,10-K,2018-08-22,edgar/data/1408710/0001193125-18-255054.txt
ValueSetters Inc.,0001414767,10-K,2018-07-30,edgar/data/1414767/0001721868-18-000523.txt
ColorStars Group,0001418780,10-K,2018-09-06,edgar/data/1418780/0001493152-18-012920.txt
BRIGGS & STRATTON CORP,0000014195,10-K,2018-08-28,edgar/data/14195/0000014195-18-000029.txt
"iBio, Inc.",0001420720,10-K,2018-09-18,edgar/data/1420720/0001144204-18-049866.txt
"Sino-Global Shipping America, Ltd.",0001422892,10-K,2018-09-28,edgar/data/1422892/0001213900-18-013153.txt
MUSIC OF YOUR LIFE INC,0001434601,10-K,2018-09-13,edgar/data/1434601/0001391609-18-000234.txt
CHINA MEDIA INC.,0001434674,10-K,2018-09-28,edgar/data/1434674/0001549727-18-000029.txt
"CENTAURUS DIAMOND TECHNOLOGIES, INC.",0001435163,10-K,2018-09-05,edgar/data/1435163/0001654954-18-009856.txt
"CENTAURUS DIAMOND TECHNOLOGIES, INC.",0001435163,10-K,2018-09-05,edgar/data/1435163/0001654954-18-009857.txt
ETERNITY HEALTHCARE INC.,0001437822,10-K,2018-08-06,edgar/data/1437822/0001213900-18-010267.txt
"Rangeford Resources, Inc.",0001438035,10-K,2018-09-12,edgar/data/1438035/0001445866-18-000922.txt
Ultimate Products CORP,0001438095,10-K,2018-07-02,edgar/data/1438095/0001078782-18-000675.txt
"Greenfield Farms Food, Inc.",0001440517,10-K,2018-07-31,edgar/data/1440517/0001477932-18-003723.txt
MMEX Resources Corp,0001440799,10-K,2018-07-23,edgar/data/1440799/0001477932-18-003614.txt
Lake Forest Minerals Inc.,0001441082,10-K,2018-09-06,edgar/data/1441082/0001165527-18-000186.txt
"Laredo Oil, Inc.",0001442492,10-K,2018-08-29,edgar/data/1442492/0001654954-18-009655.txt
ALTEROLA BIOTECH INC.,0001442999,10-K,2018-08-30,edgar/data/1442999/0001663577-18-000400.txt
"WEARABLE HEALTH SOLUTIONS, INC.",0001443089,10-K,2018-08-24,edgar/data/1443089/0001683168-18-002493.txt
"WEARABLE HEALTH SOLUTIONS, INC.",0001443089,10-K,2018-08-24,edgar/data/1443089/0001683168-18-002505.txt
TOA Distribution Systems Inc.,0001445541,10-K,2018-07-16,edgar/data/1445541/0001552781-18-000276.txt
"GIFA, INC.",0001445883,10-K,2018-07-27,edgar/data/1445883/0001096906-18-000420.txt
Anchor Bancorp,0001448301,10-K,2018-09-13,edgar/data/1448301/0000939057-18-000456.txt
"PayMeOn, Inc.",0001448705,10-K,2018-07-17,edgar/data/1448705/0001553350-18-000813.txt
"Avant Diagnostics, Inc",0001451929,10-K,2018-08-28,edgar/data/1451929/0001213900-18-011800.txt
CEREBAIN BIOTECH CORP.,0001453099,10-K,2018-09-26,edgar/data/1453099/0001477932-18-004631.txt
"MJ Holdings, Inc.",0001456857,10-K,2018-07-27,edgar/data/1456857/0001213900-18-009748.txt
"Chineseinvestors.com, Inc.",0001459482,10-K,2018-08-29,edgar/data/1459482/0001683168-18-002557.txt
"ALL MARKETING SOLUTIONS, INC.",0001464300,10-K,2018-09-25,edgar/data/1464300/0001494733-18-000077.txt
"Lone Star Gold, Inc.",0001464865,10-K,2018-09-21,edgar/data/1464865/0001464865-18-000006.txt
"Lone Star Gold, Inc.",0001464865,10-K,2018-09-25,edgar/data/1464865/0001464865-18-000014.txt
NaturalShrimp Inc,0001465470,10-K,2018-07-13,edgar/data/1465470/0001654954-18-007613.txt
MSG NETWORKS INC.,0001469372,10-K,2018-08-16,edgar/data/1469372/0001469372-18-000012.txt
INTERNATIONAL LEADERS CAPITAL Corp,0001470550,10-K,2018-09-28,edgar/data/1470550/0001262463-18-000299.txt
"Telenav, Inc.",0001474439,10-K,2018-09-12,edgar/data/1474439/0001474439-18-000038.txt
S&W Seed Co,0001477246,10-K,2018-09-20,edgar/data/1477246/0001136261-18-000246.txt
"Hypersolar, Inc.",0001481028,10-K,2018-09-25,edgar/data/1481028/0001213900-18-012992.txt
Oritani Financial Corp,0001483195,10-K,2018-08-29,edgar/data/1483195/0001483195-18-000010.txt
"ASPEN GROUP, INC.",0001487198,10-K,2018-07-13,edgar/data/1487198/0001553350-18-000804.txt
"BOXSCORE BRANDS, INC.",0001487718,10-K,2018-09-04,edgar/data/1487718/0001213900-18-012036.txt
"Electromed, Inc.",0001488917,10-K,2018-09-25,edgar/data/1488917/0000897101-18-000907.txt
"Greenhouse Solutions, Inc.",0001491525,10-K,2018-09-26,edgar/data/1491525/0001477932-18-004620.txt
Cell MedX Corp.,0001493712,10-K,2018-09-13,edgar/data/1493712/0001393905-18-000275.txt
"Brisset Beer International, Inc.",0001495648,10-K,2018-09-14,edgar/data/1495648/0000939802-18-000054.txt
"STEALTH TECHNOLOGIES, INC.",0001496818,10-K,2018-08-03,edgar/data/1496818/0001721716-18-000070.txt
Solar Quartz Technologies Corp,0001497649,10-K,2018-09-07,edgar/data/1497649/0001640334-18-001731.txt
"Daniels Corporate Advisory Company, Inc.",0001498291,10-K,2018-07-16,edgar/data/1498291/0001552781-18-000273.txt
"Ascena Retail Group, Inc.",0001498301,10-K,2018-09-24,edgar/data/1498301/0001498301-18-000059.txt
"DelMar Pharmaceuticals, Inc.",0001498382,10-K,2018-09-24,edgar/data/1498382/0001213900-18-012876.txt
FlatWorld Acquisition Corp.,0001499573,10-K,2018-07-27,edgar/data/1499573/0001499573-18-000002.txt
"Home Federal Bancorp, Inc. of Louisiana",0001500375,10-K,2018-09-26,edgar/data/1500375/0000927089-18-000359.txt
Oconee Federal Financial Corp.,0001501078,10-K,2018-09-24,edgar/data/1501078/0001387131-18-004923.txt
"Contango ORE, Inc.",0001502377,10-K,2018-08-30,edgar/data/1502377/0001437749-18-016402.txt
GOLDEN GLOBAL CORP.,0001502555,10-K,2018-09-27,edgar/data/1502555/0001017386-18-000242.txt
LED Lighting Co,0001502659,10-K,2018-08-15,edgar/data/1502659/0001078782-18-000873.txt
ZAYO GROUP LLC,0001502756,10-K,2018-08-24,edgar/data/1502756/0001558370-18-007219.txt
"Rich Pharmaceuticals, Inc.",0001504389,10-K,2018-07-17,edgar/data/1504389/0001662252-18-000076.txt
"VERDE RESOURCES, INC.",0001506929,10-K,2018-09-28,edgar/data/1506929/0001640334-18-001844.txt
Corvus Gold Inc.,0001507964,10-K,2018-08-28,edgar/data/1507964/0001171843-18-006275.txt
"Ubiquiti Networks, Inc.",0001511737,10-K,2018-08-24,edgar/data/1511737/0001511737-18-000012.txt
NIOCORP DEVELOPMENTS LTD,0001512228,10-K,2018-08-31,edgar/data/1512228/0001615774-18-009046.txt
"PetVivo Holdings, Inc.",0001512922,10-K,2018-08-13,edgar/data/1512922/0001493152-18-011562.txt
"IF Bancorp, Inc.",0001514743,10-K,2018-09-12,edgar/data/1514743/0001193125-18-271623.txt
Peak Resorts Inc,0001517401,10-K,2018-07-17,edgar/data/1517401/0001517401-18-000027.txt
"Propanc Biopharma, Inc.",0001517681,10-K,2018-09-17,edgar/data/1517681/0001493152-18-013392.txt
China Xuefeng Environmental Engineering Inc.,0001518487,10-K,2018-08-29,edgar/data/1518487/0001096906-18-000507.txt
Force Protection Video Equipment Corp.,0001518720,10-K,2018-08-14,edgar/data/1518720/0001511164-18-000512.txt
"ALKAME HOLDINGS, INC.",0001522165,10-K,2018-07-18,edgar/data/1522165/0001663577-18-000321.txt
"CLS Holdings USA, Inc.",0001522222,10-K,2018-08-29,edgar/data/1522222/0001185185-18-001595.txt
"Cyberfort Software, Inc.",0001522787,10-K,2018-07-25,edgar/data/1522787/0001477932-18-003660.txt
"MOJO DATA SOLUTIONS, INC.",0001523486,10-K,2018-09-06,edgar/data/1523486/0001683168-18-002622.txt
"MOJO DATA SOLUTIONS, INC.",0001523486,10-K,2018-09-06,edgar/data/1523486/0001683168-18-002627.txt
"MOJO DATA SOLUTIONS, INC.",0001523486,10-K,2018-09-06,edgar/data/1523486/0001683168-18-002633.txt
"MOJO DATA SOLUTIONS, INC.",0001523486,10-K,2018-09-06,edgar/data/1523486/0001683168-18-002640.txt
First America Resources Corp,0001525306,10-K,2018-09-24,edgar/data/1525306/0001477932-18-004604.txt
"mCig, Inc.",0001525852,10-K,2018-08-30,edgar/data/1525852/0001662252-18-000085.txt
ASIA PACIFIC BOILER Corp,0001527675,10-K,2018-08-09,edgar/data/1527675/0001213900-18-010531.txt
WUNONG ASIA PACIFIC Co Ltd,0001527675,10-K,2018-08-29,edgar/data/1527675/0001213900-18-011854.txt
"Guidewire Software, Inc.",0001528396,10-K,2018-09-19,edgar/data/1528396/0001528396-18-000037.txt
DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,0001533357,10-K,2018-08-14,edgar/data/1533357/0001096906-18-000490.txt
"Ameri Metro, Inc. (formerly Yellowwood)",0001534155,10-K,2018-08-09,edgar/data/1534155/0001534155-18-000012.txt
CHASE GENERAL CORP,0000015357,10-K,2018-09-26,edgar/data/15357/0001144204-18-050884.txt
MASCOTA RESOURCES CORP.,0001536089,10-K,2018-08-31,edgar/data/1536089/0001127855-18-000167.txt
"HomeTrust Bancshares, Inc.",0001538263,10-K,2018-09-13,edgar/data/1538263/0001538263-18-000047.txt
"MJ BIOTECH, INC.",0001543272,10-K,2018-08-20,edgar/data/1543272/0001543272-18-000016.txt
"MOBETIZE, CORP.",0001546679,10-K,2018-07-30,edgar/data/1546679/0001607062-18-000236.txt
Cantabio Pharmaceuticals Inc.,0001550518,10-K,2018-07-16,edgar/data/1550518/0001654954-18-007670.txt
"MacKenzie Realty Capital, Inc.",0001550913,10-K,2018-09-24,edgar/data/1550913/0001550913-18-000076.txt
Pacific Green Technologies Inc.,0001553404,10-K,2018-07-17,edgar/data/1553404/0001213900-18-009266.txt
"RELMADA THERAPEUTICS, INC.",0001553643,10-K,2018-09-28,edgar/data/1553643/0001213900-18-013238.txt
BLUE EAGLE LITHIUM INC.,0001557668,10-K,2018-07-31,edgar/data/1557668/0001493152-18-010672.txt
"Geo Point Resources, Inc.",0001560905,10-K,2018-07-12,edgar/data/1560905/0001548123-18-000164.txt
NEWS CORP,0001564708,10-K,2018-08-15,edgar/data/1564708/0001193125-18-249117.txt
Luckwel Pharmaceuticals Inc.,0001567098,10-K,2018-07-16,edgar/data/1567098/0001493152-18-009999.txt
"Cell Source, Inc.",0001569340,10-K,2018-07-25,edgar/data/1569340/0001165527-18-000154.txt
ALTAIR INTERNATIONAL CORP.,0001570937,10-K,2018-08-17,edgar/data/1570937/0001554795-18-000235.txt
ALTAIR INTERNATIONAL CORP.,0001570937,10-K,2018-08-17,edgar/data/1570937/0001554795-18-000243.txt
"Zero Gravity Solutions, Inc.",0001574186,10-K,2018-08-13,edgar/data/1574186/0001437749-18-015359.txt
"BLACK CACTUS GLOBAL, INC.",0001575345,10-K,2018-08-15,edgar/data/1575345/0001161697-18-000416.txt
Madison Ventures Inc.,0001575975,10-K,2018-08-28,edgar/data/1575975/0001477932-18-004337.txt
Vilacto Bio Inc.,0001576724,10-K,2018-08-02,edgar/data/1576724/0001663577-18-000342.txt
Intellisense Solutions Inc.,0001577445,10-K,2018-07-05,edgar/data/1577445/0001477932-18-003358.txt
Vortex Blockchain Technologies Inc.,0001577882,10-K,2018-07-16,edgar/data/1577882/0001594062-18-000137.txt
"Premier, Inc.",0001577916,10-K,2018-08-23,edgar/data/1577916/0001577916-18-000020.txt
CM Finance Inc,0001578348,10-K,2018-09-04,edgar/data/1578348/0001193125-18-266247.txt
"Life On Earth, Inc.",0001579010,10-K,2018-09-07,edgar/data/1579010/0001017386-18-000226.txt
"Right On Brands, Inc.",0001580262,10-K,2018-08-13,edgar/data/1580262/0001477932-18-003946.txt
"A10 Networks, Inc.",0001580808,10-K,2018-08-29,edgar/data/1580808/0001628280-18-011503.txt
Lvyuan Green Building Material Technology Corp.,0001580836,10-K,2018-07-30,edgar/data/1580836/0001659173-18-000249.txt
"Akoustis Technologies, Inc.",0001584754,10-K,2018-08-29,edgar/data/1584754/0001615774-18-008796.txt
BUTLER NATIONAL CORP,0000015847,10-K,2018-07-20,edgar/data/15847/0001437749-18-013553.txt
Arias Intel Corp.,0001585755,10-K,2018-07-13,edgar/data/1585755/0001493152-18-009994.txt
"Malibu Boats, Inc.",0001590976,10-K,2018-09-06,edgar/data/1590976/0001590976-18-000071.txt
"A-Mark Precious Metals, Inc.",0001591588,10-K,2018-09-19,edgar/data/1591588/0001591588-18-000044.txt
Paylocity Holding Corp,0001591698,10-K,2018-08-10,edgar/data/1591698/0001558370-18-006955.txt
"NightFood Holdings, Inc.",0001593001,10-K,2018-09-28,edgar/data/1593001/0001213900-18-013202.txt
"HV Bancorp, Inc.",0001594555,10-K,2018-09-27,edgar/data/1594555/0001564590-18-023643.txt
"Catalent, Inc.",0001596783,10-K,2018-08-28,edgar/data/1596783/0001596783-18-000101.txt
"FingerMotion, Inc.",0001602409,10-K,2018-08-07,edgar/data/1602409/0001437749-18-014775.txt
LONGBAU GROUP INC,0001602706,10-K,2018-07-09,edgar/data/1602706/0001144204-18-037716.txt
CACI INTERNATIONAL INC /DE/,0000016058,10-K,2018-08-20,edgar/data/16058/0001564590-18-022021.txt
Nogales Resources Corp,0001606254,10-K,2018-07-30,edgar/data/1606254/0001662252-18-000081.txt
"Kimball Electronics, Inc.",0001606757,10-K,2018-08-28,edgar/data/1606757/0001606757-18-000050.txt
"Arazu, Inc",0001607721,10-K,2018-09-19,edgar/data/1607721/0001391609-18-000236.txt
"Zayo Group Holdings, Inc.",0001608249,10-K,2018-08-24,edgar/data/1608249/0001558370-18-007218.txt
PetroGas Co,0001609258,10-K,2018-07-23,edgar/data/1609258/0001640334-18-001450.txt
"CDK Global, Inc.",0001609702,10-K,2018-08-14,edgar/data/1609702/0001609702-18-000034.txt
MITU Resources Inc.,0001609880,10-K,2018-07-16,edgar/data/1609880/0001062993-18-002936.txt
ETF Managers Group Commodity Trust I,0001610940,10-K,2018-09-28,edgar/data/1610940/0001615774-18-010204.txt
