Company Name,CIK,Form Type,Date Filed,Filename
TRANSACT TECHNOLOGIES INC,0001017303,10-K,2019-03-18,edgar/data/1017303/0001017303-19-000020.txt
"SEELOS THERAPEUTICS, INC.",0001017491,10-K,2019-03-28,edgar/data/1017491/0001136261-19-000121.txt
DOVER MOTORSPORTS INC,0001017673,10-K,2019-03-01,edgar/data/1017673/0001104659-19-011995.txt
MARATHON OIL CORP,0000101778,10-K,2019-02-21,edgar/data/101778/0000101778-19-000022.txt
WILLIS LEASE FINANCE CORP,0001018164,10-K,2019-03-14,edgar/data/1018164/0001558370-19-002025.txt
UNITED DOMINION REALTY L P,0001018254,10-K,2019-02-19,edgar/data/1018254/0000074208-19-000028.txt
UNITED TECHNOLOGIES CORP /DE/,0000101829,10-K,2019-02-07,edgar/data/101829/0000101829-19-000007.txt
ENTERPRISE BANCORP INC /MA/,0001018399,10-K,2019-03-13,edgar/data/1018399/0001018399-19-000012.txt
AMAZON COM INC,0001018724,10-K,2019-02-01,edgar/data/1018724/0001018724-19-000004.txt
ALLEGHENY TECHNOLOGIES INC,0001018963,10-K,2019-02-28,edgar/data/1018963/0001018963-19-000007.txt
AMERISAFE INC,0001018979,10-K,2019-02-28,edgar/data/1018979/0001564590-19-005456.txt
ARQULE INC,0001019695,10-K,2019-03-07,edgar/data/1019695/0001144204-19-012700.txt
NAVIGANT CONSULTING INC,0001019737,10-K,2019-02-28,edgar/data/1019737/0001564590-19-005539.txt
PURADYN FILTER TECHNOLOGIES INC,0001019787,10-K,2019-03-26,edgar/data/1019787/0001553350-19-000248.txt
"PENSKE AUTOMOTIVE GROUP, INC.",0001019849,10-K,2019-02-22,edgar/data/1019849/0001558370-19-000917.txt
UNIVERSAL ELECTRONICS INC,0000101984,10-K,2019-03-15,edgar/data/101984/0000101984-19-000012.txt
CERUS CORP,0001020214,10-K,2019-02-27,edgar/data/1020214/0001564590-19-004542.txt
IRON MOUNTAIN INC,0001020569,10-K,2019-02-14,edgar/data/1020569/0001020569-19-000018.txt
DXP ENTERPRISES INC,0001020710,10-K,2019-03-08,edgar/data/1020710/0001020710-19-000023.txt
FAMOUS DAVES OF AMERICA INC,0001021270,10-K,2019-03-04,edgar/data/1021270/0001021270-19-000010.txt
NU SKIN ENTERPRISES INC,0001021561,10-K,2019-02-14,edgar/data/1021561/0001140361-19-003087.txt
ON TRACK INNOVATIONS LTD,0001021604,10-K,2019-03-25,edgar/data/1021604/0001213900-19-004756.txt
OGE ENERGY CORP.,0001021635,10-K,2019-02-21,edgar/data/1021635/0001021635-19-000015.txt
NATIONAL OILWELL VARCO INC,0001021860,10-K,2019-02-14,edgar/data/1021860/0001564590-19-002967.txt
QUEST DIAGNOSTICS INC,0001022079,10-K,2019-02-21,edgar/data/1022079/0001022079-19-000030.txt
UNIVEST FINANCIAL Corp,0000102212,10-K,2019-02-28,edgar/data/102212/0000102212-19-000009.txt
GENESIS ENERGY LP,0001022321,10-K,2019-02-28,edgar/data/1022321/0001022321-19-000029.txt
SIMON PROPERTY GROUP L P /DE/,0001022344,10-K,2019-02-22,edgar/data/1022344/0001558370-19-000875.txt
ULTRA PETROLEUM CORP,0001022646,10-K,2019-03-08,edgar/data/1022646/0001564590-19-006848.txt
INSEEGO CORP.,0001022652,10-K,2019-03-12,edgar/data/1022652/0001022652-19-000012.txt
STEEL DYNAMICS INC,0001022671,10-K,2019-02-27,edgar/data/1022671/0001144204-19-010579.txt
"Protagenic Therapeutics, Inc.\new",0001022899,10-K,2019-03-29,edgar/data/1022899/0001493152-19-004288.txt
ANI PHARMACEUTICALS INC,0001023024,10-K,2019-02-27,edgar/data/1023024/0001144204-19-010541.txt
LITHIA MOTORS INC,0001023128,10-K,2019-02-25,edgar/data/1023128/0001023128-19-000042.txt
"FORRESTER RESEARCH, INC.",0001023313,10-K,2019-03-08,edgar/data/1023313/0001564590-19-006987.txt
"AutoWeb, Inc.",0001023364,10-K,2019-03-07,edgar/data/1023364/0001654954-19-002411.txt
AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,0001023458,10-K,2019-03-29,edgar/data/1023458/0001326321-19-000012.txt
STEWARDSHIP FINANCIAL CORP,0001023860,10-K,2019-03-15,edgar/data/1023860/0001023860-19-000006.txt
"SG BLOCKS, INC.",0001023994,10-K,2019-03-29,edgar/data/1023994/0001213900-19-005149.txt
TENNECO INC,0001024725,10-K,2019-03-18,edgar/data/1024725/0001024725-19-000004.txt
SUN HYDRAULICS CORP,0001024795,10-K,2019-02-26,edgar/data/1024795/0001564590-19-004297.txt
GOLDEN QUEEN MINING CO LTD,0001025362,10-K,2019-03-25,edgar/data/1025362/0001279569-19-000695.txt
W. P. Carey Inc.,0001025378,10-K,2019-02-25,edgar/data/1025378/0001025378-19-000008.txt
EARTHSTONE ENERGY INC,0000010254,10-K,2019-03-12,edgar/data/10254/0000010254-19-000038.txt
CHASE PACKAGING CORP,0001025771,10-K,2019-03-26,edgar/data/1025771/0001477932-19-001186.txt
ENTERPRISE FINANCIAL SERVICES CORP,0001025835,10-K,2019-02-22,edgar/data/1025835/0001025835-19-000033.txt
"NOVATION COMPANIES, INC.",0001025953,10-K,2019-03-28,edgar/data/1025953/0001437749-19-005938.txt
KILROY REALTY CORP,0001025996,10-K,2019-02-15,edgar/data/1025996/0001025996-19-000051.txt
FEDERAL HOME LOAN MORTGAGE CORP,0001026214,10-K,2019-02-14,edgar/data/1026214/0001026214-19-000020.txt
CORE MOLDING TECHNOLOGIES INC,0001026655,10-K,2019-03-18,edgar/data/1026655/0001026655-19-000012.txt
VALMONT INDUSTRIES INC,0000102729,10-K,2019-02-27,edgar/data/102729/0000102729-19-000003.txt
VSE CORP,0000102752,10-K,2019-03-07,edgar/data/102752/0000102752-19-000013.txt
TACTILE SYSTEMS TECHNOLOGY INC,0001027838,10-K,2019-02-28,edgar/data/1027838/0001558370-19-001320.txt
PACIFIC PREMIER BANCORP INC,0001028918,10-K,2019-03-01,edgar/data/1028918/0001028918-19-000027.txt
SB ONE BANCORP,0001028954,10-K,2019-03-18,edgar/data/1028954/0001028954-19-000004.txt
"Sun BioPharma, Inc.",0001029125,10-K,2019-03-22,edgar/data/1029125/0001437749-19-005461.txt
DYNAVAX TECHNOLOGIES CORP,0001029142,10-K,2019-02-27,edgar/data/1029142/0001564590-19-004888.txt
EURONET WORLDWIDE INC,0001029199,10-K,2019-02-28,edgar/data/1029199/0001029199-19-000004.txt
LADENBURG THALMANN FINANCIAL SERVICES INC.,0001029730,10-K,2019-03-15,edgar/data/1029730/0001029730-19-000004.txt
SONIC FOUNDRY INC,0001029744,10-K,2019-03-15,edgar/data/1029744/0001029744-19-000038.txt
URSTADT BIDDLE PROPERTIES INC,0001029800,10-K,2019-01-11,edgar/data/1029800/0001029800-19-000008.txt
HILLMAN COMPANIES INC,0001029831,10-K,2019-03-28,edgar/data/1029831/0001029831-19-000012.txt
OFG BANCORP,0001030469,10-K,2019-03-08,edgar/data/1030469/0001562762-19-000078.txt
"SILVER BULL RESOURCES, INC.",0001031093,10-K,2019-01-16,edgar/data/1031093/0001079973-19-000022.txt
GROUP 1 AUTOMOTIVE INC,0001031203,10-K,2019-02-19,edgar/data/1031203/0001031203-19-000007.txt
FIRSTENERGY CORP,0001031296,10-K,2019-02-19,edgar/data/1031296/0001031296-19-000010.txt
FRANKLIN STREET PROPERTIES CORP /MA/,0001031316,10-K,2019-02-12,edgar/data/1031316/0001558370-19-000594.txt
VEECO INSTRUMENTS INC,0000103145,10-K,2019-02-25,edgar/data/103145/0001558370-19-000983.txt
GULF ISLAND FABRICATION INC,0001031623,10-K,2019-03-01,edgar/data/1031623/0001031623-19-000008.txt
SLM Corp,0001032033,10-K,2019-02-28,edgar/data/1032033/0001628280-19-002283.txt
SEMPRA ENERGY,0001032208,10-K,2019-02-26,edgar/data/1032208/0000086521-19-000014.txt
BASSETT FURNITURE INDUSTRIES INC,0000010329,10-K,2019-01-17,edgar/data/10329/0001437749-19-000960.txt
FLAGSTAR BANCORP INC,0001033012,10-K,2019-02-28,edgar/data/1033012/0001033012-19-000033.txt
FIRST INDUSTRIAL LP,0001033128,10-K,2019-02-20,edgar/data/1033128/0000921825-19-000003.txt
LUMINEX CORP,0001033905,10-K,2019-02-26,edgar/data/1033905/0001033905-19-000010.txt
SBA COMMUNICATIONS CORP,0001034054,10-K,2019-02-28,edgar/data/1034054/0001034054-19-000002.txt
ICAHN ENTERPRISES HOLDINGS L.P.,0001034563,10-K,2019-03-01,edgar/data/1034563/0000813762-19-000006.txt
OMNICOMM SYSTEMS INC,0001034592,10-K,2019-03-28,edgar/data/1034592/0001437749-19-005932.txt
BAY BANKS OF VIRGINIA INC,0001034594,10-K,2019-03-08,edgar/data/1034594/0001564590-19-006941.txt
AUTOLIV INC,0001034670,10-K,2019-02-21,edgar/data/1034670/0001564590-19-003571.txt
WIDEPOINT CORP,0001034760,10-K,2019-03-22,edgar/data/1034760/0001654954-19-003090.txt
RIGEL PHARMACEUTICALS INC,0001034842,10-K,2019-02-28,edgar/data/1034842/0001558370-19-001310.txt
VALERO ENERGY CORP/TX,0001035002,10-K,2019-02-28,edgar/data/1035002/0001035002-19-000008.txt
SHORE BANCSHARES INC,0001035092,10-K,2019-03-15,edgar/data/1035092/0001144204-19-014134.txt
CALIFORNIA WATER SERVICE GROUP,0001035201,10-K,2019-02-28,edgar/data/1035201/0001035201-19-000003.txt
SOUTH JERSEY GAS Co,0001035216,10-K,2019-02-28,edgar/data/1035216/0000091928-19-000032.txt
INTUITIVE SURGICAL INC,0001035267,10-K,2019-02-04,edgar/data/1035267/0001035267-19-000012.txt
"Eloxx Pharmaceuticals, Inc.",0001035354,10-K,2019-03-14,edgar/data/1035354/0001564590-19-007811.txt
ALEXANDRIA REAL ESTATE EQUITIES INC,0001035443,10-K,2019-02-05,edgar/data/1035443/0001035443-19-000041.txt
SELECT MEDICAL CORP,0001035688,10-K,2019-02-21,edgar/data/1035688/0001628280-19-001659.txt
"FNCB Bancorp, Inc.",0001035976,10-K,2019-03-08,edgar/data/1035976/0001437749-19-004460.txt
COMFORT SYSTEMS USA INC,0001035983,10-K,2019-02-21,edgar/data/1035983/0001558370-19-000857.txt
"Identiv, Inc.",0001036044,10-K,2019-03-15,edgar/data/1036044/0001564590-19-008048.txt
INTEST CORP,0001036262,10-K,2019-03-26,edgar/data/1036262/0001437749-19-005715.txt
VIRGINIA ELECTRIC & POWER CO,0000103682,10-K,2019-02-28,edgar/data/103682/0001193125-19-057924.txt
AEROCENTURY CORP,0001036848,10-K,2019-03-19,edgar/data/1036848/0001036848-19-000005.txt
NII HOLDINGS INC,0001037016,10-K,2019-03-18,edgar/data/1037016/0001037016-19-000008.txt
VISHAY INTERTECHNOLOGY INC,0000103730,10-K,2019-02-15,edgar/data/103730/0000103730-19-000008.txt
"GRIFFIN INDUSTRIAL REALTY, INC.",0001037390,10-K,2019-02-12,edgar/data/1037390/0001558370-19-000568.txt
BOSTON PROPERTIES INC,0001037540,10-K,2019-02-28,edgar/data/1037540/0001656423-19-000006.txt
METTLER TOLEDO INTERNATIONAL INC/,0001037646,10-K,2019-02-08,edgar/data/1037646/0001037646-19-000010.txt
ARCH COAL INC,0001037676,10-K,2019-02-14,edgar/data/1037676/0001628280-19-001406.txt
AMETEK INC/,0001037868,10-K,2019-02-21,edgar/data/1037868/0001193125-19-046947.txt
JONES LANG LASALLE INC,0001037976,10-K,2019-02-26,edgar/data/1037976/0001037976-19-000008.txt
SILICON LABORATORIES INC,0001038074,10-K,2019-01-30,edgar/data/1038074/0001047469-19-000300.txt
HESKA CORP,0001038133,10-K,2019-03-07,edgar/data/1038133/0001038133-19-000015.txt
INTERNATIONAL ISOTOPES INC,0001038277,10-K,2019-03-19,edgar/data/1038277/0001515971-19-000029.txt
PIONEER NATURAL RESOURCES CO,0001038357,10-K,2019-02-26,edgar/data/1038357/0001038357-19-000010.txt
PRUCO LIFE INSURANCE OF NEW JERSEY,0001038509,10-K,2019-03-07,edgar/data/1038509/0001038509-19-000005.txt
"VOLT INFORMATION SCIENCES, INC.",0000103872,10-K,2019-01-09,edgar/data/103872/0000103872-19-000012.txt
SMARTFINANCIAL INC.,0001038773,10-K,2019-03-18,edgar/data/1038773/0001038773-19-000006.txt
"L3 TECHNOLOGIES, INC.",0001039101,10-K,2019-02-21,edgar/data/1039101/0001039101-19-000005.txt
FORMFACTOR INC,0001039399,10-K,2019-02-26,edgar/data/1039399/0001039399-19-000010.txt
XSUNX INC,0001039466,10-K,2019-01-07,edgar/data/1039466/0001185185-19-000013.txt
ONEOK INC /NEW/,0001039684,10-K,2019-02-26,edgar/data/1039684/0001039684-19-000016.txt
AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,0001039828,10-K,2019-02-22,edgar/data/1039828/0001039828-19-000009.txt
"PIXELWORKS, INC",0001040161,10-K,2019-03-13,edgar/data/1040161/0001040161-19-000008.txt
CARRIZO OIL & GAS INC,0001040593,10-K,2019-03-01,edgar/data/1040593/0001040593-19-000009.txt
VORNADO REALTY LP,0001040765,10-K,2019-02-11,edgar/data/1040765/0000899689-19-000010.txt
"Ryman Hospitality Properties, Inc.",0001040829,10-K,2019-02-26,edgar/data/1040829/0001558370-19-001107.txt
"Intellicheck, Inc.",0001040896,10-K,2019-03-21,edgar/data/1040896/0001493152-19-003707.txt
SL GREEN REALTY CORP,0001040971,10-K,2019-02-27,edgar/data/1040971/0001040971-19-000007.txt
"ROCKWELL MEDICAL, INC.",0001041024,10-K,2019-03-18,edgar/data/1041024/0001558370-19-002200.txt
YUM BRANDS INC,0001041061,10-K,2019-02-21,edgar/data/1041061/0001041061-19-000010.txt
HOPFED BANCORP INC,0001041550,10-K,2019-03-18,edgar/data/1041550/0001193125-19-078126.txt
ACCESS-POWER INC,0001041588,10-K,2019-01-08,edgar/data/1041588/0001041588-19-000001.txt
"URBAN ONE, INC.",0001041657,10-K,2019-03-18,edgar/data/1041657/0001144204-19-014649.txt
Walmart Inc.,0000104169,10-K,2019-03-28,edgar/data/104169/0000104169-19-000016.txt
"Childrens Place, Inc.",0001041859,10-K,2019-03-21,edgar/data/1041859/0001628280-19-003243.txt
AMERICAN FINANCIAL GROUP INC,0001042046,10-K,2019-02-26,edgar/data/1042046/0001042046-19-000014.txt
"CymaBay Therapeutics, Inc.",0001042074,10-K,2019-02-28,edgar/data/1042074/0001564590-19-005435.txt
"HedgePath Pharmaceuticals, Inc.",0001042418,10-K,2019-03-07,edgar/data/1042418/0001193125-19-066503.txt
DISH DBS CORP,0001042642,10-K,2019-03-07,edgar/data/1042642/0001558370-19-001667.txt
MERCANTILE BANK CORP,0001042729,10-K,2019-03-04,edgar/data/1042729/0001437749-19-003867.txt
CENTERPOINT ENERGY RESOURCES CORP,0001042773,10-K,2019-02-28,edgar/data/1042773/0001130310-19-000016.txt
"Piedmont Office Realty Trust, Inc.",0001042776,10-K,2019-02-20,edgar/data/1042776/0001042776-19-000036.txt
DRIL-QUIP INC,0001042893,10-K,2019-02-27,edgar/data/1042893/0001042893-19-000003.txt
CAPITAL SENIOR LIVING CORP,0001043000,10-K,2019-03-01,edgar/data/1043000/0001564590-19-005842.txt
BOSTON PROPERTIES LTD PARTNERSHIP,0001043121,10-K,2019-02-28,edgar/data/1043121/0001656423-19-000006.txt
ANNALY CAPITAL MANAGEMENT INC,0001043219,10-K,2019-02-15,edgar/data/1043219/0001628280-19-001442.txt
CHINAWE COM INC,0001043222,10-K,2019-03-29,edgar/data/1043222/0001615774-19-004854.txt
C H ROBINSON WORLDWIDE INC,0001043277,10-K,2019-02-25,edgar/data/1043277/0001043277-19-000006.txt
STONERIDGE INC,0001043337,10-K,2019-02-28,edgar/data/1043337/0001558370-19-001215.txt
SONIC AUTOMOTIVE INC,0001043509,10-K,2019-02-21,edgar/data/1043509/0001628280-19-001674.txt
POTOMAC FUTURES FUND LP,0001043565,10-K,2019-03-26,edgar/data/1043565/0001193125-19-086276.txt
JUNIPER NETWORKS INC,0001043604,10-K,2019-02-22,edgar/data/1043604/0001043604-19-000012.txt
CAMPBELL FUND TRUST,0001043951,10-K,2019-03-29,edgar/data/1043951/0001140361-19-005988.txt
BIOCEPT INC,0001044378,10-K,2019-03-29,edgar/data/1044378/0001564590-19-009914.txt
OneSpan Inc.,0001044777,10-K,2019-03-15,edgar/data/1044777/0001558370-19-002169.txt
W R GRACE & CO,0001045309,10-K,2019-02-28,edgar/data/1045309/0001045309-19-000025.txt
RAIT Financial Trust,0001045425,10-K,2019-03-26,edgar/data/1045425/0001564590-19-009354.txt
EPR PROPERTIES,0001045450,10-K,2019-02-28,edgar/data/1045450/0001045450-19-000027.txt
"Prologis, Inc.",0001045609,10-K,2019-02-13,edgar/data/1045609/0001564590-19-002872.txt
"Prologis, L.P.",0001045610,10-K,2019-02-13,edgar/data/1045610/0001564590-19-002872.txt
BAXTER INTERNATIONAL INC,0000010456,10-K,2019-02-21,edgar/data/10456/0001564590-19-003727.txt
NVIDIA CORP,0001045810,10-K,2019-02-21,edgar/data/1045810/0001045810-19-000023.txt
HERITAGE FINANCIAL CORP /WA/,0001046025,10-K,2019-03-01,edgar/data/1046025/0001046025-19-000013.txt
RITCHIE BROS AUCTIONEERS INC,0001046102,10-K,2019-02-28,edgar/data/1046102/0001279569-19-000456.txt
GUARANTY FEDERAL BANCSHARES INC,0001046203,10-K,2019-03-08,edgar/data/1046203/0001437749-19-004433.txt
Ingredion Inc,0001046257,10-K,2019-02-25,edgar/data/1046257/0001558370-19-000999.txt
CHOICE HOTELS INTERNATIONAL INC /DE,0001046311,10-K,2019-02-26,edgar/data/1046311/0001046311-19-000011.txt
REALNETWORKS INC,0001046327,10-K,2019-03-08,edgar/data/1046327/0001046327-19-000010.txt
CAREER EDUCATION CORP,0001046568,10-K,2019-02-20,edgar/data/1046568/0001564590-19-003457.txt
EMAGIN CORP,0001046995,10-K,2019-03-28,edgar/data/1046995/0001046995-19-000002.txt
RAYTHEON CO/,0001047122,10-K,2019-02-13,edgar/data/1047122/0001047122-19-000007.txt
"AMKOR TECHNOLOGY, INC.",0001047127,10-K,2019-02-22,edgar/data/1047127/0001047127-19-000007.txt
UNITED RENTALS NORTH AMERICA INC,0001047166,10-K,2019-01-23,edgar/data/1047166/0001067701-19-000007.txt
NATIONAL HEALTHCARE CORP,0001047335,10-K,2019-02-20,edgar/data/1047335/0001437749-19-002958.txt
FRESH DEL MONTE PRODUCE INC,0001047340,10-K,2019-02-19,edgar/data/1047340/0001047340-19-000023.txt
CONSOLIDATED EDISON INC,0001047862,10-K,2019-02-21,edgar/data/1047862/0001047862-19-000035.txt
ANWORTH MORTGAGE ASSET CORP,0001047884,10-K,2019-02-28,edgar/data/1047884/0001558370-19-001355.txt
