Company Name,CIK,Form Type,Date Filed,Filename
"WILEY JOHN & SONS, INC.",0000107140,10-K,2019-07-01,edgar/data/107140/0000107140-19-000026.txt
BOTTOMLINE TECHNOLOGIES INC /DE/,0001073349,10-K,2019-08-29,edgar/data/1073349/0001073349-19-000054.txt
EXTREME NETWORKS INC,0001078271,10-K,2019-08-29,edgar/data/1078271/0001564590-19-033615.txt
PATRIOT GOLD CORP,0001080448,10-K,2019-08-29,edgar/data/1080448/0001683168-19-002776.txt
"Great Elm Capital Group, Inc.",0001082506,10-K,2019-09-27,edgar/data/1082506/0001564590-19-035765.txt
"VISIUM TECHNOLOGIES, INC.",0001082733,10-K,2019-09-27,edgar/data/1082733/0001493152-19-014676.txt
SUNRISE REAL ESTATE GROUP INC,0001083490,10-K,2019-08-23,edgar/data/1083490/0001144204-19-041558.txt
"Flux Power Holdings, Inc.",0001083743,10-K,2019-09-12,edgar/data/1083743/0001654954-19-010687.txt
"AuraSource, Inc.",0001083922,10-K,2019-07-12,edgar/data/1083922/0001308411-19-000026.txt
SALON MEDIA GROUP INC,0001084332,10-K,2019-07-10,edgar/data/1084332/0001437749-19-013775.txt
RESOURCES CONNECTION INC,0001084765,10-K,2019-07-19,edgar/data/1084765/0001084765-19-000011.txt
1 800 FLOWERS COM INC,0001084869,10-K,2019-09-13,edgar/data/1084869/0001437749-19-018360.txt
WORTHINGTON INDUSTRIES INC,0000108516,10-K,2019-07-30,edgar/data/108516/0001564590-19-027053.txt
"GREYSTONE LOGISTICS, INC.",0001088413,10-K,2019-08-29,edgar/data/1088413/0001493152-19-013488.txt
COLLECTORS UNIVERSE INC,0001089143,10-K,2019-08-28,edgar/data/1089143/0001437749-19-017562.txt
"IOTA COMMUNICATIONS, INC.",0001095130,10-K,2019-09-13,edgar/data/1095130/0001654954-19-010721.txt
APPLIED INDUSTRIAL TECHNOLOGIES INC,0000109563,10-K,2019-08-16,edgar/data/109563/0000109563-19-000095.txt
ORANCO INC,0001098996,10-K,2019-09-04,edgar/data/1098996/0001213900-19-017166.txt
RPM INTERNATIONAL INC/DE/,0000110621,10-K,2019-07-24,edgar/data/110621/0001564590-19-025795.txt
LANTRONIX INC,0001114925,10-K,2019-09-11,edgar/data/1114925/0001683168-19-002888.txt
"TAPESTRY, INC.",0001116132,10-K,2019-08-15,edgar/data/1116132/0001116132-19-000016.txt
"QUINSTREET, INC",0001117297,10-K,2019-08-29,edgar/data/1117297/0001564590-19-033605.txt
"LZG INTERNATIONAL, INC.",0001126115,10-K,2019-08-29,edgar/data/1126115/0001607062-19-000350.txt
"GALAXY NEXT GENERATION, INC.",0001127993,10-K,2019-09-30,edgar/data/1127993/0001091818-19-000241.txt
JANEL CORP,0001133062,10-K,2019-07-26,edgar/data/1133062/0001140361-19-013515.txt
Seagate Technology plc,0001137789,10-K,2019-08-02,edgar/data/1137789/0001193125-19-212028.txt
ACCURAY INC,0001138723,10-K,2019-08-23,edgar/data/1138723/0001564590-19-032909.txt
"PharmaCyte Biotech, Inc.",0001157075,10-K,2019-08-13,edgar/data/1157075/0001683168-19-002559.txt
K12 INC,0001157408,10-K,2019-08-07,edgar/data/1157408/0001558370-19-007293.txt
PLURISTEM THERAPEUTICS INC,0001158780,10-K,2019-09-12,edgar/data/1158780/0001213900-19-017859.txt
GB SCIENCES INC,0001165320,10-K,2019-07-15,edgar/data/1165320/0001445866-19-000862.txt
Desert Hawk Gold Corp.,0001168081,10-K,2019-07-30,edgar/data/1168081/0001213900-19-014012.txt
"RADIANT LOGISTICS, INC",0001171155,10-K,2019-09-12,edgar/data/1171155/0001564590-19-034613.txt
Petro River Oil Corp.,0001172298,10-K,2019-08-13,edgar/data/1172298/0001654954-19-009399.txt
Cinedigm Corp.,0001173204,10-K,2019-07-16,edgar/data/1173204/0001628280-19-008761.txt
CytoDyn Inc.,0001175680,10-K,2019-08-14,edgar/data/1175680/0001193125-19-221300.txt
Cardiovascular Systems Inc,0001180145,10-K,2019-08-23,edgar/data/1180145/0001180145-19-000028.txt
NF Energy Saving Corp,0001213660,10-K,2019-08-30,edgar/data/1213660/0001213900-19-017050.txt
NISSAN MASTER OWNER TRUST RECEIVABLES,0001236424,10-K,2019-07-01,edgar/data/1236424/0001193125-19-186328.txt
COUNTERPATH CORP,0001236997,10-K,2019-07-11,edgar/data/1236997/0001062993-19-002868.txt
"MEI Pharma, Inc.",0001262104,10-K,2019-08-28,edgar/data/1262104/0001193125-19-232454.txt
CIMPRESS N.V.,0001262976,10-K,2019-08-09,edgar/data/1262976/0001262976-19-000053.txt
APPLIED GENETIC TECHNOLOGIES CORP,0001273636,10-K,2019-09-26,edgar/data/1273636/0001193125-19-255968.txt
ANGIODYNAMICS INC,0001275187,10-K,2019-07-25,edgar/data/1275187/0001275187-19-000017.txt
PROSPECT CAPITAL CORP,0001287032,10-K,2019-08-27,edgar/data/1287032/0001287032-19-000284.txt
Kentucky First Federal Bancorp,0001297341,10-K,2019-09-30,edgar/data/1297341/0001213900-19-019268.txt
"Axos Financial, Inc.",0001299709,10-K,2019-08-28,edgar/data/1299709/0001299709-19-000139.txt
AMERICAN INTERNATIONAL HOLDINGS CORP.,0001300524,10-K,2019-07-02,edgar/data/1300524/0001493152-19-010112.txt
"SHINECO, INC.",0001300734,10-K,2019-09-27,edgar/data/1300734/0001213900-19-019170.txt
"SmartMetric, Inc.",0001301991,10-K,2019-09-30,edgar/data/1301991/0001213900-19-019309.txt
MAJOR LEAGUE FOOTBALL INC,0001308569,10-K,2019-07-29,edgar/data/1308569/0001640334-19-001485.txt
"China Health Industries Holdings, Inc.",0001309057,10-K,2019-09-11,edgar/data/1309057/0001213900-19-017723.txt
"CAMBER ENERGY, INC.",0001309082,10-K,2019-07-01,edgar/data/1309082/0001580695-19-000263.txt
Palo Alto Networks Inc,0001327567,10-K,2019-09-09,edgar/data/1327567/0001327567-19-000032.txt
Plyzer Technologies Inc.,0001334589,10-K,2019-08-02,edgar/data/1334589/0001393905-19-000238.txt
General Finance CORP,0001342287,10-K,2019-09-12,edgar/data/1342287/0001193125-19-243868.txt
DIAMOND CARTEL INC,0001347491,10-K,2019-08-12,edgar/data/1347491/0001493152-19-012063.txt
"KalVista Pharmaceuticals, Inc.",0001348911,10-K,2019-07-16,edgar/data/1348911/0001564590-19-025009.txt
PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.,0001350156,10-K,2019-08-27,edgar/data/1350156/0001262463-19-000296.txt
NEWTOWN LANE MARKETING INC,0001353538,10-K,2019-07-10,edgar/data/1353538/0001213900-19-012412.txt
Innovation Pharmaceuticals Inc.,0001355250,10-K,2019-09-30,edgar/data/1355250/0001477932-19-005611.txt
"Celexus, Inc",0001355559,10-K,2019-07-15,edgar/data/1355559/0001731122-19-000384.txt
Mexus Gold US,0001355677,10-K,2019-07-10,edgar/data/1355677/0001078782-19-000579.txt
BOWL AMERICA INC,0000013573,10-K,2019-09-26,edgar/data/13573/0001437749-19-019108.txt
"Intelligent Buying, Inc.",0001358633,10-K,2019-08-29,edgar/data/1358633/0001553350-19-000895.txt
"Sonoma Pharmaceuticals, Inc.",0001367083,10-K,2019-07-01,edgar/data/1367083/0001683168-19-002069.txt
W&E Source Corp.,0001368275,10-K,2019-09-27,edgar/data/1368275/0001062993-19-003762.txt
Golden Star Resource Corp.,0001375348,10-K,2019-09-30,edgar/data/1375348/0001493152-19-014707.txt
"AVIAT NETWORKS, INC.",0001377789,10-K,2019-08-27,edgar/data/1377789/0001377789-19-000061.txt
"Ocean Power Technologies, Inc.",0001378140,10-K,2019-07-22,edgar/data/1378140/0001493152-19-010930.txt
"NANOVIRICIDES, INC.",0001379006,10-K,2019-08-23,edgar/data/1379006/0001144204-19-041547.txt
"DUKE MOUNTAIN RESOURCES, INC.",0001379043,10-K,2019-08-28,edgar/data/1379043/0001483798-19-000104.txt
"DUKE MOUNTAIN RESOURCES, INC.",0001379043,10-K,2019-08-28,edgar/data/1379043/0001483798-19-000113.txt
"DUKE MOUNTAIN RESOURCES, INC.",0001379043,10-K,2019-08-28,edgar/data/1379043/0001483798-19-000125.txt
"DUKE MOUNTAIN RESOURCES, INC.",0001379043,10-K,2019-08-29,edgar/data/1379043/0001483798-19-000133.txt
"DUKE MOUNTAIN RESOURCES, INC.",0001379043,10-K,2019-08-29,edgar/data/1379043/0001483798-19-000141.txt
"PREDICTIVE TECHNOLOGY GROUP, INC.",0001382943,10-K,2019-09-30,edgar/data/1382943/0001091818-19-000239.txt
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",0001383312,10-K,2019-08-06,edgar/data/1383312/0001383312-19-000042.txt
SMARTHEAT INC.,0001384135,10-K,2019-07-12,edgar/data/1384135/0001185185-19-000967.txt
"Creative Waste Solutions, Inc.",0001385329,10-K,2019-08-12,edgar/data/1385329/0001477932-19-004660.txt
"AYTU BIOSCIENCE, INC",0001385818,10-K,2019-09-26,edgar/data/1385818/0001654954-19-011147.txt
"Research Solutions, Inc.",0001386301,10-K,2019-09-19,edgar/data/1386301/0001144204-19-045246.txt
ALPHA & OMEGA SEMICONDUCTOR Ltd,0001387467,10-K,2019-08-23,edgar/data/1387467/0001387467-19-000040.txt
CREATIVE LEARNING Corp,0001394638,10-K,2019-09-04,edgar/data/1394638/0001731122-19-000540.txt
"National American University Holdings, Inc.",0001399855,10-K,2019-09-19,edgar/data/1399855/0001654954-19-010917.txt
Star Gold Corp.,0001401835,10-K,2019-07-22,edgar/data/1401835/0001654954-19-008377.txt
I-Minerals Inc,0001405663,10-K,2019-07-29,edgar/data/1405663/0001472375-19-000040.txt
Fabrinet,0001408710,10-K,2019-08-20,edgar/data/1408710/0001193125-19-225268.txt
"ECO Building Products, Inc.",0001409885,10-K,2019-09-12,edgar/data/1409885/0001493152-19-014034.txt
"CHINA JO-JO DRUGSTORES, INC.",0001413263,10-K,2019-07-01,edgar/data/1413263/0001213900-19-011825.txt
ValueSetters Inc.,0001414767,10-K,2019-08-05,edgar/data/1414767/0001721868-19-000369.txt
BRIGGS & STRATTON CORP,0000014195,10-K,2019-08-27,edgar/data/14195/0000014195-19-000027.txt
DLT Resolution Inc.,0001420368,10-K,2019-09-17,edgar/data/1420368/0001477932-19-005429.txt
"iBio, Inc.",0001420720,10-K,2019-08-26,edgar/data/1420720/0001144204-19-041659.txt
"Inspyr Therapeutics, Inc.",0001421204,10-K,2019-08-06,edgar/data/1421204/0001213900-19-014714.txt
"Sino-Global Shipping America, Ltd.",0001422892,10-K,2019-09-30,edgar/data/1422892/0001213900-19-019293.txt
Wolverine Technologies Corp.,0001424404,10-K,2019-09-16,edgar/data/1424404/0001062993-19-003692.txt
"TransBiotec, Inc.",0001425627,10-K,2019-08-08,edgar/data/1425627/0001477932-19-004605.txt
"Blox, Inc.",0001428389,10-K,2019-07-01,edgar/data/1428389/0001213900-19-011846.txt
"Bergio International, Inc.",0001431074,10-K,2019-08-21,edgar/data/1431074/0001393905-19-000258.txt
"Marquie Group, Inc.",0001434601,10-K,2019-09-13,edgar/data/1434601/0001391609-19-000144.txt
CHINA MEDIA INC.,0001434674,10-K,2019-09-27,edgar/data/1434674/0001549727-19-000027.txt
"CENTAURUS DIAMOND TECHNOLOGIES, INC.",0001435163,10-K,2019-08-19,edgar/data/1435163/0001654954-19-009735.txt
"Ecoark Holdings, Inc.",0001437491,10-K,2019-08-19,edgar/data/1437491/0001213900-19-016343.txt
Yinfu Gold Corp.,0001438461,10-K,2019-07-16,edgar/data/1438461/0001640334-19-001384.txt
"4Less Group, Inc.",0001438901,10-K,2019-08-21,edgar/data/1438901/0001161697-19-000350.txt
"Vitality Biopharma, Inc.",0001438943,10-K,2019-07-15,edgar/data/1438943/0001493152-19-010644.txt
MMEX Resources Corp,0001440799,10-K,2019-07-26,edgar/data/1440799/0001477932-19-004346.txt
Lake Forest Minerals Inc.,0001441082,10-K,2019-09-06,edgar/data/1441082/0001165527-19-000152.txt
"Laredo Oil, Inc.",0001442492,10-K,2019-08-29,edgar/data/1442492/0001654954-19-010129.txt
Bravo Multinational Inc.,0001444839,10-K,2019-09-03,edgar/data/1444839/0001091818-19-000215.txt
"ESPORTS ENTERTAINMENT GROUP, INC.",0001451448,10-K,2019-09-30,edgar/data/1451448/0001213900-19-019346.txt
IRONCLAD ENCRYPTION Corp,0001455926,10-K,2019-07-16,edgar/data/1455926/0001052918-19-000219.txt
"Chineseinvestors.com, Inc.",0001459482,10-K,2019-08-29,edgar/data/1459482/0001683168-19-002785.txt
NaturalShrimp Inc,0001465470,10-K,2019-07-01,edgar/data/1465470/0001654954-19-007798.txt
MSG NETWORKS INC.,0001469372,10-K,2019-08-21,edgar/data/1469372/0001469372-19-000015.txt
"Telenav, Inc.",0001474439,10-K,2019-08-22,edgar/data/1474439/0001474439-19-000039.txt
S&W Seed Co,0001477246,10-K,2019-09-18,edgar/data/1477246/0001564590-19-034978.txt
"Hypersolar, Inc.",0001481028,10-K,2019-09-30,edgar/data/1481028/0001213900-19-019234.txt
"Banjo & Matilda, Inc.",0001481504,10-K,2019-09-25,edgar/data/1481504/0001477932-19-005520.txt
Oritani Financial Corp,0001483195,10-K,2019-08-28,edgar/data/1483195/0001483195-19-000011.txt
"ASPEN GROUP, INC.",0001487198,10-K,2019-07-09,edgar/data/1487198/0001553350-19-000717.txt
"BOXSCORE BRANDS, INC.",0001487718,10-K,2019-07-11,edgar/data/1487718/0001213900-19-012471.txt
"Electromed, Inc.",0001488917,10-K,2019-08-27,edgar/data/1488917/0000897101-19-000806.txt
APPIPHANY TECHNOLOGIES HOLDINGS CORP,0001490054,10-K,2019-08-02,edgar/data/1490054/0001445866-19-000932.txt
Discovery Gold Corp,0001492448,10-K,2019-08-14,edgar/data/1492448/0001079973-19-000471.txt
Cell MedX Corp.,0001493712,10-K,2019-09-06,edgar/data/1493712/0001393905-19-000266.txt
"STEALTH TECHNOLOGIES, INC.",0001496818,10-K,2019-08-30,edgar/data/1496818/0001721716-19-000063.txt
"American Renal Associates Holdings, Inc.",0001498068,10-K,2019-09-05,edgar/data/1498068/0001498068-19-000060.txt
Artificial Intelligence Technology Solutions Inc.,0001498148,10-K,2019-08-26,edgar/data/1498148/0001161697-19-000352.txt
"TripBorn, Inc.",0001498232,10-K,2019-09-12,edgar/data/1498232/0001214659-19-005833.txt
"DelMar Pharmaceuticals, Inc.",0001498382,10-K,2019-09-09,edgar/data/1498382/0001213900-19-017497.txt
"Noble Vici Group, Inc.",0001500122,10-K,2019-07-15,edgar/data/1500122/0001683168-19-002186.txt
Sustainable Projects Group Inc.,0001500305,10-K,2019-08-29,edgar/data/1500305/0001493152-19-013503.txt
"Home Federal Bancorp, Inc. of Louisiana",0001500375,10-K,2019-09-30,edgar/data/1500375/0000927089-19-000366.txt
Oconee Federal Financial Corp.,0001501078,10-K,2019-09-23,edgar/data/1501078/0001387131-19-007081.txt
"PURA NATURALS, INC.",0001501257,10-K,2019-07-24,edgar/data/1501257/0001079974-19-000376.txt
"Empire Global Gaming, Inc.",0001501862,10-K,2019-07-30,edgar/data/1501862/0001213900-19-013979.txt
"Contango ORE, Inc.",0001502377,10-K,2019-08-28,edgar/data/1502377/0001437749-19-017573.txt
ZAYO GROUP LLC,0001502756,10-K,2019-09-04,edgar/data/1502756/0001558370-19-008467.txt
Corvus Gold Inc.,0001507964,10-K,2019-08-09,edgar/data/1507964/0001171843-19-005347.txt
Bionik Laboratories Corp.,0001508381,10-K,2019-07-01,edgar/data/1508381/0001144204-19-033406.txt
"Rezolute, Inc.",0001509261,10-K,2019-09-10,edgar/data/1509261/0001144204-19-043983.txt
Ubiquiti Inc.,0001511737,10-K,2019-08-21,edgar/data/1511737/0001511737-19-000026.txt
NIOCORP DEVELOPMENTS LTD,0001512228,10-K,2019-09-04,edgar/data/1512228/0001213900-19-017175.txt
"PetVivo Holdings, Inc.",0001512922,10-K,2019-07-31,edgar/data/1512922/0001493152-19-011411.txt
GRAND HAVANA INC.,0001514113,10-K,2019-08-05,edgar/data/1514113/0001264931-19-000165.txt
"IF Bancorp, Inc.",0001514743,10-K,2019-09-12,edgar/data/1514743/0001193125-19-243630.txt
"Mansfield-Martin Exploration Mining, Inc.",0001516559,10-K,2019-08-22,edgar/data/1516559/0001165527-19-000146.txt
"INTEGRATED VENTURES, INC.",0001520118,10-K,2019-09-30,edgar/data/1520118/0001477932-19-005609.txt
"TP Flexible Income Fund, Inc.",0001521945,10-K,2019-09-27,edgar/data/1521945/0001521945-19-000005.txt
"CLS Holdings USA, Inc.",0001522222,10-K,2019-08-29,edgar/data/1522222/0001185185-19-001214.txt
"GWG Holdings, Inc.",0001522690,10-K,2019-07-09,edgar/data/1522690/0001213900-19-012331.txt
"Cyberfort Software, Inc.",0001522787,10-K,2019-07-15,edgar/data/1522787/0001477932-19-004105.txt
First America Resources Corp,0001525306,10-K,2019-09-26,edgar/data/1525306/0001477932-19-005535.txt
Enochian Biosciences Inc,0001527728,10-K,2019-09-30,edgar/data/1527728/0001731122-19-000575.txt
"IONIX TECHNOLOGY, INC.",0001528308,10-K,2019-09-30,edgar/data/1528308/0001214659-19-006106.txt
"Guidewire Software, Inc.",0001528396,10-K,2019-09-30,edgar/data/1528396/0001528396-19-000032.txt
"Rebel Group, Inc.",0001532158,10-K,2019-09-03,edgar/data/1532158/0001213900-19-017133.txt
ALKALINE WATER Co INC,0001532390,10-K,2019-07-01,edgar/data/1532390/0001062993-19-002758.txt
DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,0001533357,10-K,2019-08-13,edgar/data/1533357/0001096906-19-000283.txt
CHASE GENERAL CORP,0000015357,10-K,2019-09-30,edgar/data/15357/0001144204-19-046469.txt
"HomeTrust Bancshares, Inc.",0001538263,10-K,2019-09-13,edgar/data/1538263/0001538263-19-000038.txt
"Earth Science Tech, Inc.",0001538495,10-K,2019-07-01,edgar/data/1538495/0001493152-19-009983.txt
"MJ BIOTECH, INC.",0001543272,10-K,2019-07-11,edgar/data/1543272/0001543272-19-000026.txt
"MacKenzie Realty Capital, Inc.",0001550913,10-K,2019-09-23,edgar/data/1550913/0001550913-19-000047.txt
Pacific Green Technologies Inc.,0001553404,10-K,2019-07-01,edgar/data/1553404/0001213900-19-011905.txt
"RELMADA THERAPEUTICS, INC.",0001553643,10-K,2019-09-24,edgar/data/1553643/0001213900-19-018787.txt
BLUE EAGLE LITHIUM INC.,0001557668,10-K,2019-07-31,edgar/data/1557668/0001493152-19-011380.txt
TORtec Group Corp,0001560905,10-K,2019-07-16,edgar/data/1560905/0001548123-19-000131.txt
NEWS CORP,0001564708,10-K,2019-08-13,edgar/data/1564708/0001193125-19-219463.txt
Luckwel Pharmaceuticals Inc.,0001567098,10-K,2019-07-02,edgar/data/1567098/0001493152-19-010056.txt
NAMI Corp.,0001567388,10-K,2019-09-30,edgar/data/1567388/0001640334-19-001932.txt
"Holly Brothers Pictures, Inc.",0001575659,10-K,2019-07-09,edgar/data/1575659/0001393905-19-000220.txt
Viabuilt Ventures Inc.,0001575975,10-K,2019-08-16,edgar/data/1575975/0001477932-19-004909.txt
Vilacto Bio Inc.,0001576724,10-K,2019-07-10,edgar/data/1576724/0001663577-19-000301.txt
Intellisense Solutions Inc.,0001577445,10-K,2019-07-09,edgar/data/1577445/0001558891-19-000058.txt
"Premier, Inc.",0001577916,10-K,2019-08-23,edgar/data/1577916/0001577916-19-000019.txt
"Investcorp Credit Management BDC, Inc.",0001578348,10-K,2019-09-13,edgar/data/1578348/0001193125-19-244862.txt
"Life On Earth, Inc.",0001579010,10-K,2019-09-20,edgar/data/1579010/0001017386-19-000258.txt
BIOVIE INC.,0001580149,10-K,2019-09-27,edgar/data/1580149/0001520138-19-000336.txt
"Right On Brands, Inc.",0001580262,10-K,2019-07-26,edgar/data/1580262/0001477932-19-004323.txt
Lvyuan Green Building Material Technology Corp.,0001580836,10-K,2019-07-26,edgar/data/1580836/0001580836-19-000008.txt
"Startech Labs, Inc.",0001584480,10-K,2019-08-21,edgar/data/1584480/0001640334-19-001721.txt
"Akoustis Technologies, Inc.",0001584754,10-K,2019-09-13,edgar/data/1584754/0001213900-19-017977.txt
BUTLER NATIONAL CORP,0000015847,10-K,2019-07-19,edgar/data/15847/0001437749-19-014273.txt
Blow & Drive Interlock Corp,0001586495,10-K,2019-07-19,edgar/data/1586495/0001493152-19-010838.txt
"Malibu Boats, Inc.",0001590976,10-K,2019-08-29,edgar/data/1590976/0001590976-19-000073.txt
"A-Mark Precious Metals, Inc.",0001591588,10-K,2019-09-16,edgar/data/1591588/0001591588-19-000024.txt
Paylocity Holding Corp,0001591698,10-K,2019-08-09,edgar/data/1591698/0001558370-19-007859.txt
Adaiah Distribution Inc,0001593204,10-K,2019-08-06,edgar/data/1593204/0001477932-19-004517.txt
"HV Bancorp, Inc.",0001594555,10-K,2019-09-26,edgar/data/1594555/0001564590-19-035539.txt
"Catalent, Inc.",0001596783,10-K,2019-08-27,edgar/data/1596783/0001596783-19-000183.txt
CACI INTERNATIONAL INC /DE/,0000016058,10-K,2019-08-21,edgar/data/16058/0001564590-19-032721.txt
Nogales Resources Corp,0001606254,10-K,2019-07-10,edgar/data/1606254/0001662252-19-000046.txt
"Kimball Electronics, Inc.",0001606757,10-K,2019-08-27,edgar/data/1606757/0001606757-19-000048.txt
Applied BioSciences Corp.,0001607549,10-K,2019-07-01,edgar/data/1607549/0001477932-19-003830.txt
"Zayo Group Holdings, Inc.",0001608249,10-K,2019-09-04,edgar/data/1608249/0001558370-19-008465.txt
"CDK Global, Inc.",0001609702,10-K,2019-08-14,edgar/data/1609702/0001609702-19-000015.txt
"Blockchain Solutions, Inc.",0001610462,10-K,2019-08-14,edgar/data/1610462/0001554795-19-000248.txt
ETF Managers Group Commodity Trust I,0001610940,10-K,2019-09-30,edgar/data/1610940/0001213900-19-019334.txt
"Palayan Resources, Inc.",0001612851,10-K,2019-09-03,edgar/data/1612851/0001078782-19-000697.txt
JIN WAN HONG INTERNATIONAL HOLDINGS Ltd,0001615169,10-K,2019-09-17,edgar/data/1615169/0001477932-19-005416.txt
CAL-MAINE FOODS INC,0000016160,10-K,2019-07-22,edgar/data/16160/0000016160-19-000048.txt
"WEWARDS, INC.",0001616156,10-K,2019-09-23,edgar/data/1616156/0001553350-19-000976.txt
Kearny Financial Corp.,0001617242,10-K,2019-08-28,edgar/data/1617242/0001564590-19-033332.txt
"Po Yuen Cultural Holdings (Hong Kong) Co., Ltd.",0001617431,10-K,2019-07-01,edgar/data/1617431/0001617431-19-000026.txt
StHealth Capital Investment Corp,0001617572,10-K,2019-08-19,edgar/data/1617572/0001387131-19-006243.txt
StHealth Capital Investment Corp,0001617572,10-K,2019-08-27,edgar/data/1617572/0001387131-19-006411.txt
Performance Food Group Co,0001618673,10-K,2019-08-16,edgar/data/1618673/0001564590-19-032384.txt
"Nutanix, Inc.",0001618732,10-K,2019-09-24,edgar/data/1618732/0001618732-19-000114.txt
DNA Testing Centers Corp,0001620070,10-K,2019-07-09,edgar/data/1620070/0001493152-19-010387.txt
Nascent Biotech Inc.,0001622057,10-K,2019-07-12,edgar/data/1622057/0001477932-19-004048.txt
First Priority Tax Solutions Inc.,0001622408,10-K,2019-09-30,edgar/data/1622408/0001640334-19-001944.txt
"NEXIEN BIOPHARMA, INC.",0001625288,10-K,2019-09-30,edgar/data/1625288/0001493152-19-014714.txt
SavDen Group Corp.,0001626078,10-K,2019-09-13,edgar/data/1626078/0001213900-19-017919.txt
Paramount Gold Nevada Corp.,0001629210,10-K,2019-09-16,edgar/data/1629210/0001564590-19-034803.txt
BIOTRICITY INC.,0001630113,10-K,2019-07-16,edgar/data/1630113/0001493152-19-010700.txt
"Presidio, Inc.",0001631825,10-K,2019-08-29,edgar/data/1631825/0001631825-19-000028.txt
Nissan Auto Receivables 2015-A Owner Trust,0001633532,10-K,2019-07-01,edgar/data/1633532/0001193125-19-186331.txt
Lumentum Holdings Inc.,0001633978,10-K,2019-08-27,edgar/data/1633978/0001633978-19-000069.txt
DUO WORLD INC,0001635136,10-K,2019-08-13,edgar/data/1635136/0001493152-19-012152.txt
