Company Name,CIK,Form Type,Date Filed,Filename
NICHOLAS FINANCIAL INC,0001000045,10-K,2020-06-22,edgar/data/1000045/0001564590-20-030033.txt
BLONDER TONGUE LABORATORIES INC,0001000683,10-K,2020-04-13,edgar/data/1000683/0001213900-20-009053.txt
"Acacia Diversified Holdings, Inc.",0001001463,10-K,2020-06-26,edgar/data/1001463/0001185185-20-000904.txt
"NetApp, Inc.",0001002047,10-K,2020-06-15,edgar/data/1002047/0001564590-20-029349.txt
WESTELL TECHNOLOGIES INC,0001002135,10-K,2020-06-18,edgar/data/1002135/0001002135-20-000020.txt
SPAR GROUP INC,0001004989,10-K,2020-04-14,edgar/data/1004989/0001437749-20-007674.txt
COLUMBUS MCKINNON CORP,0001005229,10-K,2020-05-27,edgar/data/1005229/0001005229-20-000171.txt
ARGAN INC,0000100591,10-K,2020-04-14,edgar/data/100591/0001104659-20-046386.txt
STREAMLINE HEALTH SOLUTIONS INC.,0001008586,10-K,2020-04-22,edgar/data/1008586/0001493152-20-006930.txt
CARBO CERAMICS INC,0001009672,10-K,2020-05-15,edgar/data/1009672/0001564590-20-025870.txt
CAPSTONE TURBINE Corp,0001009759,10-K,2020-06-29,edgar/data/1009759/0001558370-20-007825.txt
JAKKS PACIFIC INC,0001009829,10-K,2020-05-13,edgar/data/1009829/0001628280-20-007624.txt
GLOBAL DIGITAL SOLUTIONS INC,0001011662,10-K,2020-04-29,edgar/data/1011662/0001654954-20-004602.txt
"GlassBridge Enterprises, Inc.",0001014111,10-K,2020-04-03,edgar/data/1014111/0001493152-20-005787.txt
UNITED STATES ANTIMONY CORP,0000101538,10-K,2020-04-14,edgar/data/101538/0001654954-20-004038.txt
"RenovaCare, Inc.",0001016708,10-K,2020-05-14,edgar/data/1016708/0001171843-20-003732.txt
GENETHERA INC,0001017110,10-K,2020-06-10,edgar/data/1017110/0001199835-20-000136.txt
HIBBETT SPORTS INC,0001017480,10-K,2020-04-16,edgar/data/1017480/0001017480-20-000010.txt
BIO KEY INTERNATIONAL INC,0001019034,10-K,2020-05-14,edgar/data/1019034/0001437749-20-010796.txt
SEACHANGE INTERNATIONAL INC,0001019671,10-K,2020-04-20,edgar/data/1019671/0001564590-20-017461.txt
PURADYN FILTER TECHNOLOGIES INC,0001019787,10-K,2020-04-15,edgar/data/1019787/0001553350-20-000331.txt
UNIVERSAL CORP /VA/,0000102037,10-K,2020-05-28,edgar/data/102037/0000102037-20-000024.txt
TRIUMPH GROUP INC,0001021162,10-K,2020-05-28,edgar/data/1021162/0001564590-20-027367.txt
hopTo Inc.,0001021435,10-K,2020-04-14,edgar/data/1021435/0001493152-20-006399.txt
EPLUS INC,0001022408,10-K,2020-05-22,edgar/data/1022408/0001140361-20-012223.txt
ULTRA PETROLEUM CORP,0001022646,10-K,2020-04-15,edgar/data/1022646/0001564590-20-016770.txt
"Protagenic Therapeutics, Inc.\new",0001022899,10-K,2020-04-29,edgar/data/1022899/0001493152-20-007286.txt
8X8 INC /DE/,0001023731,10-K,2020-05-19,edgar/data/1023731/0001023731-20-000049.txt
"Carnegie Development, Inc",0001024095,10-K,2020-04-16,edgar/data/1024095/0001477932-20-002018.txt
LOGITECH INTERNATIONAL S.A.,0001032975,10-K,2020-05-27,edgar/data/1032975/0001032975-20-000015.txt
V F CORP,0000103379,10-K,2020-05-27,edgar/data/103379/0000103379-20-000006.txt
QAD INC,0001036188,10-K,2020-04-14,edgar/data/1036188/0001437749-20-007629.txt
RALPH LAUREN CORP,0001037038,10-K,2020-05-27,edgar/data/1037038/0001037038-20-000014.txt
PETMED EXPRESS INC,0001040130,10-K,2020-05-26,edgar/data/1040130/0001437749-20-011720.txt
RIVERVIEW BANCORP INC,0001041368,10-K,2020-06-17,edgar/data/1041368/0000939057-20-000265.txt
MISSION MINING Co,0001041633,10-K,2020-06-24,edgar/data/1041633/0001213900-20-015606.txt
"URBAN ONE, INC.",0001041657,10-K,2020-04-29,edgar/data/1041657/0001104659-20-053397.txt
Yunhong CTI Ltd.,0001042187,10-K,2020-05-15,edgar/data/1042187/0001437749-20-010831.txt
"ENVIRO TECHNOLOGIES, INC.",0001043894,10-K,2020-04-13,edgar/data/1043894/0001099910-20-000018.txt
KID CASTLE EDUCATIONAL CORP,0001049011,10-K,2020-06-15,edgar/data/1049011/0001760319-20-000036.txt
STEELCASE INC,0001050825,10-K,2020-04-27,edgar/data/1050825/0001050825-20-000098.txt
ELITE PHARMACEUTICALS INC /NV/,0001053369,10-K,2020-06-29,edgar/data/1053369/0001213900-20-016181.txt
"INTERPACE BIOSCIENCES, INC.",0001054102,10-K,2020-04-22,edgar/data/1054102/0001493152-20-006897.txt
SCHOOL SPECIALTY INC,0001055454,10-K,2020-04-07,edgar/data/1055454/0001193125-20-099715.txt
"KIRKLAND'S, INC",0001056285,10-K,2020-04-10,edgar/data/1056285/0001056285-20-000026.txt
Internap Corp,0001056386,10-K,2020-05-08,edgar/data/1056386/0001628280-20-007086.txt
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,0001056757,10-K,2020-05-28,edgar/data/1056757/0001079973-20-000446.txt
"FRESH PROMISE FOODS, INC.",0001058330,10-K,2020-05-28,edgar/data/1058330/0001721868-20-000251.txt
PROTEO INC,0001063104,10-K,2020-05-07,edgar/data/1063104/0001683168-20-001421.txt
GIVEMEPOWER CORP,0001064722,10-K,2020-06-01,edgar/data/1064722/0001760319-20-000024.txt
Future FinTech Group Inc.,0001066923,10-K,2020-06-02,edgar/data/1066923/0001213900-20-013926.txt
"Data443 Risk Mitigation, Inc.",0001068689,10-K,2020-04-17,edgar/data/1068689/0001493152-20-006607.txt
BLACKBERRY Ltd,0001070235,10-K,2020-04-07,edgar/data/1070235/0001070235-20-000025.txt
"JOHN WILEY & SONS, INC.",0000107140,10-K,2020-06-26,edgar/data/107140/0000107140-20-000034.txt
CARDXX INC,0001073489,10-K,2020-06-19,edgar/data/1073489/0001213900-20-015331.txt
"Modular Medical, Inc.",0001074871,10-K,2020-06-29,edgar/data/1074871/0001019056-20-000388.txt
HOOKER FURNITURE CORP,0001077688,10-K,2020-04-17,edgar/data/1077688/0001185185-20-000497.txt
"REMEDENT, INC.",0001078037,10-K,2020-06-29,edgar/data/1078037/0001104659-20-078053.txt
NETSCOUT SYSTEMS INC,0001078075,10-K,2020-05-20,edgar/data/1078075/0001628280-20-008116.txt
"Marijuana Co of America, Inc.",0001078799,10-K,2020-05-14,edgar/data/1078799/0001262463-20-000207.txt
"CANNAPHARMARX, INC.",0001081938,10-K,2020-05-27,edgar/data/1081938/0001683168-20-001748.txt
NORTHSTAR ELECTRONICS INC,0001082027,10-K,2020-04-28,edgar/data/1082027/0001393905-20-000130.txt
"XCel Brands, Inc.",0001083220,10-K,2020-04-14,edgar/data/1083220/0001558370-20-003885.txt
WORLD ACCEPTANCE CORP,0000108385,10-K,2020-05-29,edgar/data/108385/0000108385-20-000014.txt
"AuraSource, Inc.",0001083922,10-K,2020-05-07,edgar/data/1083922/0001308411-20-000014.txt
"Video River Networks, Inc.",0001084475,10-K,2020-06-15,edgar/data/1084475/0001760319-20-000034.txt
"SKINVISIBLE, INC.",0001085277,10-K,2020-05-14,edgar/data/1085277/0001663577-20-000147.txt
"CANNAPOWDER, INC.",0001086082,10-K,2020-04-14,edgar/data/1086082/0001493152-20-006349.txt
"U.S. NeuroSurgical Holdings, Inc.",0001089815,10-K,2020-04-13,edgar/data/1089815/0001140361-20-008735.txt
FULLNET COMMUNICATIONS INC,0001092570,10-K,2020-04-10,edgar/data/1092570/0001376474-20-000081.txt
"SMITH & WESSON BRANDS, INC.",0001092796,10-K,2020-06-19,edgar/data/1092796/0001564590-20-029954.txt
QDM International Inc.,0001094032,10-K,2020-05-01,edgar/data/1094032/0001731122-20-000429.txt
"Franchise Holdings International, Inc.",0001096275,10-K,2020-05-14,edgar/data/1096275/0001493152-20-008723.txt
"MEDTAINER, INC.",0001096950,10-K,2020-05-28,edgar/data/1096950/0001721868-20-000253.txt
PATRIOT NATIONAL BANCORP INC,0001098146,10-K,2020-04-29,edgar/data/1098146/0001437749-20-008866.txt
MANHATTAN SCIENTIFICS INC,0001099132,10-K,2020-04-14,edgar/data/1099132/0001477932-20-001968.txt
"Telidyne, Inc.",0001101246,10-K,2020-05-11,edgar/data/1101246/0001663577-20-000134.txt
"Crown Equity Holdings, Inc.",0001103833,10-K,2020-05-29,edgar/data/1103833/0001477932-20-003142.txt
NEVTAH CAPITAL MANAGEMENT CORP,0001104206,10-K,2020-04-17,edgar/data/1104206/0001213900-20-009401.txt
NEVTAH CAPITAL MANAGEMENT CORP,0001104206,10-K,2020-04-17,edgar/data/1104206/0001213900-20-009402.txt
NEVTAH CAPITAL MANAGEMENT CORP,0001104206,10-K,2020-04-17,edgar/data/1104206/0001213900-20-009403.txt
NEVTAH CAPITAL MANAGEMENT CORP,0001104206,10-K,2020-04-17,edgar/data/1104206/0001213900-20-009404.txt
NEVTAH CAPITAL MANAGEMENT CORP,0001104206,10-K,2020-04-17,edgar/data/1104206/0001213900-20-009405.txt
New Century Resources Corp,0001104462,10-K,2020-04-15,edgar/data/1104462/0001445866-20-000397.txt
SEAFARER EXPLORATION CORP,0001106213,10-K,2020-04-03,edgar/data/1106213/0001199835-20-000103.txt
FRONTIER OILFIELD SERVICES INC,0001108645,10-K,2020-05-29,edgar/data/1108645/0001387131-20-005340.txt
DYNARESOURCE INC,0001111741,10-K,2020-06-09,edgar/data/1111741/0001654954-20-006436.txt
BUILD A BEAR WORKSHOP INC,0001113809,10-K,2020-04-16,edgar/data/1113809/0001437749-20-007818.txt
Planet Green Holdings Corp.,0001117057,10-K,2020-05-14,edgar/data/1117057/0001213900-20-012050.txt
"CBAK Energy Technology, Inc.",0001117171,10-K,2020-05-14,edgar/data/1117171/0001213900-20-012125.txt
TRAILBLAZER RESOURCES INC.,0001119807,10-K,2020-06-09,edgar/data/1119807/0001493152-20-010883.txt
"FTE Networks, Inc.",0001122063,10-K,2020-05-11,edgar/data/1122063/0001493152-20-008176.txt
"FEARLESS FILMS, INC.",0001122742,10-K,2020-05-29,edgar/data/1122742/0001445866-20-000767.txt
DAIS Corp,0001125699,10-K,2020-06-02,edgar/data/1125699/0001477932-20-003179.txt
GSI TECHNOLOGY INC,0001126741,10-K,2020-06-05,edgar/data/1126741/0001558370-20-007308.txt
ENERTECK CORP,0001128353,10-K,2020-05-14,edgar/data/1128353/0001477932-20-002669.txt
CANCER CAPITAL CORP,0001130889,10-K,2020-04-14,edgar/data/1130889/0001554795-20-000101.txt
"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",0001132105,10-K,2020-04-09,edgar/data/1132105/0001558370-20-003760.txt
"Charlie's Holdings, Inc.",0001134765,10-K,2020-04-14,edgar/data/1134765/0001654954-20-004066.txt
"POWER SOLUTIONS INTERNATIONAL, INC.",0001137091,10-K,2020-05-04,edgar/data/1137091/0001628280-20-006265.txt
HEALTH DISCOVERY CORP,0001141788,10-K,2020-05-12,edgar/data/1141788/0001104659-20-060250.txt
"TAURIGA SCIENCES, INC.",0001142790,10-K,2020-06-29,edgar/data/1142790/0001493152-20-012174.txt
GLOBAL MACRO TRUST,0001145765,10-K,2020-04-15,edgar/data/1145765/0001213900-20-009269.txt
CHINA AUTOMOTIVE SYSTEMS INC,0001157762,10-K,2020-05-14,edgar/data/1157762/0001104659-20-061126.txt
KIWA BIO-TECH PRODUCTS GROUP CORP,0001159275,10-K,2020-05-29,edgar/data/1159275/0001493152-20-010111.txt
"GROWLIFE, INC.",0001161582,10-K,2020-04-01,edgar/data/1161582/0001654954-20-003682.txt
MORGAN GROUP HOLDING CO,0001162283,10-K,2020-04-02,edgar/data/1162283/0001140361-20-007734.txt
NEW PEOPLES BANKSHARES INC,0001163389,10-K,2020-04-14,edgar/data/1163389/0001721868-20-000183.txt
"DAYBREAK OIL & GAS, INC.",0001164256,10-K,2020-06-08,edgar/data/1164256/0001515971-20-000072.txt
"Kyto Technology & Life Science, Inc.",0001164888,10-K,2020-06-30,edgar/data/1164888/0001078782-20-000513.txt
"Brownie's Marine Group, Inc",0001166708,10-K,2020-06-29,edgar/data/1166708/0001493152-20-011971.txt
COMMVAULT SYSTEMS INC,0001169561,10-K,2020-05-15,edgar/data/1169561/0001169561-20-000018.txt
CARMAX INC,0001170010,10-K,2020-04-21,edgar/data/1170010/0001170010-20-000033.txt
LIBERTY STAR URANIUM & METALS CORP.,0001172178,10-K,2020-04-30,edgar/data/1172178/0001493152-20-007432.txt
American BriVision (Holding) Corp,0001173313,10-K,2020-05-15,edgar/data/1173313/0001213900-20-012685.txt
EMARINE GLOBAL INC.,0001178377,10-K,2020-05-14,edgar/data/1178377/0001493152-20-008709.txt
DAKOTA TERRITORY RESOURCE CORP,0001182737,10-K,2020-06-29,edgar/data/1182737/0001078782-20-000497.txt
"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",0001187953,10-K,2020-04-06,edgar/data/1187953/0001104659-20-043660.txt
"Grapefruit USA, Inc",0001205181,10-K,2020-04-10,edgar/data/1205181/0001493152-20-006186.txt
VIRTUSA CORP,0001207074,10-K,2020-05-28,edgar/data/1207074/0001558370-20-007083.txt
"RTW Retailwinds, Inc.",0001211351,10-K,2020-06-09,edgar/data/1211351/0001047469-20-003464.txt
"BOQI International Medical, Inc.",0001213660,10-K,2020-05-14,edgar/data/1213660/0001213900-20-012223.txt
CONNS INC,0001223389,10-K,2020-04-14,edgar/data/1223389/0001223389-20-000018.txt
NISSAN MASTER OWNER TRUST RECEIVABLES,0001236424,10-K,2020-06-29,edgar/data/1236424/0001193125-20-182209.txt
COMMONWEALTH INCOME & GROWTH FUND V,0001253347,10-K,2020-04-15,edgar/data/1253347/0001654954-20-004116.txt
H&R BLOCK INC,0000012659,10-K,2020-06-17,edgar/data/12659/0001574842-20-000021.txt
BOSTON CAPITAL TAX CREDIT FUND V LP,0001267425,10-K,2020-06-19,edgar/data/1267425/0001104659-20-074983.txt
"Cool Holdings, Inc.",0001274032,10-K,2020-05-29,edgar/data/1274032/0001564590-20-027680.txt
"General Moly, Inc",0001275229,10-K,2020-05-04,edgar/data/1275229/0001558370-20-004975.txt
SCIENTIFIC ENERGY INC,0001276531,10-K,2020-05-14,edgar/data/1276531/0001276531-20-000005.txt
MANUFACTURED HOUSING PROPERTIES INC.,0001277998,10-K,2020-04-14,edgar/data/1277998/0001213900-20-009162.txt
APOLLO INVESTMENT CORP,0001278752,10-K,2020-05-21,edgar/data/1278752/0001278752-20-000050.txt
INNOCAP INC,0001281845,10-K,2020-06-19,edgar/data/1281845/0001078782-20-000456.txt
"WINDSTREAM HOLDINGS, INC.",0001282266,10-K,2020-05-19,edgar/data/1282266/0001282266-20-000022.txt
NOVINT TECHNOLOGIES INC,0001282980,10-K,2020-05-07,edgar/data/1282980/0001387131-20-004506.txt
"China Carbon Graphite Group, Inc.",0001284450,10-K,2020-05-14,edgar/data/1284450/0001213900-20-012322.txt
StrikeForce Technologies Inc.,0001285543,10-K,2020-05-01,edgar/data/1285543/0001477932-20-002343.txt
EnerSys,0001289308,10-K,2020-06-01,edgar/data/1289308/0001289308-20-000029.txt
"IIOT-OXYS, Inc.",0001290658,10-K,2020-06-23,edgar/data/1290658/0001683168-20-002038.txt
Prestige Consumer Healthcare Inc.,0001295947,10-K,2020-05-08,edgar/data/1295947/0001295947-20-000018.txt
"Comstock Holding Companies, Inc.",0001299969,10-K,2020-04-15,edgar/data/1299969/0001564590-20-016780.txt
AMERICAN INTERNATIONAL HOLDINGS CORP.,0001300524,10-K,2020-06-26,edgar/data/1300524/0001493152-20-011951.txt
"HOULIHAN LOKEY, INC.",0001302215,10-K,2020-05-15,edgar/data/1302215/0001302215-20-000074.txt
Novelis Inc.,0001304280,10-K,2020-05-07,edgar/data/1304280/0001304280-20-000051.txt
