Company Name,CIK,Ticker,CUSIP,Form Type,Date Filed,Filename
CSG SYSTEMS INTERNATIONAL INC,0001005757,CSGS,,10-K,2017-02-24,edgar/data/1005757/0001564590-17-002391.txt
TOMPKINS FINANCIAL CORP,0001005817,TMP,,10-K,2017-02-28,edgar/data/1005817/0001005817-17-000004.txt
IRIDEX CORP,0001006045,IRIX,,10-K,2017-03-15,edgar/data/1006045/0001564590-17-004462.txt
SIERRA MONITOR CORP /CA/,0000100625,,,10-K,2017-03-22,edgar/data/100625/0001144204-17-016094.txt
LORAL SPACE & COMMUNICATIONS INC.,0001006269,,,10-K,2017-03-07,edgar/data/1006269/0001144204-17-013033.txt
"Protalix BioTherapeutics, Inc.",0001006281,PLX,,10-K,2017-03-16,edgar/data/1006281/0001144204-17-015083.txt
"BEAR STATE FINANCIAL, INC.",0001006424,,,10-K,2017-03-10,edgar/data/1006424/0001437749-17-004279.txt
"HC2 HOLDINGS, INC.",0001006837,VATE,,10-K,2017-03-09,edgar/data/1006837/0001006837-17-000032.txt
COFFEE HOLDING CO INC,0001007019,JVA,,10-K,2017-01-27,edgar/data/1007019/0001654954-17-000551.txt
UNICO AMERICAN CORP,0000100716,,,10-K,2017-03-31,edgar/data/100716/0000100716-17-000004.txt
BANK OF SOUTH CAROLINA CORP,0001007273,BKSC,,10-K,2017-03-03,edgar/data/1007273/0001387131-17-001160.txt
"PRGX GLOBAL, INC.",0001007330,,,10-K,2017-03-16,edgar/data/1007330/0001007330-17-000003.txt
KVH INDUSTRIES INC \DE\,0001007587,KVHI,,10-K,2017-03-09,edgar/data/1007587/0001007587-17-000006.txt
UNION CARBIDE CORP /NEW/,0000100790,,,10-K,2017-02-09,edgar/data/100790/0000029915-17-000009.txt
UNION ELECTRIC CO,0000100826,UEPCO,,10-K,2017-02-28,edgar/data/100826/0001002910-17-000054.txt
HIGHLANDS BANKSHARES INC /VA/,0001008579,,,10-K,2017-03-30,edgar/data/1008579/0001002105-17-000006.txt
TUPPERWARE BRANDS CORP,0001008654,,,10-K,2017-02-28,edgar/data/1008654/0001008654-17-000010.txt
ACORDA THERAPEUTICS INC,0001008848,,,10-K,2017-02-27,edgar/data/1008848/0001564590-17-002591.txt
UNION PACIFIC CORP,0000100885,UNP,,10-K,2017-02-03,edgar/data/100885/0000100885-17-000056.txt
CARBO CERAMICS INC,0001009672,,,10-K,2017-03-01,edgar/data/1009672/0001564590-17-002988.txt
JAKKS PACIFIC INC,0001009829,JAKK,,10-K,2017-03-16,edgar/data/1009829/0001157523-17-000818.txt
SIGA TECHNOLOGIES INC,0001010086,SIGA,,10-K,2017-03-07,edgar/data/1010086/0001010086-17-000005.txt
SYKES ENTERPRISES INC,0001010612,,,10-K,2017-03-01,edgar/data/1010612/0001193125-17-065696.txt
FAIRMOUNT SANTROL HOLDINGS INC.,0001010858,,,10-K,2017-03-09,edgar/data/1010858/0001564590-17-003854.txt
YAHOO INC,0001011006,,,10-K,2017-03-01,edgar/data/1011006/0001193125-17-065791.txt
ACRE REALTY INVESTORS INC,0001011109,,,10-K,2017-03-09,edgar/data/1011109/0001552781-17-000109.txt
AUXILIO INC,0001011432,,,10-K,2017-03-29,edgar/data/1011432/0001445866-17-000307.txt
"Medical Information Technology, Inc.",0001011452,,,10-K,2017-01-31,edgar/data/1011452/0001011452-17-000003.txt
Golden Minerals Co,0001011509,AUMN,,10-K,2017-02-28,edgar/data/1011509/0001558370-17-001095.txt
KNOLL INC,0001011570,,,10-K,2017-03-01,edgar/data/1011570/0001011570-17-000010.txt
MUFG Americas Holdings Corp,0001011659,,,10-K,2017-03-03,edgar/data/1011659/0001628280-17-002158.txt
UNITED FIRE GROUP INC,0000101199,UFCS,,10-K,2017-02-28,edgar/data/101199/0000101199-17-000040.txt
RUSH ENTERPRISES INC \TX\,0001012019,RUSHB,,10-K,2017-03-01,edgar/data/1012019/0001437749-17-003534.txt
SEALED AIR CORP/DE,0001012100,SEE,,10-K,2017-02-15,edgar/data/1012100/0001564590-17-001648.txt
AVADEL PHARMACEUTICALS PLC,0001012477,AVDL,,10-K,2017-03-28,edgar/data/1012477/0001012477-17-000021.txt
"Energy Transfer Partners, L.P.",0001012569,,,10-K,2017-02-24,edgar/data/1012569/0001012569-17-000022.txt
GENESEE & WYOMING INC,0001012620,,,10-K,2017-03-01,edgar/data/1012620/0001012620-17-000003.txt
FBL FINANCIAL GROUP INC,0001012771,,,10-K,2017-03-01,edgar/data/1012771/0001012771-17-000007.txt
UNITED GUARDIAN INC,0000101295,UG,,10-K,2017-03-23,edgar/data/101295/0001171843-17-001709.txt
ARADIGM CORP,0001013238,,,10-K,2017-03-30,edgar/data/1013238/0001193125-17-104289.txt
NORWOOD FINANCIAL CORP,0001013272,NWFL,,10-K,2017-03-15,edgar/data/1013272/0000946275-17-000012.txt
ANSYS INC,0001013462,,,10-K,2017-02-23,edgar/data/1013462/0001013462-17-000003.txt
BJs RESTAURANTS INC,0001013488,BJRI,,10-K,2017-02-28,edgar/data/1013488/0001193125-17-059914.txt
ENDOLOGIX INC /DE/,0001013606,,,10-K,2017-03-01,edgar/data/1013606/0001013606-17-000032.txt
"Wilhelmina International, Inc.",0001013706,WHLM,,10-K,2017-03-23,edgar/data/1013706/0001171843-17-001727.txt
UMB FINANCIAL CORP,0000101382,UMBFO,,10-K,2017-02-23,edgar/data/101382/0001193125-17-053195.txt
PEGASYSTEMS INC,0001013857,PEGA,,10-K,2017-02-24,edgar/data/1013857/0001193125-17-056299.txt
"NRG ENERGY, INC.",0001013871,NRG,,10-K,2017-02-28,edgar/data/1013871/0001013871-17-000007.txt
TELETECH HOLDINGS INC,0001013880,TTEC,,10-K,2017-03-16,edgar/data/1013880/0001558370-17-001874.txt
STRAYER EDUCATION INC,0001013934,STRA,,10-K,2017-02-17,edgar/data/1013934/0001558370-17-000669.txt
"GlassBridge Enterprises, Inc.",0001014111,,,10-K,2017-03-24,edgar/data/1014111/0001014111-17-000007.txt
VERISIGN INC/CA,0001014473,VRSN,,10-K,2017-02-17,edgar/data/1014473/0001014473-17-000004.txt
"BioScrip, Inc.",0001014739,OPCH,,10-K,2017-03-07,edgar/data/1014739/0001628280-17-002304.txt
CHARLES & COLVARD LTD,0001015155,,,10-K,2017-03-10,edgar/data/1015155/0001140361-17-011269.txt
WINTRUST FINANCIAL CORP,0001015328,WTFCN,,10-K,2017-02-28,edgar/data/1015328/0001015328-17-000081.txt
"AMMO, INC.",0001015383,POWWP,,10-K,2017-03-16,edgar/data/1015383/0001079973-17-000151.txt
UNITED STATES ANTIMONY CORP,0000101538,UAMY,,10-K,2017-03-31,edgar/data/101538/0001654954-17-002854.txt
AWARE INC /MA/,0001015739,AWRE,,10-K,2017-02-10,edgar/data/1015739/0001571049-17-001193.txt
E TRADE FINANCIAL CORP,0001015780,,,10-K,2017-02-22,edgar/data/1015780/0001015780-17-000030.txt
ULTIMATE SOFTWARE GROUP INC,0001016125,,,10-K,2017-02-24,edgar/data/1016125/0001016125-17-000046.txt
"ANTARES PHARMA, INC.",0001016169,,,10-K,2017-03-14,edgar/data/1016169/0001564590-17-004282.txt
CARRIAGE SERVICES INC,0001016281,CSV,,10-K,2017-02-23,edgar/data/1016281/0001016281-17-000018.txt
"RenovaCare, Inc.",0001016708,,,10-K,2017-03-28,edgar/data/1016708/0001477932-17-001337.txt
TRANSACT TECHNOLOGIES INC,0001017303,TACT,,10-K,2017-03-16,edgar/data/1017303/0001017303-17-000014.txt
HIBBETT SPORTS INC,0001017480,,,10-K,2017-03-28,edgar/data/1017480/0001017480-17-000009.txt
"APRICUS BIOSCIENCES, INC.",0001017491,,,10-K,2017-03-13,edgar/data/1017491/0001017491-17-000030.txt
PAID INC,0001017655,PAYD,,10-K,2017-03-31,edgar/data/1017655/0001654954-17-002927.txt
DOVER MOTORSPORTS INC,0001017673,,,10-K,2017-03-01,edgar/data/1017673/0001104659-17-013051.txt
MARATHON OIL CORP,0000101778,,,10-K,2017-02-24,edgar/data/101778/0000101778-17-000046.txt
SUN BANCORP INC /NJ/,0001017793,,,10-K,2017-03-10,edgar/data/1017793/0001564590-17-003899.txt
FIRST ACCEPTANCE CORP /DE/,0001017907,,,10-K,2017-03-14,edgar/data/1017907/0001564590-17-004289.txt
EDGEWATER TECHNOLOGY INC/DE/,0001017968,,,10-K,2017-03-15,edgar/data/1017968/0001193125-17-083628.txt
WILLIS LEASE FINANCE CORP,0001018164,WLFC,,10-K,2017-03-16,edgar/data/1018164/0001558370-17-001855.txt
UNITED DOMINION REALTY L P,0001018254,,,10-K,2017-02-21,edgar/data/1018254/0000074208-17-000030.txt
INTEGRAL TECHNOLOGIES INC,0001018281,,,10-K,2017-01-17,edgar/data/1018281/0001140361-17-002040.txt
UNITED TECHNOLOGIES CORP /DE/,0000101829,RTX,,10-K,2017-02-09,edgar/data/101829/0000101829-17-000007.txt
ENTERPRISE BANCORP INC /MA/,0001018399,,,10-K,2017-03-14,edgar/data/1018399/0001018399-17-000012.txt
AMAZON COM INC,0001018724,AMZN,,10-K,2017-02-10,edgar/data/1018724/0001018724-17-000011.txt
ABERCROMBIE & FITCH CO /DE/,0001018840,ANF,,10-K,2017-03-27,edgar/data/1018840/0001018840-17-000013.txt
ALLEGHENY TECHNOLOGIES INC,0001018963,ATI,,10-K,2017-02-24,edgar/data/1018963/0001018963-17-000007.txt
AMERISAFE INC,0001018979,AMSF,,10-K,2017-02-24,edgar/data/1018979/0001564590-17-002393.txt
BIO KEY INTERNATIONAL INC,0001019034,BKYI,,10-K,2017-03-31,edgar/data/1019034/0001437749-17-005802.txt
EMPIRE RESOURCES INC /NEW/,0001019272,,,10-K,2017-03-31,edgar/data/1019272/0001144204-17-017974.txt
CENTRUE FINANCIAL CORP,0001019650,,,10-K,2017-03-02,edgar/data/1019650/0001019650-17-000011.txt
ARQULE INC,0001019695,,,10-K,2017-03-09,edgar/data/1019695/0001571049-17-002172.txt
NAVIGANT CONSULTING INC,0001019737,,,10-K,2017-02-17,edgar/data/1019737/0001193125-17-047900.txt
PURADYN FILTER TECHNOLOGIES INC,0001019787,,,10-K,2017-03-30,edgar/data/1019787/0001553350-17-000332.txt
"PENSKE AUTOMOTIVE GROUP, INC.",0001019849,PAG,,10-K,2017-02-24,edgar/data/1019849/0001558370-17-001005.txt
UNIVERSAL ELECTRONICS INC,0000101984,UEIC,,10-K,2017-03-09,edgar/data/101984/0000101984-17-000007.txt
CERUS CORP,0001020214,CERS,,10-K,2017-03-08,edgar/data/1020214/0001564590-17-003711.txt
IRON MOUNTAIN INC,0001020569,IRM,,10-K,2017-02-23,edgar/data/1020569/0001020569-17-000010.txt
DXP ENTERPRISES INC,0001020710,DXPE,,10-K,2017-03-31,edgar/data/1020710/0001140361-17-014211.txt
FAMOUS DAVES OF AMERICA INC,0001021270,,,10-K,2017-03-21,edgar/data/1021270/0001193125-17-090715.txt
NU SKIN ENTERPRISES INC,0001021561,NUS,,10-K,2017-02-27,edgar/data/1021561/0001021561-17-000019.txt
ON TRACK INNOVATIONS LTD,0001021604,,,10-K,2017-03-28,edgar/data/1021604/0001213900-17-002900.txt
OGE ENERGY CORP.,0001021635,OGE,,10-K,2017-02-23,edgar/data/1021635/0001021635-17-000013.txt
NATIONAL OILWELL VARCO INC,0001021860,NOV,,10-K,2017-02-17,edgar/data/1021860/0001193125-17-047937.txt
QUEST DIAGNOSTICS INC,0001022079,DGX,,10-K,2017-02-22,edgar/data/1022079/0001022079-17-000032.txt
UNIVEST CORP OF PENNSYLVANIA,0000102212,UVSP,,10-K,2017-03-03,edgar/data/102212/0000102212-17-000014.txt
GENESIS ENERGY LP,0001022321,GEL,,10-K,2017-02-27,edgar/data/1022321/0001022321-17-000031.txt
SIMON PROPERTY GROUP L P /DE/,0001022344,,,10-K,2017-02-24,edgar/data/1022344/0001558370-17-000934.txt
DELTIC TIMBER CORP,0001022469,,,10-K,2017-03-07,edgar/data/1022469/0001193125-17-073496.txt
CIPHERLOC Corp,0001022505,SDCHD,,10-K,2017-02-02,edgar/data/1022505/0001493152-17-001035.txt
ULTRA PETROLEUM CORP,0001022646,,,10-K,2017-02-22,edgar/data/1022646/0001193125-17-051805.txt
INSEEGO CORP.,0001022652,INSG,,10-K,2017-03-31,edgar/data/1022652/0001022652-17-000020.txt
STEEL DYNAMICS INC,0001022671,STLD,,10-K,2017-02-28,edgar/data/1022671/0001144204-17-011732.txt
TESCO CORP,0001022705,,,10-K,2017-03-03,edgar/data/1022705/0001022705-17-000011.txt
ANI PHARMACEUTICALS INC,0001023024,ANIP,,10-K,2017-03-02,edgar/data/1023024/0001144204-17-012507.txt
LITHIA MOTORS INC,0001023128,LAD,,10-K,2017-02-28,edgar/data/1023128/0001437749-17-003434.txt
alpha-En Corp,0001023298,,,10-K,2017-03-31,edgar/data/1023298/0001493152-17-003250.txt
"FORRESTER RESEARCH, INC.",0001023313,FORR,,10-K,2017-03-10,edgar/data/1023313/0001564590-17-003971.txt
AUTOBYTEL INC,0001023364,,,10-K,2017-03-09,edgar/data/1023364/0001654954-17-001816.txt
AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,0001023458,,,10-K,2017-03-30,edgar/data/1023458/0001130758-17-000016.txt
STEWARDSHIP FINANCIAL CORP,0001023860,,,10-K,2017-03-22,edgar/data/1023860/0001023860-17-000013.txt
"SG BLOCKS, INC.",0001023994,OLOX,,10-K,2017-02-21,edgar/data/1023994/0001213900-17-001664.txt
"PERNIX THERAPEUTICS HOLDINGS, INC.",0001024126,,,10-K,2017-03-28,edgar/data/1024126/0001136261-17-000069.txt
WEST CORP,0001024657,,,10-K,2017-02-16,edgar/data/1024657/0001564590-17-001689.txt
TENNECO INC,0001024725,,,10-K,2017-02-24,edgar/data/1024725/0001024725-17-000005.txt
SUN HYDRAULICS CORP,0001024795,HLIO,,10-K,2017-02-28,edgar/data/1024795/0001564590-17-002829.txt
GOLDEN QUEEN MINING CO LTD,0001025362,,,10-K,2017-03-15,edgar/data/1025362/0001279569-17-000509.txt
W. P. Carey Inc.,0001025378,WPC,,10-K,2017-02-24,edgar/data/1025378/0001025378-17-000016.txt
EARTHSTONE ENERGY INC,0000010254,,,10-K,2017-03-15,edgar/data/10254/0001564590-17-004470.txt
CHASE PACKAGING CORP,0001025771,WHLT,,10-K,2017-02-28,edgar/data/1025771/0001477932-17-000957.txt
ENTERPRISE FINANCIAL SERVICES CORP,0001025835,EFSCP,,10-K,2017-02-24,edgar/data/1025835/0001025835-17-000043.txt
DCB FINANCIAL CORP,0001025877,,,10-K,2017-03-29,edgar/data/1025877/0001144204-17-017241.txt
KILROY REALTY CORP,0001025996,KRC,,10-K,2017-02-15,edgar/data/1025996/0001025996-17-000049.txt
FEDERAL HOME LOAN MORTGAGE CORP,0001026214,FMCKK,,10-K,2017-02-16,edgar/data/1026214/0001026214-17-000018.txt
CORE MOLDING TECHNOLOGIES INC,0001026655,CMT,,10-K,2017-03-09,edgar/data/1026655/0001026655-17-000005.txt
RJO GLOBAL TRUST,0001027099,,,10-K,2017-03-30,edgar/data/1027099/0001185185-17-000708.txt
FIRST SOUTH BANCORP INC /VA/,0001027183,,,10-K,2017-03-15,edgar/data/1027183/0001144204-17-014711.txt
VALMONT INDUSTRIES INC,0000102729,VMI,,10-K,2017-03-01,edgar/data/102729/0001628280-17-002033.txt
VSE CORP,0000102752,VSECU,,10-K,2017-03-01,edgar/data/102752/0000102752-17-000009.txt
TACTILE SYSTEMS TECHNOLOGY INC,0001027838,TCMD,,10-K,2017-02-27,edgar/data/1027838/0001558370-17-001072.txt
CHICAGO BRIDGE & IRON CO N V,0001027884,,,10-K,2017-03-01,edgar/data/1027884/0001027884-17-000082.txt
COBIZ FINANCIAL INC,0001028734,,,10-K,2017-02-21,edgar/data/1028734/0001028734-17-000021.txt
PACIFIC PREMIER BANCORP INC,0001028918,,,10-K,2017-03-16,edgar/data/1028918/0001028918-17-000074.txt
SUSSEX BANCORP,0001028954,,,10-K,2017-03-17,edgar/data/1028954/0001028954-17-000003.txt
"Sun BioPharma, Inc.",0001029125,,,10-K,2017-03-30,edgar/data/1029125/0001437749-17-005554.txt
DYNAVAX TECHNOLOGIES CORP,0001029142,DVAX,,10-K,2017-03-13,edgar/data/1029142/0001564590-17-004119.txt
EURONET WORLDWIDE INC,0001029199,EEFT,,10-K,2017-03-01,edgar/data/1029199/0001029199-17-000006.txt
Modsys International Ltd,0001029581,,,10-K,2017-03-10,edgar/data/1029581/0001213900-17-002203.txt
LADENBURG THALMANN FINANCIAL SERVICES INC.,0001029730,,,10-K,2017-03-16,edgar/data/1029730/0001029730-17-000005.txt
URSTADT BIDDLE PROPERTIES INC,0001029800,,,10-K,2017-01-13,edgar/data/1029800/0001029800-17-000007.txt
HILLMAN COMPANIES INC,0001029831,,,10-K,2017-03-30,edgar/data/1029831/0001029831-17-000009.txt
NEW JERSEY MINING CO,0001030192,IDR,,10-K,2017-03-31,edgar/data/1030192/0001052918-17-000196.txt
OFG BANCORP,0001030469,OFG,,10-K,2017-03-10,edgar/data/1030469/0001030469-17-000011.txt
GULFMARK OFFSHORE INC,0001030749,,,10-K,2017-03-17,edgar/data/1030749/0001437749-17-004745.txt
PREMIER HOLDING CORP.,0001030916,,,10-K,2017-03-31,edgar/data/1030916/0001683168-17-000742.txt
"StarTek, Inc.",0001031029,,,10-K,2017-02-22,edgar/data/1031029/0001031029-17-000008.txt
"SILVER BULL RESOURCES, INC.",0001031093,SVBL,,10-K,2017-01-19,edgar/data/1031093/0001079973-17-000033.txt
GROUP 1 AUTOMOTIVE INC,0001031203,GPI,,10-K,2017-02-17,edgar/data/1031203/0001031203-17-000007.txt
"Global Self Storage, Inc.",0001031235,SELF,,10-K,2017-03-31,edgar/data/1031235/0001564590-17-005791.txt
FIRSTENERGY CORP,0001031296,FE,,10-K,2017-02-21,edgar/data/1031296/0001031296-17-000015.txt
FRANKLIN STREET PROPERTIES CORP /MA/,0001031316,FSP,,10-K,2017-02-15,edgar/data/1031316/0001558370-17-000607.txt
VEECO INSTRUMENTS INC,0000103145,VECO,,10-K,2017-02-22,edgar/data/103145/0001104659-17-010878.txt
GULF ISLAND FABRICATION INC,0001031623,,,10-K,2017-03-02,edgar/data/1031623/0001031623-17-000008.txt
SLM CORP,0001032033,SLMBP,,10-K,2017-02-24,edgar/data/1032033/0001628280-17-001725.txt
SEMPRA ENERGY,0001032208,SREA,,10-K,2017-02-28,edgar/data/1032208/0000086521-17-000017.txt
BASSETT FURNITURE INDUSTRIES INC,0000010329,BSET,,10-K,2017-01-19,edgar/data/10329/0001437749-17-000837.txt
FLAGSTAR BANCORP INC,0001033012,,,10-K,2017-03-13,edgar/data/1033012/0001033012-17-000027.txt
FIRST INDUSTRIAL LP,0001033128,,,10-K,2017-02-24,edgar/data/1033128/0000921825-17-000002.txt
V F CORP,0000103379,VFC,,10-K,2017-03-01,edgar/data/103379/0001628280-17-002027.txt
LUMINEX CORP,0001033905,,,10-K,2017-02-24,edgar/data/1033905/0001033905-17-000022.txt
SBA COMMUNICATIONS CORP,0001034054,SBAC,,10-K,2017-03-01,edgar/data/1034054/0001034054-17-000003.txt
ICAHN ENTERPRISES HOLDINGS L.P.,0001034563,,,10-K,2017-03-01,edgar/data/1034563/0000813762-17-000010.txt
OMNICOMM SYSTEMS INC,0001034592,,,10-K,2017-03-28,edgar/data/1034592/0001437749-17-005429.txt
BAY BANKS OF VIRGINIA INC,0001034594,,,10-K,2017-03-22,edgar/data/1034594/0001193125-17-092113.txt
AUTOLIV INC,0001034670,ALV,,10-K,2017-02-23,edgar/data/1034670/0001193125-17-052888.txt
WIDEPOINT CORP,0001034760,WYY,,10-K,2017-03-30,edgar/data/1034760/0001144204-17-017715.txt
RIGEL PHARMACEUTICALS INC,0001034842,RIGL,,10-K,2017-03-07,edgar/data/1034842/0001558370-17-001428.txt
VALERO ENERGY CORP/TX,0001035002,VLO,,10-K,2017-02-23,edgar/data/1035002/0001035002-17-000009.txt
SHORE BANCSHARES INC,0001035092,SHBI,,10-K,2017-03-16,edgar/data/1035092/0001144204-17-014959.txt
CALIFORNIA WATER SERVICE GROUP,0001035201,CWT,,10-K,2017-02-23,edgar/data/1035201/0001035201-17-000003.txt
SOUTH JERSEY GAS Co,0001035216,,,10-K,2017-02-27,edgar/data/1035216/0001035216-17-000003.txt
INTUITIVE SURGICAL INC,0001035267,ISRG,,10-K,2017-02-06,edgar/data/1035267/0001035267-17-000021.txt
ALEXANDRIA REAL ESTATE EQUITIES INC,0001035443,ARE,,10-K,2017-01-31,edgar/data/1035443/0001035443-17-000022.txt
SELECT MEDICAL CORP,0001035688,,,10-K,2017-02-23,edgar/data/1035688/0001047469-17-000890.txt
CALLIDUS SOFTWARE INC,0001035748,,,10-K,2017-02-27,edgar/data/1035748/0001035748-17-000006.txt
"FNCB Bancorp, Inc.",0001035976,,,10-K,2017-03-10,edgar/data/1035976/0001437749-17-004282.txt
COMFORT SYSTEMS USA INC,0001035983,FIX,,10-K,2017-02-23,edgar/data/1035983/0001558370-17-000882.txt
WAYNE SAVINGS BANCSHARES INC /DE/,0001036030,,,10-K,2017-03-16,edgar/data/1036030/0001174947-17-000416.txt
"Identiv, Inc.",0001036044,INVE,,10-K,2017-03-28,edgar/data/1036044/0001564590-17-005365.txt
INTEST CORP,0001036262,INTT,,10-K,2017-03-27,edgar/data/1036262/0001036262-17-000016.txt
VIRGINIA ELECTRIC & POWER CO,0000103682,,,10-K,2017-02-28,edgar/data/103682/0001193125-17-060413.txt
AEROCENTURY CORP,0001036848,,,10-K,2017-03-09,edgar/data/1036848/0001036848-17-000007.txt
NII HOLDINGS INC,0001037016,,,10-K,2017-03-09,edgar/data/1037016/0001037016-17-000006.txt
WESTPORT FUTURES FUND L.P.,0001037189,,,10-K,2017-03-28,edgar/data/1037189/0001193125-17-099656.txt
VISHAY INTERTECHNOLOGY INC,0000103730,VSH,,10-K,2017-02-17,edgar/data/103730/0000103730-17-000007.txt
"GRIFFIN INDUSTRIAL REALTY, INC.",0001037390,,,10-K,2017-02-10,edgar/data/1037390/0001558370-17-000508.txt
BOSTON PROPERTIES INC,0001037540,BXP,,10-K,2017-02-28,edgar/data/1037540/0001656423-17-000003.txt
METTLER TOLEDO INTERNATIONAL INC/,0001037646,MTD,,10-K,2017-02-02,edgar/data/1037646/0001037646-17-000004.txt
ARCH COAL INC,0001037676,,,10-K,2017-02-24,edgar/data/1037676/0001628280-17-001690.txt
AMETEK INC/,0001037868,AME,,10-K,2017-02-23,edgar/data/1037868/0001193125-17-053600.txt
JONES LANG LASALLE INC,0001037976,JLL,,10-K,2017-02-23,edgar/data/1037976/0001037976-17-000012.txt
SILICON LABORATORIES INC,0001038074,SLAB,,10-K,2017-02-01,edgar/data/1038074/0001047469-17-000461.txt
HESKA CORP,0001038133,,,10-K,2017-03-06,edgar/data/1038133/0001038133-17-000018.txt
BANK OF THE OZARKS INC,0001038205,,,10-K,2017-03-01,edgar/data/1038205/0001564590-17-003110.txt
"Reis, Inc.",0001038222,,,10-K,2017-03-09,edgar/data/1038222/0001193125-17-075734.txt
