Company Name,CIK,Ticker,CUSIP,Form Type,Date Filed,Filename
OPLINK COMMUNICATIONS INC,0001022225,,,10-K,2010-09-10,edgar/data/1022225/0000950123-10-085271.txt
"SCHIFF NUTRITION INTERNATIONAL, INC.",0001022368,,,10-K,2010-08-17,edgar/data/1022368/0001022368-10-000030.txt
AMASYS CORP,0001023198,,,10-K,2010-08-13,edgar/data/1023198/0001308411-10-000040.txt
MEDIA SCIENCES INTERNATIONAL INC,0001024022,,,10-K,2010-09-28,edgar/data/1024022/0001070188-10-000059.txt
SMF ENERGY CORP,0001024452,,,10-K,2010-09-28,edgar/data/1024452/0001144204-10-051313.txt
SONOMAWEST HOLDINGS INC,0000102588,,,10-K,2010-09-28,edgar/data/102588/0000102588-10-000006.txt
TRC COMPANIES INC /DE/,0000103096,,,10-K,2010-09-13,edgar/data/103096/0001047469-10-008019.txt
GLOBECOMM SYSTEMS INC,0001031028,,,10-K,2010-09-13,edgar/data/1031028/0000950123-10-085712.txt
SENESCO TECHNOLOGIES INC,0001035354,,,10-K,2010-09-28,edgar/data/1035354/0001144204-10-051112.txt
OSI SYSTEMS INC,0001039065,OSIS,,10-K,2010-08-27,edgar/data/1039065/0001193125-10-198574.txt
NETSOL TECHNOLOGIES INC,0001039280,NTWK,,10-K,2010-09-10,edgar/data/1039280/0001144204-10-048772.txt
ROBOCOM SYSTEMS INTERNATIONAL INC,0001039757,,,10-K,2010-08-19,edgar/data/1039757/0001140361-10-034316.txt
AEHR TEST SYSTEMS,0001040470,AEHR,,10-K,2010-08-27,edgar/data/1040470/0001040470-10-000031.txt
Sutor Technology Group LTD,0001041177,,,10-K,2010-09-28,edgar/data/1041177/0001144204-10-051099.txt
NET 1 UEPS TECHNOLOGIES INC,0001041514,LSAK,,10-K,2010-08-26,edgar/data/1041514/0001062993-10-002813.txt
PERVASIVE SOFTWARE INC,0001042821,,,10-K,2010-09-13,edgar/data/1042821/0001193125-10-208978.txt
"China Precision Steel, Inc.",0001044577,,,10-K,2010-09-28,edgar/data/1044577/0001144204-10-051238.txt
VANGUARD HEALTH SYSTEMS INC,0001045829,,,10-K,2010-08-26,edgar/data/1045829/0000950123-10-081328.txt
FEDEX CORP,0001048911,FDX,,10-K,2010-07-15,edgar/data/1048911/0000950123-10-065730.txt
MERCURY COMPUTER SYSTEMS INC,0001049521,MRCY,,10-K,2010-08-19,edgar/data/1049521/0001193125-10-192991.txt
ELITE PHARMACEUTICALS INC /DE/,0001053369,ELTP,,10-K,2010-07-07,edgar/data/1053369/0001144204-10-036954.txt
HYPERTENSION DIAGNOSTICS INC /MN,0001058828,,,10-K,2010-09-24,edgar/data/1058828/0001058828-10-000018.txt
"bebe stores, inc.",0001059272,,,10-K,2010-09-09,edgar/data/1059272/0001047469-10-007979.txt
MIPS TECHNOLOGIES INC,0001059786,,,10-K,2010-09-09,edgar/data/1059786/0001103969-10-000039.txt
WESTERN DIGITAL CORP,0000106040,WDC,,10-K,2010-08-13,edgar/data/106040/0000950123-10-077390.txt
GENERAL METALS CORP,0001060910,,,10-K,2010-08-13,edgar/data/1060910/0001354488-10-002532.txt
CORGENIX MEDICAL CORP/CO,0001063665,,,10-K,2010-09-23,edgar/data/1063665/0001047469-10-008240.txt
AMERITRANS CAPITAL CORP,0001064015,,,10-K,2010-09-28,edgar/data/1064015/0001398432-10-000589.txt
MAGMA DESIGN AUTOMATION INC,0001065034,,,10-K,2010-07-16,edgar/data/1065034/0001193125-10-159649.txt
CORINTHIAN COLLEGES INC,0001066134,,,10-K,2010-08-23,edgar/data/1066134/0001193125-10-194326.txt
EGAIN COMMUNICATIONS CORP,0001066194,EGAN,,10-K,2010-09-23,edgar/data/1066194/0001193125-10-214925.txt
"SUN RIVER ENERGY, INC",0001066551,,,10-K,2010-08-13,edgar/data/1066551/0001144204-10-043641.txt
"CRACKER BARREL OLD COUNTRY STORE, INC",0001067294,CBRL,,10-K,2010-09-28,edgar/data/1067294/0001005794-10-000170.txt
FIRST PLACE FINANCIAL CORP /DE/,0001068912,,,10-K,2010-09-22,edgar/data/1068912/0001144204-10-050477.txt
SABA SOFTWARE INC,0001070380,,,10-K,2010-08-12,edgar/data/1070380/0001193125-10-187181.txt
GREENE COUNTY BANCORP INC,0001070524,GCBC,,10-K,2010-09-27,edgar/data/1070524/0001070524-10-000024.txt
ASIA PROPERTIES INC,0001070789,HYOR,,10-K,2010-07-15,edgar/data/1070789/0001140905-10-000096.txt
CONTANGO OIL & GAS CO,0001071993,,,10-K,2010-09-13,edgar/data/1071993/0001193125-10-208966.txt
BOTTOMLINE TECHNOLOGIES INC /DE/,0001073349,,,10-K,2010-09-10,edgar/data/1073349/0001193125-10-207831.txt
Intelligent Living Corp,0001073362,,,10-K,2010-09-14,edgar/data/1073362/0001052918-10-000323.txt
BEAR LAKE RECREATION INC,0001074871,MODD,,10-K,2010-09-10,edgar/data/1074871/0001024020-10-000045.txt
WINN DIXIE STORES INC,0000107681,,,10-K,2010-08-30,edgar/data/107681/0001193125-10-200594.txt
IA GLOBAL INC,0001077634,,,10-K,2010-07-14,edgar/data/1077634/0001161697-10-000633.txt
TECHNEST HOLDINGS INC,0001077800,,,10-K,2010-09-28,edgar/data/1077800/0001019687-10-003493.txt
"REMEDENT, INC.",0001078037,,,10-K,2010-07-13,edgar/data/1078037/0001144204-10-037699.txt
EXTREME NETWORKS INC,0001078271,EXTR,,10-K,2010-08-20,edgar/data/1078271/0001193125-10-194128.txt
"ProGreen Properties, Inc.",0001079297,,,10-K,2010-07-29,edgar/data/1079297/0001144204-10-040159.txt
PATRIOT GOLD CORP,0001080448,PGOL,,10-K,2010-08-30,edgar/data/1080448/0000939802-10-000286.txt
DITECH NETWORKS INC,0001080667,,,10-K,2010-07-14,edgar/data/1080667/0001047469-10-006431.txt
API Technologies Corp.,0001081078,,,10-K,2010-08-10,edgar/data/1081078/0001193125-10-184153.txt
NATION ENERGY INC,0001081183,,,10-K,2010-08-16,edgar/data/1081183/0001081183-10-000002.txt
"CHINA ORGANIC FERTILIZER, INC.",0001081944,,,10-K,2010-07-14,edgar/data/1081944/0001406774-10-000108.txt
OPENWAVE SYSTEMS INC,0001082506,,,10-K,2010-09-07,edgar/data/1082506/0001193125-10-205721.txt
"NETFABRIC HOLDINGS, INC",0001083220,XELB,,10-K,2010-08-10,edgar/data/1083220/0001144204-10-042629.txt
CIGMA METALS CORP,0001083410,,,10-K,2010-09-20,edgar/data/1083410/0001140361-10-037986.txt
RESOURCES CONNECTION INC,0001084765,RGP,,10-K,2010-07-27,edgar/data/1084765/0000950123-10-068245.txt
1 800 FLOWERS COM INC,0001084869,FLWS,,10-K,2010-09-10,edgar/data/1084869/0001084869-10-000010.txt
"ZEALOUS, INC.",0001085129,,,10-K,2010-08-20,edgar/data/1085129/0001227528-10-000128.txt
WORTHINGTON INDUSTRIES INC,0000108516,WOR,,10-K,2010-07-30,edgar/data/108516/0001193125-10-171815.txt
WPCS INTERNATIONAL INC,0001086745,SBLX,,10-K,2010-07-29,edgar/data/1086745/0001013762-10-001725.txt
QUICK-MED TECHNOLOGIES INC,0001088206,,,10-K,2010-09-29,edgar/data/1088206/0001088206-10-000024.txt
Inova Technology Inc.,0001088211,,,10-K,2010-08-13,edgar/data/1088211/0001185185-10-000880.txt
"GREYSTONE LOGISTICS, INC.",0001088413,GLGI,,10-K,2010-09-14,edgar/data/1088413/0001072613-10-000887.txt
COLLECTORS UNIVERSE INC,0001089143,,,10-K,2010-09-08,edgar/data/1089143/0001089143-10-000020.txt
BIG CAT ENERGY CORP,0001089272,,,10-K,2010-08-10,edgar/data/1089272/0000939802-10-000254.txt
GLOBAL DIVERSIFIED INDUSTRIES INC,0001090461,,,10-K,2010-08-13,edgar/data/1090461/0001185185-10-000893.txt
"Jiangbo Pharmaceuticals, Inc.",0001091164,,,10-K,2010-09-28,edgar/data/1091164/0001144204-10-051280.txt
SYCAMORE NETWORKS INC,0001092367,,,10-K,2010-09-24,edgar/data/1092367/0001193125-10-216437.txt
PACIFIC LAND & COFFEE CORP,0001092791,,,10-K,2010-07-28,edgar/data/1092791/0001002334-10-000055.txt
SMITH & WESSON HOLDING CORP,0001092796,SWBI,,10-K,2010-07-01,edgar/data/1092796/0000950123-10-062947.txt
"MEDINA INTERNATIONAL HOLDINGS, INC.",0001093248,,,10-K,2010-07-29,edgar/data/1093248/0001072588-10-000225.txt
HARRIS INTERACTIVE INC,0001094238,,,10-K,2010-08-31,edgar/data/1094238/0000950123-10-082700.txt
FINISAR CORP,0001094739,,,10-K,2010-07-01,edgar/data/1094739/0000950123-10-063193.txt
VOICE MOBILITY INTERNATIONAL INC,0001094816,,,10-K,2010-07-06,edgar/data/1094816/0001062993-10-002250.txt
"ARKADOS GROUP, INC.",0001095130,,,10-K,2010-09-14,edgar/data/1095130/0001072613-10-000884.txt
WORKSTREAM INC,0001095266,,,10-K,2010-09-13,edgar/data/1095266/0001398344-10-001202.txt
APPLIED INDUSTRIAL TECHNOLOGIES INC,0000109563,AIT,,10-K,2010-08-13,edgar/data/109563/0000950123-10-077196.txt
Oilsands Quest Inc,0001096791,,,10-K,2010-07-13,edgar/data/1096791/0001140361-10-029162.txt
COMMERCE GROUP CORP /WI/,0000109757,,,10-K,2010-07-14,edgar/data/109757/0001002334-10-000048.txt
PROTALEX INC,0001099215,,,10-K,2010-08-27,edgar/data/1099215/0001144204-10-047118.txt
"SINOCOKING COAL & COKE CHEMICAL INDUSTRIES, INC.",0001099290,,,10-K,2010-09-29,edgar/data/1099290/0001144204-10-051388.txt
ARRAY BIOPHARMA INC,0001100412,,,10-K,2010-08-12,edgar/data/1100412/0000950123-10-076724.txt
TARA GOLD RESOURCES CORP.,0001100747,,,10-K,2010-07-02,edgar/data/1100747/0001023175-10-000189.txt
"DELTA APPAREL, INC",0001101396,,,10-K,2010-09-01,edgar/data/1101396/0000950123-10-083126.txt
"VANTONE INTERNATIONAL GROUP, INC.",0001101423,,,10-K,2010-07-14,edgar/data/1101423/0001096906-10-000879.txt
FORMCAP CORP.,0001102709,,,10-K,2010-07-27,edgar/data/1102709/0001102709-10-000006.txt
RPM INTERNATIONAL INC/DE/,0000110621,RPM,,10-K,2010-07-29,edgar/data/110621/0000950123-10-069889.txt
TBX RESOURCES INC,0001108645,,,10-K,2010-08-10,edgar/data/1108645/0000950123-10-075701.txt
"OCLARO, INC.",0001110647,,,10-K,2010-09-01,edgar/data/1110647/0000950123-10-082924.txt
LONGWEI PETROLEUM INVESTMENT HOLDING LTD,0001111817,,,10-K,2010-09-28,edgar/data/1111817/0001013762-10-002359.txt
CANYON COPPER CORP.,0001112706,,,10-K,2010-09-28,edgar/data/1112706/0001062993-10-003164.txt
LANTRONIX INC,0001114925,LTRX,,10-K,2010-09-13,edgar/data/1114925/0001019687-10-003321.txt
COACH INC,0001116132,TPR,,10-K,2010-08-25,edgar/data/1116132/0001144204-10-046620.txt
UNITED ENERGY CORP /NV/,0001116734,,,10-K,2010-07-14,edgar/data/1116734/0001144204-10-037854.txt
MASS MEGAWATTS WIND POWER INC,0001117228,MMMW,,10-K,2010-08-09,edgar/data/1117228/0001140361-10-032166.txt
"QUINSTREET, INC",0001117297,QNST,,10-K,2010-09-13,edgar/data/1117297/0000950123-10-085682.txt
PCS EDVENTURES COM INC,0001122020,PCSV,,10-K,2010-07-01,edgar/data/1122020/0001010412-10-000176.txt
Yasheng Group,0001123312,,,10-K,2010-08-06,edgar/data/1123312/0001199835-10-000484.txt
GLOBAL PAYMENTS INC,0001123360,GPN,,10-K,2010-07-28,edgar/data/1123360/0001193125-10-169025.txt
"ALLSCRIPTS-MISYS HEALTHCARE SOLUTIONS, INC.",0001124804,MDRX,,10-K,2010-07-27,edgar/data/1124804/0001193125-10-167082.txt
"METRO ONE DEVELOPMENT, INC",0001126302,,,10-K,2010-08-04,edgar/data/1126302/0001126302-10-000024.txt
"WATAIRE INTERNATIONAL, INC.",0001127007,VYRE,,10-K,2010-07-14,edgar/data/1127007/0001127007-10-000018.txt
BA Credit Card Trust,0001128250,,,10-K,2010-09-28,edgar/data/1128250/0001068238-10-000360.txt
ARDENT MINES LTD,0001129018,,,10-K,2010-09-28,edgar/data/1129018/0001144204-10-051335.txt
Morris Business Development Co,0001133901,,,10-K,2010-07-14,edgar/data/1133901/0001437749-10-002212.txt
PREVENTION INSURANCE COM INC,0001134982,AAPI,,10-K,2010-08-06,edgar/data/1134982/0001213900-10-003085.txt
"TIME ASSOCIATES, INC.",0001137005,,,10-K,2010-09-28,edgar/data/1137005/0001019687-10-003492.txt
"L & L ENERGY, INC.",0001137083,,,10-K,2010-07-28,edgar/data/1137083/0001168542-10-000036.txt
AMERICAS ENERGY Co - AECO,0001137239,,,10-K,2010-07-14,edgar/data/1137239/0001103132-10-000020.txt
Seagate Technology plc,0001137789,STX,,10-K,2010-08-20,edgar/data/1137789/0001047469-10-007649.txt
ACIES CORP,0001138462,,,10-K,2010-08-16,edgar/data/1138462/0001432093-10-000534.txt
ACCURAY INC,0001138723,ARAY,,10-K,2010-09-01,edgar/data/1138723/0001047469-10-007812.txt
ZBB ENERGY CORP,0001140310,,,10-K,2010-09-10,edgar/data/1140310/0001144204-10-048861.txt
LIQUIDMETAL TECHNOLOGIES INC,0001141240,LQMT,,10-K,2010-08-20,edgar/data/1141240/0001104659-10-045388.txt
Novo Energies Corp,0001142790,,,10-K,2010-07-14,edgar/data/1142790/0001424884-10-000091.txt
INSIGHT HEALTH SERVICES HOLDINGS CORP,0001145238,,,10-K,2010-09-24,edgar/data/1145238/0000950123-10-088611.txt
"GeoBio Energy, Inc.",0001157004,,,10-K,2010-08-12,edgar/data/1157004/0001300964-10-000065.txt
"GeoBio Energy, Inc.",0001157004,,,10-K,2010-08-24,edgar/data/1157004/0001300964-10-000077.txt
K12 INC,0001157408,LRN,,10-K,2010-09-13,edgar/data/1157408/0000950123-10-085496.txt
"SPRINGFIELD COMPANY, INC.",0001157850,,,10-K,2010-07-02,edgar/data/1157850/0000950123-10-063510.txt
"SPRINGFIELD COMPANY, INC.",0001157850,,,10-K,2010-07-02,edgar/data/1157850/0000950123-10-063523.txt
"SPRINGFIELD COMPANY, INC.",0001157850,,,10-K,2010-07-02,edgar/data/1157850/0000950123-10-063530.txt
PLURISTEM THERAPEUTICS INC,0001158780,PLUR,,10-K,2010-09-21,edgar/data/1158780/0001178913-10-002499.txt
CN Dragon Corp,0001164012,,,10-K,2010-08-13,edgar/data/1164012/0001387308-10-000096.txt
Signature Exploration & Production Corp.,0001165320,,,10-K,2010-07-14,edgar/data/1165320/0001144204-10-037914.txt
"LYRIS, INC.",0001166220,,,10-K,2010-09-22,edgar/data/1166220/0001193125-10-214355.txt
"QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE, INC.",0001166380,,,10-K,2010-07-13,edgar/data/1166380/0001193125-10-157610.txt
MITEL NETWORKS CORP,0001170534,,,10-K,2010-07-27,edgar/data/1170534/0001193125-10-167450.txt
"RADIANT LOGISTICS, INC",0001171155,RLGT,,10-K,2010-09-27,edgar/data/1171155/0001144204-10-050908.txt
"P2 Solar, Inc.",0001172069,PTOS,,10-K,2010-07-14,edgar/data/1172069/0001137050-10-000146.txt
New Media Lottery Services Inc,0001172635,,,10-K,2010-09-02,edgar/data/1172635/0001144204-10-048009.txt
"ARUBA NETWORKS, INC.",0001173752,,,10-K,2010-09-24,edgar/data/1173752/0000950123-10-088886.txt
STERLING GROUP VENTURES INC,0001175416,,,10-K,2010-08-27,edgar/data/1175416/0001175416-10-000009.txt
CYTODYN INC,0001175680,CYDY,,10-K,2010-08-10,edgar/data/1175680/0001269678-10-000122.txt
CARDICA INC,0001178104,,,10-K,2010-09-24,edgar/data/1178104/0000950123-10-088852.txt
Hoku Corp,0001178336,,,10-K,2010-07-14,edgar/data/1178336/0001437749-10-002208.txt
K-SEA TRANSPORTATION PARTNERS LP,0001178575,,,10-K,2010-09-13,edgar/data/1178575/0001047469-10-008040.txt
Cardiovascular Systems Inc,0001180145,,,10-K,2010-09-28,edgar/data/1180145/0000950123-10-089614.txt
UREX ENERGY CORP.,0001182737,,,10-K,2010-07-14,edgar/data/1182737/0001182737-10-000013.txt
GENESIS FINANCIAL INC,0001183082,,,10-K,2010-08-11,edgar/data/1183082/0001052918-10-000270.txt
Molecular Pharmacology (USA) Ltd.,0001191357,,,10-K,2010-09-24,edgar/data/1191357/0001221508-10-000016.txt
ANTICUS INTERNATIONAL CORP,0001192494,,,10-K,2010-09-28,edgar/data/1192494/0001369270-10-000144.txt
MAYFAIR MINING & MINERALS INC,0001211526,,,10-K,2010-07-16,edgar/data/1211526/0001019687-10-002664.txt
MARCO COMMUNITY BANCORP INC,0001221354,,,10-K,2010-08-24,edgar/data/1221354/0001193125-10-195829.txt
JEFFERSON BANCSHARES INC,0001222915,,,10-K,2010-09-24,edgar/data/1222915/0001193125-10-216382.txt
"Oncolin Therapeutics, Inc.",0001229089,,,10-K,2010-07-14,edgar/data/1229089/0001144204-10-037824.txt
COUNTERPATH CORP,0001236997,,,10-K,2010-07-27,edgar/data/1236997/0001062993-10-002448.txt
"CANO PETROLEUM, INC",0001253710,,,10-K,2010-09-22,edgar/data/1253710/0001104659-10-049416.txt
MARSHALL EDWARDS INC,0001262104,LITS,,10-K,2010-08-30,edgar/data/1262104/0001075880-10-000038.txt
FIRST MARBLEHEAD CORP,0001262279,,,10-K,2010-09-02,edgar/data/1262279/0001047469-10-007867.txt
VISTAPRINT N.V.,0001262976,CMPR,,10-K,2010-08-27,edgar/data/1262976/0000950123-10-081849.txt
PDC 2003-B LP,0001270427,,,10-K,2010-08-03,edgar/data/1270427/0001140361-10-031285.txt
PDC 2003-C LP,0001270428,,,10-K,2010-08-03,edgar/data/1270428/0001140361-10-031259.txt
K-FED BANCORP,0001270985,,,10-K,2010-08-25,edgar/data/1270985/0001188112-10-002245.txt
DOLLAR FINANCIAL CORP,0001271625,,,10-K,2010-08-31,edgar/data/1271625/0000950123-10-082683.txt
NORTHRIDGE VENTURES INC.,0001272906,,,10-K,2010-08-13,edgar/data/1272906/0001303681-10-000104.txt
"FUTUREWORLD ENERGY, INC..",0001273988,,,10-K,2010-07-07,edgar/data/1273988/0001079974-10-000324.txt
ANGIODYNAMICS INC,0001275187,ANGO,,10-K,2010-08-06,edgar/data/1275187/0001193125-10-181143.txt
YUKON GOLD CORP INC,0001280396,,,10-K,2010-08-13,edgar/data/1280396/0001204459-10-001904.txt
GREENLITE VENTURES INC,0001282571,GRNL,,10-K,2010-07-14,edgar/data/1282571/0001062993-10-002319.txt
JACKSON HEWITT TAX SERVICE INC,0001283552,,,10-K,2010-07-14,edgar/data/1283552/0001193125-10-158336.txt
MOSAIC CO,0001285785,MOS,,10-K,2010-07-23,edgar/data/1285785/0001193125-10-164140.txt
U S PRECIOUS METALS INC,0001286181,,,10-K,2010-09-14,edgar/data/1286181/0001286181-10-000007.txt
PROSPECT CAPITAL CORP,0001287032,PSEC-PA,,10-K,2010-08-30,edgar/data/1287032/0000950123-10-082231.txt
RANCHER ENERGY CORP.,0001287900,,,10-K,2010-07-14,edgar/data/1287900/0001144204-10-037798.txt
Rotoblock CORP,0001289441,,,10-K,2010-07-29,edgar/data/1289441/0001093287-10-000047.txt
"PSB Holdings, Inc.",0001293211,,,10-K,2010-09-24,edgar/data/1293211/0001188112-10-002596.txt
TOT Energy,0001293330,,,10-K,2010-07-13,edgar/data/1293330/0001144204-10-037726.txt
"Shengtai Pharmaceutical, Inc.",0001295079,,,10-K,2010-09-28,edgar/data/1295079/0001144204-10-051225.txt
Kearny Financial Corp.,0001295664,,,10-K,2010-09-13,edgar/data/1295664/0000946275-10-000431.txt
HS3 TECHNOLOGIES INC.,0001297203,,,10-K,2010-09-29,edgar/data/1297203/0001062993-10-003174.txt
Douglas Lake Minerals Inc.,0001297223,,,10-K,2010-09-14,edgar/data/1297223/0001183740-10-000549.txt
"INOLIFE TECHNOLOGIES, INC.",0001297965,,,10-K,2010-07-14,edgar/data/1297965/0001477932-10-000378.txt
CHINA SUN GROUP HIGH-TECH CO,0001298195,,,10-K,2010-09-14,edgar/data/1298195/0001013762-10-002247.txt
"BofI Holding, Inc.",0001299709,AX,,10-K,2010-09-21,edgar/data/1299709/0001193125-10-213854.txt
"JMG Exploration, Inc.",0001299967,,,10-K,2010-07-23,edgar/data/1299967/0001299967-10-000015.txt
BIOTEL INC.,0001300128,,,10-K,2010-09-28,edgar/data/1300128/0000897101-10-001876.txt
QUANTUM SOLAR POWER CORP.,0001301843,,,10-K,2010-09-13,edgar/data/1301843/0001062993-10-002979.txt
"Energizer Resources, Inc.",0001302084,NSRCF,,10-K,2010-09-27,edgar/data/1302084/0001137171-10-000551.txt
"Georgetown Bancorp, Inc.",0001302709,,,10-K,2010-09-28,edgar/data/1302709/0000914317-10-001527.txt
Hartford Life Global Funding Trust 2004-001,0001302833,,,10-K,2010-09-08,edgar/data/1302833/0001104659-10-047613.txt
"HOME FEDERAL BANCORP, INC. OF LOUISIANA",0001302901,,,10-K,2010-09-03,edgar/data/1302901/0000950123-10-083891.txt
CAMELOT CORP,0000013033,,,10-K,2010-07-29,edgar/data/13033/0001165527-10-000529.txt
"Avantair, Inc",0001303849,,,10-K,2010-09-28,edgar/data/1303849/0001144204-10-051180.txt
Dynamic Gold Corp.,0001304730,,,10-K,2010-09-16,edgar/data/1304730/0001176256-10-000774.txt
CAROLYN RIVER PROJECTS LTD.,0001305452,,,10-K,2010-08-24,edgar/data/1305452/0001062993-10-002785.txt
LEFT BEHIND GAMES INC.,0000013055,,,10-K,2010-07-14,edgar/data/13055/0001078782-10-001562.txt
NEWS CORP,0001308161,,,10-K,2010-08-06,edgar/data/1308161/0001193125-10-181329.txt
"Universal Capital Management, Inc.",0001308569,,,10-K,2010-08-13,edgar/data/1308569/0000943440-10-000477.txt
"China Health Industries Holdings, Inc.",0001309057,,,10-K,2010-09-28,edgar/data/1309057/0001144204-10-051271.txt
"LUCAS ENERGY, INC.",0001309082,CEIN,,10-K,2010-07-14,edgar/data/1309082/0001140361-10-029396.txt
ACCENTIA BIOPHARMACEUTICALS INC,0001310094,,,10-K,2010-08-16,edgar/data/1310094/0001193125-10-189708.txt
ACCENTIA BIOPHARMACEUTICALS INC,0001310094,,,10-K,2010-08-16,edgar/data/1310094/0001193125-10-189742.txt
"Anpath Group, Inc.",0001310527,,,10-K,2010-07-14,edgar/data/1310527/0001185185-10-000788.txt
China Infrastructure Investment CORP,0001311369,,,10-K,2010-09-28,edgar/data/1311369/0001144204-10-051205.txt
pSivida Corp.,0001314102,EYPT,,10-K,2010-09-27,edgar/data/1314102/0001193125-10-217638.txt
Silicon Graphics International Corp,0001316625,,,10-K,2010-09-08,edgar/data/1316625/0001193125-10-206734.txt
Pike Electric CORP,0001317577,,,10-K,2010-09-13,edgar/data/1317577/0000950123-10-085722.txt
"Diamond Ranch Foods, Ltd., NEW",0001317880,PLPL,,10-K,2010-07-14,edgar/data/1317880/0001262463-10-000078.txt
"Geneva Resources, Inc.",0001318196,,,10-K,2010-09-10,edgar/data/1318196/0001477932-10-000656.txt
"Universal Bioenergy, Inc.",0001320729,,,10-K,2010-08-12,edgar/data/1320729/0001144204-10-043061.txt
"SUPER DEAL.COM, INC.",0001321507,,,10-K,2010-09-13,edgar/data/1321507/0001321507-10-000006.txt
"SUPER DEAL.COM, INC.",0001321507,,,10-K,2010-09-13,edgar/data/1321507/0001321507-10-000010.txt
"SUPER DEAL.COM, INC.",0001321507,,,10-K,2010-09-13,edgar/data/1321507/0001321507-10-000014.txt
"Jpak Group, Inc.",0001321559,,,10-K,2010-09-30,edgar/data/1321559/0001121781-10-000353.txt
"SOLERA HOLDINGS, INC",0001324245,,,10-K,2010-09-02,edgar/data/1324245/0001193125-10-203117.txt
"India Globalization Capital, Inc.",0001326205,IGC,,10-K,2010-07-14,edgar/data/1326205/0001185185-10-000790.txt
Northern Explorations Ltd.,0001327195,,,10-K,2010-07-14,edgar/data/1327195/0001165527-10-000499.txt
"Shengkai Innovations, Inc.",0001327364,,,10-K,2010-09-28,edgar/data/1327364/0001144204-10-051300.txt
