Company Name,CIK,Ticker,CUSIP,Form Type,Date Filed,Filename
ARTHROCARE CORP,0001005010,,,10-K,2013-02-14,edgar/data/1005010/0001047469-13-001025.txt
ML TREND-FOLLOWING FUTURES FUND L.P.,0001005177,,,10-K,2013-03-27,edgar/data/1005177/0001104659-13-024691.txt
"United Continental Holdings, Inc.",0000100517,UAL,,10-K,2013-02-25,edgar/data/100517/0001193125-13-074391.txt
DEPOMED INC,0001005201,,,10-K,2013-02-22,edgar/data/1005201/0001047469-13-001503.txt
UNIVERSAL DISPLAY CORP \PA\,0001005284,OLED,,10-K,2013-02-27,edgar/data/1005284/0001445305-13-000361.txt
DIME COMMUNITY BANCSHARES INC,0001005409,,,10-K,2013-03-15,edgar/data/1005409/0001005409-13-000012.txt
TOYS R US INC,0001005414,,,10-K,2013-03-29,edgar/data/1005414/0001005414-13-000008.txt
CSG SYSTEMS INTERNATIONAL INC,0001005757,CSGS,,10-K,2013-03-08,edgar/data/1005757/0001193125-13-096335.txt
TOMPKINS FINANCIAL CORP,0001005817,TMP,,10-K,2013-03-18,edgar/data/1005817/0001387131-13-000822.txt
IRIDEX CORP,0001006045,IRIX,,10-K,2013-03-28,edgar/data/1006045/0001193125-13-132256.txt
SIERRA MONITOR CORP /CA/,0000100625,,,10-K,2013-03-28,edgar/data/100625/0001144204-13-018186.txt
LORAL SPACE & COMMUNICATIONS INC.,0001006269,,,10-K,2013-03-01,edgar/data/1006269/0001144204-13-012427.txt
"Protalix BioTherapeutics, Inc.",0001006281,PLX,,10-K,2013-02-28,edgar/data/1006281/0001144204-13-012065.txt
FIRST FEDERAL BANCSHARES OF ARKANSAS INC,0001006424,,,10-K,2013-03-08,edgar/data/1006424/0001437749-13-002507.txt
Timios National Corp,0001006459,,,10-K,2013-03-29,edgar/data/1006459/0001104659-13-025809.txt
PRIMUS TELECOMMUNICATIONS GROUP INC,0001006837,VATE,,10-K,2013-03-14,edgar/data/1006837/0001193125-13-107657.txt
COFFEE HOLDING CO INC,0001007019,JVA,,10-K,2013-01-28,edgar/data/1007019/0001354488-13-000337.txt
UNICO AMERICAN CORP,0000100716,,,10-K,2013-03-29,edgar/data/100716/0000100716-13-000005.txt
BANK OF SOUTH CAROLINA CORP,0001007273,BKSC,,10-K,2013-03-05,edgar/data/1007273/0001387131-13-000613.txt
"PRGX GLOBAL, INC.",0001007330,,,10-K,2013-03-13,edgar/data/1007330/0001193125-13-105456.txt
UNION CARBIDE CORP /NEW/,0000100790,,,10-K,2013-02-15,edgar/data/100790/0000029915-13-000012.txt
UNION ELECTRIC CO,0000100826,UEPCO,,10-K,2013-03-01,edgar/data/100826/0001445305-13-000414.txt
HIGHLANDS BANKSHARES INC /VA/,0001008579,,,10-K,2013-03-29,edgar/data/1008579/0001002105-13-000043.txt
TUPPERWARE BRANDS CORP,0001008654,,,10-K,2013-02-26,edgar/data/1008654/0001008654-13-000008.txt
SAPIENT CORP,0001008817,,,10-K,2013-02-28,edgar/data/1008817/0001193125-13-084756.txt
ACORDA THERAPEUTICS INC,0001008848,,,10-K,2013-02-28,edgar/data/1008848/0001008848-13-000011.txt
UNION PACIFIC CORP,0000100885,UNP,,10-K,2013-02-08,edgar/data/100885/0001193125-13-045658.txt
SALIX PHARMACEUTICALS LTD,0001009356,,,10-K,2013-03-01,edgar/data/1009356/0001193125-13-085041.txt
CARBO CERAMICS INC,0001009672,,,10-K,2013-02-25,edgar/data/1009672/0001193125-13-074252.txt
JAKKS PACIFIC INC,0001009829,JAKK,,10-K,2013-03-15,edgar/data/1009829/0001157523-13-001430.txt
"AIR INDUSTRIES GROUP, INC.",0001009891,AIRI,,10-K,2013-03-29,edgar/data/1009891/0001193805-13-000723.txt
COMMERCIAL BANCSHARES INC \OH\,0001009976,,,10-K,2013-03-26,edgar/data/1009976/0001144204-13-017538.txt
"UNITED AIR LINES, INC.",0000101001,,,10-K,2013-02-25,edgar/data/101001/0001193125-13-074391.txt
SIGA TECHNOLOGIES INC,0001010086,SIGA,,10-K,2013-03-06,edgar/data/1010086/0001010086-13-000004.txt
POLYCOM INC,0001010552,,,10-K,2013-02-14,edgar/data/1010552/0001193125-13-060284.txt
SYKES ENTERPRISES INC,0001010612,,,10-K,2013-03-01,edgar/data/1010612/0001193125-13-087726.txt
CHIQUITA BRANDS INTERNATIONAL INC,0000101063,,,10-K,2013-03-18,edgar/data/101063/0000101063-13-000036.txt
YAHOO INC,0001011006,,,10-K,2013-03-01,edgar/data/1011006/0001193125-13-085111.txt
BRE PROPERTIES INC /MD/,0001011174,,,10-K,2013-02-15,edgar/data/1011174/0001193125-13-061095.txt
AUXILIO INC,0001011432,,,10-K,2013-03-28,edgar/data/1011432/0001445866-13-000278.txt
"Medical Information Technology, Inc.",0001011452,,,10-K,2013-01-31,edgar/data/1011452/0001011452-13-000003.txt
Golden Minerals Co,0001011509,AUMN,,10-K,2013-03-01,edgar/data/1011509/0001047469-13-002050.txt
KNOLL INC,0001011570,,,10-K,2013-03-01,edgar/data/1011570/0001047469-13-002047.txt
UNIONBANCAL CORP,0001011659,,,10-K,2013-03-11,edgar/data/1011659/0001193125-13-101371.txt
"MEDIVATION, INC.",0001011835,,,10-K,2013-02-28,edgar/data/1011835/0001193125-13-084368.txt
UNITED FIRE GROUP INC,0000101199,UFCS,,10-K,2013-03-04,edgar/data/101199/0000101199-13-000014.txt
RUSH ENTERPRISES INC \TX\,0001012019,RUSHB,,10-K,2013-03-15,edgar/data/1012019/0001437749-13-002970.txt
SEALED AIR CORP/DE,0001012100,SEE,,10-K,2013-03-01,edgar/data/1012100/0001193125-13-087879.txt
ONYX PHARMACEUTICALS INC,0001012140,,,10-K,2013-02-28,edgar/data/1012140/0001047469-13-001966.txt
POST APARTMENT HOMES LP,0001012271,,,10-K,2013-02-28,edgar/data/1012271/0001193125-13-082311.txt
"Energy Transfer Partners, L.P.",0001012569,,,10-K,2013-03-01,edgar/data/1012569/0001012569-13-000013.txt
GENESEE & WYOMING INC,0001012620,,,10-K,2013-03-01,edgar/data/1012620/0001012620-13-000003.txt
DRIVETIME AUTOMOTIVE GROUP INC,0001012704,,,10-K,2013-03-29,edgar/data/1012704/0001012704-13-000006.txt
FBL FINANCIAL GROUP INC,0001012771,,,10-K,2013-02-14,edgar/data/1012771/0001012771-13-000008.txt
UNITED GUARDIAN INC,0000101295,UG,,10-K,2013-03-21,edgar/data/101295/0001171843-13-001097.txt
ARADIGM CORP,0001013238,,,10-K,2013-03-27,edgar/data/1013238/0001193125-13-128133.txt
NORWOOD FINANCIAL CORP,0001013272,NWFL,,10-K,2013-03-14,edgar/data/1013272/0000946275-13-000093.txt
ANSYS INC,0001013462,,,10-K,2013-02-28,edgar/data/1013462/0001013462-13-000003.txt
BJs RESTAURANTS INC,0001013488,BJRI,,10-K,2013-02-25,edgar/data/1013488/0001193125-13-074282.txt
ENDOLOGIX INC /DE/,0001013606,,,10-K,2013-03-14,edgar/data/1013606/0001013606-13-000019.txt
UMB FINANCIAL CORP,0000101382,UMBFO,,10-K,2013-02-25,edgar/data/101382/0001193125-13-073860.txt
COLONIAL REALTY LIMITED PARTNERSHIP,0001013844,,,10-K,2013-02-28,edgar/data/1013844/0000909111-13-000014.txt
PEGASYSTEMS INC,0001013857,PEGA,,10-K,2013-02-20,edgar/data/1013857/0001193125-13-067337.txt
"NRG ENERGY, INC.",0001013871,NRG,,10-K,2013-02-27,edgar/data/1013871/0001013871-13-000003.txt
TELETECH HOLDINGS INC,0001013880,TTEC,,10-K,2013-02-26,edgar/data/1013880/0001104659-13-014418.txt
STRAYER EDUCATION INC,0001013934,STRA,,10-K,2013-02-19,edgar/data/1013934/0001213900-13-000794.txt
IMATION CORP,0001014111,,,10-K,2013-03-13,edgar/data/1014111/0001014111-13-000008.txt
VERISIGN INC/CA,0001014473,VRSN,,10-K,2013-02-28,edgar/data/1014473/0001014473-13-000006.txt
"BioScrip, Inc.",0001014739,OPCH,,10-K,2013-03-15,edgar/data/1014739/0001014739-13-000002.txt
CHARLES & COLVARD LTD,0001015155,,,10-K,2013-03-29,edgar/data/1015155/0001015155-13-000008.txt
WINTRUST FINANCIAL CORP,0001015328,WTFCN,,10-K,2013-02-28,edgar/data/1015328/0001015328-13-000073.txt
UNITED STATES ANTIMONY CORP,0000101538,UAMY,,10-K,2013-03-18,edgar/data/101538/0001354488-13-001259.txt
RIVER VALLEY BANCORP,0001015593,,,10-K,2013-03-19,edgar/data/1015593/0000908834-13-000143.txt
AWARE INC /MA/,0001015739,AWRE,,10-K,2013-02-19,edgar/data/1015739/0001188112-13-000422.txt
E TRADE FINANCIAL Corp,0001015780,,,10-K,2013-02-26,edgar/data/1015780/0001193125-13-077166.txt
US ENERGY CORP,0000101594,USEG,,10-K,2013-03-18,edgar/data/101594/0000101594-13-000008.txt
ULTIMATE SOFTWARE GROUP INC,0001016125,,,10-K,2013-02-28,edgar/data/1016125/0001016125-13-000005.txt
"ANTARES PHARMA, INC.",0001016169,,,10-K,2013-03-13,edgar/data/1016169/0001193125-13-105398.txt
CARRIAGE SERVICES INC,0001016281,CSV,,10-K,2013-03-18,edgar/data/1016281/0001445305-13-000649.txt
TRANSACT TECHNOLOGIES INC,0001017303,TACT,,10-K,2013-03-15,edgar/data/1017303/0001017303-13-000017.txt
"APRICUS BIOSCIENCES, INC.",0001017491,,,10-K,2013-03-18,edgar/data/1017491/0001193125-13-111046.txt
DOVER MOTORSPORTS INC,0001017673,,,10-K,2013-03-08,edgar/data/1017673/0001104659-13-018851.txt
HOT TOPIC INC /CA/,0001017712,,,10-K,2013-03-22,edgar/data/1017712/0001157523-13-001515.txt
MARATHON OIL CORP,0000101778,,,10-K,2013-02-22,edgar/data/101778/0000101778-13-000006.txt
SUN BANCORP INC /NJ/,0001017793,,,10-K,2013-03-18,edgar/data/1017793/0001193125-13-111048.txt
FIRST ACCEPTANCE CORP /DE/,0001017907,,,10-K,2013-02-26,edgar/data/1017907/0001193125-13-076833.txt
EDGEWATER TECHNOLOGY INC/DE/,0001017968,,,10-K,2013-03-08,edgar/data/1017968/0001193125-13-097839.txt
INGRAM MICRO INC,0001018003,,,10-K,2013-02-27,edgar/data/1018003/0001193125-13-080225.txt
COLDWATER CREEK INC,0001018005,,,10-K,2013-03-22,edgar/data/1018005/0001018005-13-000010.txt
WILLIS LEASE FINANCE CORP,0001018164,WLFC,,10-K,2013-03-18,edgar/data/1018164/0001104659-13-021812.txt
WELLS REAL ESTATE FUND XI L P,0001018216,,,10-K,2013-03-15,edgar/data/1018216/0001018216-13-000006.txt
UNITED DOMINION REALTY L P,0001018254,,,10-K,2013-02-27,edgar/data/1018254/0000074208-13-000007.txt
UNITED TECHNOLOGIES CORP /DE/,0000101829,RTX,,10-K,2013-02-07,edgar/data/101829/0001193125-13-042195.txt
SPRINT NEXTEL CORP,0000101830,,,10-K,2013-02-28,edgar/data/101830/0000101830-13-000006.txt
ENTERPRISE BANCORP INC /MA/,0001018399,,,10-K,2013-03-15,edgar/data/1018399/0001018399-13-000011.txt
AMAZON COM INC,0001018724,AMZN,,10-K,2013-01-30,edgar/data/1018724/0001193125-13-028520.txt
STEINER LEISURE Ltd,0001018946,,,10-K,2013-03-15,edgar/data/1018946/0001018946-13-000007.txt
ALLEGHENY TECHNOLOGIES INC,0001018963,ATI,,10-K,2013-02-28,edgar/data/1018963/0001193125-13-084310.txt
AMERISAFE INC,0001018979,AMSF,,10-K,2013-03-06,edgar/data/1018979/0001193125-13-094153.txt
EMPIRE RESOURCES INC /NEW/,0001019272,,,10-K,2013-03-25,edgar/data/1019272/0001144204-13-017268.txt
ATEL CAPITAL EQUIPMENT FUND VII LP,0001019542,,,10-K,2013-03-14,edgar/data/1019542/0001144204-13-015024.txt
ARQULE INC,0001019695,,,10-K,2013-03-14,edgar/data/1019695/0001188112-13-000660.txt
NAVIGANT CONSULTING INC,0001019737,,,10-K,2013-02-15,edgar/data/1019737/0001193125-13-062913.txt
"PENSKE AUTOMOTIVE GROUP, INC.",0001019849,PAG,,10-K,2013-02-28,edgar/data/1019849/0001104659-13-016197.txt
UNIVERSAL ELECTRONICS INC,0000101984,UEIC,,10-K,2013-03-14,edgar/data/101984/0001445305-13-000608.txt
CERUS CORP,0001020214,CERS,,10-K,2013-03-12,edgar/data/1020214/0001193125-13-103031.txt
"MONSTER WORLDWIDE, INC.",0001020416,,,10-K,2013-02-13,edgar/data/1020416/0001193125-13-053858.txt
IRON MOUNTAIN INC,0001020569,IRM,,10-K,2013-03-01,edgar/data/1020569/0001047469-13-002039.txt
"ERF Wireless, Inc.",0001020646,,,10-K,2013-03-29,edgar/data/1020646/0001019687-13-001045.txt
DXP ENTERPRISES INC,0001020710,DXPE,,10-K,2013-03-11,edgar/data/1020710/0001020710-13-000008.txt
"GUITAR CENTER, INC.",0001021113,,,10-K,2013-03-26,edgar/data/1021113/0001104659-13-024368.txt
FAMOUS DAVES OF AMERICA INC,0001021270,,,10-K,2013-03-15,edgar/data/1021270/0001193125-13-109839.txt
NU SKIN ENTERPRISES INC,0001021561,NUS,,10-K,2013-02-27,edgar/data/1021561/0001021561-13-000033.txt
OGE ENERGY CORP.,0001021635,OGE,,10-K,2013-02-27,edgar/data/1021635/0001021635-13-000018.txt
NATIONAL OILWELL VARCO INC,0001021860,NOV,,10-K,2013-02-22,edgar/data/1021860/0001193125-13-070840.txt
QUEST DIAGNOSTICS INC,0001022079,DGX,,10-K,2013-02-27,edgar/data/1022079/0001022079-13-000014.txt
UNIVEST CORP OF PENNSYLVANIA,0000102212,UVSP,,10-K,2013-03-04,edgar/data/102212/0001193125-13-089571.txt
GENESIS ENERGY LP,0001022321,GEL,,10-K,2013-02-26,edgar/data/1022321/0001022321-13-000017.txt
SIMON PROPERTY GROUP L P /DE/,0001022344,,,10-K,2013-03-04,edgar/data/1022344/0001047469-13-002114.txt
DELTIC TIMBER CORP,0001022469,,,10-K,2013-03-08,edgar/data/1022469/0001193125-13-097367.txt
NATIONAL SCIENTIFIC CORP/AZ,0001022505,SDCHD,,10-K,2013-01-16,edgar/data/1022505/0000721748-13-000002.txt
NATIONAL SCIENTIFIC CORP/AZ,0001022505,SDCHD,,10-K,2013-02-26,edgar/data/1022505/0000721748-13-000017.txt
NATIONAL SCIENTIFIC CORP/AZ,0001022505,SDCHD,,10-K,2013-03-28,edgar/data/1022505/0000721748-13-000041.txt
ULTRA PETROLEUM CORP,0001022646,,,10-K,2013-02-20,edgar/data/1022646/0001193125-13-067295.txt
NOVATEL WIRELESS INC,0001022652,INSG,,10-K,2013-03-04,edgar/data/1022652/0001193125-13-088274.txt
STEEL DYNAMICS INC,0001022671,STLD,,10-K,2013-02-27,edgar/data/1022671/0001047469-13-001827.txt
TESCO CORP,0001022705,,,10-K,2013-03-05,edgar/data/1022705/0001022705-13-000018.txt
BIOSANTE PHARMACEUTICALS INC,0001023024,ANIP,,10-K,2013-02-28,edgar/data/1023024/0001104659-13-016148.txt
LITHIA MOTORS INC,0001023128,LAD,,10-K,2013-02-22,edgar/data/1023128/0001437749-13-001877.txt
COVANCE INC,0001023131,,,10-K,2013-02-27,edgar/data/1023131/0001047469-13-001792.txt
Energy Future Holdings Corp /TX/,0001023291,,,10-K,2013-02-19,edgar/data/1023291/0001023291-13-000003.txt
"FORRESTER RESEARCH, INC.",0001023313,FORR,,10-K,2013-03-18,edgar/data/1023313/0001193125-13-112678.txt
AUTOBYTEL INC,0001023364,,,10-K,2013-02-28,edgar/data/1023364/0001023364-13-000006.txt
AIS FUTURES FUND IV LP,0001023453,,,10-K,2013-03-22,edgar/data/1023453/0001144204-13-016864.txt
"BPZ RESOURCES, INC.",0001023734,,,10-K,2013-03-15,edgar/data/1023734/0001437749-13-002962.txt
URS CORP /NEW/,0000102379,,,10-K,2013-02-26,edgar/data/102379/0000102379-13-000008.txt
STEWARDSHIP FINANCIAL CORP,0001023860,,,10-K,2013-03-28,edgar/data/1023860/0000914317-13-000390.txt
"SG BLOCKS, INC.",0001023994,OLOX,,10-K,2013-03-28,edgar/data/1023994/0001213900-13-001394.txt
"PERNIX THERAPEUTICS HOLDINGS, INC.",0001024126,,,10-K,2013-03-18,edgar/data/1024126/0001354488-13-001300.txt
WEST CORP,0001024657,,,10-K,2013-02-08,edgar/data/1024657/0001193125-13-046398.txt
TENNECO INC,0001024725,,,10-K,2013-02-28,edgar/data/1024725/0001193125-13-084604.txt
IGATE CORP,0001024732,,,10-K,2013-03-18,edgar/data/1024732/0001193125-13-111548.txt
SUN HYDRAULICS CORP,0001024795,HLIO,,10-K,2013-03-12,edgar/data/1024795/0001193125-13-103067.txt
24HOLDINGS INC,0001025315,,,10-K,2013-03-27,edgar/data/1025315/0001144204-13-017798.txt
GOLDEN QUEEN MINING CO LTD,0001025362,,,10-K,2013-03-18,edgar/data/1025362/0001062993-13-001236.txt
W. P. Carey Inc.,0001025378,WPC,,10-K,2013-02-26,edgar/data/1025378/0001104659-13-014285.txt
TAYLOR CAPITAL GROUP INC,0001025536,,,10-K,2013-03-08,edgar/data/1025536/0001025536-13-000045.txt
ENTERPRISE FINANCIAL SERVICES CORP,0001025835,EFSCP,,10-K,2013-03-15,edgar/data/1025835/0001025835-13-000014.txt
"NOVATION COMPANIES, INC.",0001025953,,,10-K,2013-03-01,edgar/data/1025953/0001025953-13-000004.txt
KILROY REALTY CORP,0001025996,KRC,,10-K,2013-02-12,edgar/data/1025996/0001025996-13-000036.txt
FEDERAL HOME LOAN MORTGAGE CORP,0001026214,FMCKK,,10-K,2013-02-28,edgar/data/1026214/0001193125-13-084154.txt
CORE MOLDING TECHNOLOGIES INC,0001026655,CMT,,10-K,2013-03-27,edgar/data/1026655/0001026655-13-000011.txt
"Euramax Holdings, Inc.",0001026743,,,10-K,2013-03-29,edgar/data/1026743/0001026743-13-000006.txt
RJO GLOBAL TRUST,0001027099,,,10-K,2013-03-22,edgar/data/1027099/0001144204-13-016961.txt
FIRST SOUTH BANCORP INC /VA/,0001027183,,,10-K,2013-03-29,edgar/data/1027183/0001144204-13-018537.txt
EPIQ SYSTEMS INC,0001027207,,,10-K,2013-03-05,edgar/data/1027207/0001047469-13-002153.txt
VALMONT INDUSTRIES INC,0000102729,VMI,,10-K,2013-02-26,edgar/data/102729/0001047469-13-001680.txt
"Carrier Alliance Holdings, Inc.",0001027484,,,10-K,2013-02-21,edgar/data/1027484/0001019056-13-000267.txt
VSE CORP,0000102752,VSECU,,10-K,2013-03-06,edgar/data/102752/0000102752-13-000009.txt
CHICAGO BRIDGE & IRON CO N V,0001027884,,,10-K,2013-02-28,edgar/data/1027884/0001193125-13-080788.txt
"Axion Power International, Inc.",0001028153,,,10-K,2013-03-22,edgar/data/1028153/0001144204-13-016811.txt
COBIZ FINANCIAL INC,0001028734,,,10-K,2013-02-15,edgar/data/1028734/0001104659-13-011305.txt
PACIFIC PREMIER BANCORP INC,0001028918,,,10-K,2013-03-14,edgar/data/1028918/0001028918-13-000022.txt
SUSSEX BANCORP,0001028954,,,10-K,2013-03-14,edgar/data/1028954/0001028954-13-000005.txt
SYNTROLEUM CORP,0001029023,,,10-K,2013-03-15,edgar/data/1029023/0001193125-13-109891.txt
CIMARRON SOFTWARE INC,0001029125,,,10-K,2013-03-26,edgar/data/1029125/0001477932-13-001328.txt
DYNAVAX TECHNOLOGIES CORP,0001029142,DVAX,,10-K,2013-03-08,edgar/data/1029142/0001193125-13-098862.txt
EURONET WORLDWIDE INC,0001029199,EEFT,,10-K,2013-02-27,edgar/data/1029199/0001029199-13-000008.txt
LADENBURG THALMANN FINANCIAL SERVICES INC,0001029730,,,10-K,2013-03-18,edgar/data/1029730/0001144204-13-015520.txt
URSTADT BIDDLE PROPERTIES INC,0001029800,,,10-K,2013-01-11,edgar/data/1029800/0001029800-13-000005.txt
HILLMAN COMPANIES INC,0001029831,,,10-K,2013-03-29,edgar/data/1029831/0001193125-13-134325.txt
NEW JERSEY MINING CO,0001030192,IDR,,10-K,2013-03-29,edgar/data/1030192/0001062993-13-001559.txt
VASCULAR SOLUTIONS INC,0001030206,,,10-K,2013-02-05,edgar/data/1030206/0001140361-13-004716.txt
ORIENTAL FINANCIAL GROUP INC,0001030469,OFG,,10-K,2013-03-15,edgar/data/1030469/0001030469-13-000015.txt
GULFMARK OFFSHORE INC,0001030749,,,10-K,2013-02-27,edgar/data/1030749/0001193125-13-080272.txt
"StarTek, Inc.",0001031029,,,10-K,2013-03-08,edgar/data/1031029/0001031029-13-000019.txt
"SILVER BULL RESOURCES, INC.",0001031093,SVBL,,10-K,2013-01-09,edgar/data/1031093/0001079973-13-000016.txt
GROUP 1 AUTOMOTIVE INC,0001031203,GPI,,10-K,2013-02-20,edgar/data/1031203/0001031203-13-000004.txt
PINNACLE BANKSHARES CORP,0001031233,,,10-K,2013-03-27,edgar/data/1031233/0001193125-13-128394.txt
FIRSTENERGY CORP,0001031296,FE,,10-K,2013-02-25,edgar/data/1031296/0001031296-13-000010.txt
FRANKLIN STREET PROPERTIES CORP /MA/,0001031316,FSP,,10-K,2013-02-19,edgar/data/1031316/0001104659-13-011834.txt
GULF ISLAND FABRICATION INC,0001031623,,,10-K,2013-03-13,edgar/data/1031623/0001193125-13-104869.txt
AMERICAN SOIL TECHNOLOGIES INC,0001031896,,,10-K,2013-01-07,edgar/data/1031896/0001165527-13-000019.txt
"Echo Therapeutics, Inc.",0001031927,,,10-K,2013-03-18,edgar/data/1031927/0001415889-13-000438.txt
SLM CORP,0001032033,SLMBP,,10-K,2013-02-26,edgar/data/1032033/0001193125-13-076990.txt
SEMPRA ENERGY,0001032208,SREA,,10-K,2013-02-26,edgar/data/1032208/0000086521-13-000014.txt
BASSETT FURNITURE INDUSTRIES INC,0000010329,BSET,,10-K,2013-02-04,edgar/data/10329/0001437749-13-001053.txt
FLAGSTAR BANCORP INC,0001033012,,,10-K,2013-03-05,edgar/data/1033012/0001033012-13-000018.txt
FIRST INDUSTRIAL LP,0001033128,,,10-K,2013-03-01,edgar/data/1033128/0001193125-13-086838.txt
