Company Name,CIK,Form Type,Date Filed,Filename
SANDISK CORP,0001000180,10-K,2012-02-23,edgar/data/1000180/0001000180-12-000012.txt
MEDALLION FINANCIAL CORP,0001000209,10-K,2012-03-28,edgar/data/1000209/0001193125-12-134839.txt
HENRY SCHEIN INC,0001000228,10-K,2012-02-15,edgar/data/1000228/0001000228-12-000009.txt
CORE LABORATORIES N V,0001000229,10-K,2012-02-15,edgar/data/1000229/0001000229-12-000012.txt
OPTICAL CABLE CORP,0001000230,10-K,2012-01-26,edgar/data/1000230/0001193125-12-025266.txt
KENTUCKY BANCSHARES INC /KY/,0001000232,10-K,2012-03-29,edgar/data/1000232/0001104659-12-022172.txt
PACIFICHEALTH LABORATORIES INC,0001000278,10-K,2012-03-09,edgar/data/1000278/0001144204-12-013971.txt
IMPAC MORTGAGE HOLDINGS INC,0001000298,10-K,2012-03-21,edgar/data/1000298/0001047469-12-003045.txt
SCHWEITZER MAUDUIT INTERNATIONAL INC,0001000623,10-K,2012-02-24,edgar/data/1000623/0001000623-12-000056.txt
BLONDER TONGUE LABORATORIES INC,0001000683,10-K,2012-03-30,edgar/data/1000683/0001144204-12-018525.txt
NOVAVAX INC,0001000694,10-K,2012-03-14,edgar/data/1000694/0001144204-12-014910.txt
WATERS CORP /DE/,0001000697,10-K,2012-02-24,edgar/data/1000697/0001193125-12-077126.txt
"INSPERITY, INC.",0001000753,10-K,2012-02-14,edgar/data/1000753/0001140361-12-007828.txt
DISH Network CORP,0001001082,10-K,2012-02-23,edgar/data/1001082/0001104659-12-011853.txt
BROADWAY FINANCIAL CORP \DE\,0001001171,10-K,2012-03-30,edgar/data/1001171/0001193125-12-143241.txt
TUCSON ELECTRIC POWER CO,0000100122,10-K,2012-02-28,edgar/data/100122/0001193125-12-082165.txt
SANGAMO BIOSCIENCES INC,0001001233,10-K,2012-02-23,edgar/data/1001233/0001193125-12-073470.txt
LEXMARK INTERNATIONAL INC /KY/,0001001288,10-K,2012-02-28,edgar/data/1001288/0001193125-12-085036.txt
MANHATTAN PHARMACEUTICALS INC,0001001316,10-K,2012-03-14,edgar/data/1001316/0001144204-12-014947.txt
MGT CAPITAL INVESTMENTS INC,0001001601,10-K,2012-03-01,edgar/data/1001601/0001144204-12-012400.txt
EMERITUS CORP\WA\,0001001604,10-K,2012-03-08,edgar/data/1001604/0001001604-12-000033.txt
BLOUNT INTERNATIONAL INC,0001001606,10-K,2012-03-13,edgar/data/1001606/0001193125-12-112114.txt
TENGASCO INC,0001001614,10-K,2012-03-29,edgar/data/1001614/0001001614-12-000009.txt
SOUTHERN COPPER CORP/,0001001838,10-K,2012-02-27,edgar/data/1001838/0001104659-12-013068.txt
INTEVAC INC,0001001902,10-K,2012-02-21,edgar/data/1001902/0001193125-12-070380.txt
ADVENT SOFTWARE INC /DE/,0001002225,10-K,2012-02-29,edgar/data/1002225/0001047469-12-001907.txt
"ABSOLUTE POTENTIAL, INC.",0001002360,10-K,2012-01-06,edgar/data/1002360/0001000096-12-000007.txt
"ABSOLUTE POTENTIAL, INC.",0001002360,10-K,2012-01-06,edgar/data/1002360/0001000096-12-000015.txt
"ACCELRYS, INC.",0001002388,10-K,2012-03-13,edgar/data/1002388/0001193125-12-111987.txt
"America's Suppliers, Inc.",0001002390,10-K,2012-03-14,edgar/data/1002390/0001144204-12-014657.txt
AMEREN CORP,0001002910,10-K,2012-02-28,edgar/data/1002910/0001193125-12-085489.txt
LCA VISION INC,0001003130,10-K,2012-03-07,edgar/data/1003130/0001193125-12-101351.txt
MUNICIPAL MORTGAGE & EQUITY LLC,0001003201,10-K,2012-03-29,edgar/data/1003201/0001144204-12-018039.txt
SILICON IMAGE INC,0001003214,10-K,2012-03-01,edgar/data/1003214/0001003214-12-000011.txt
DUKE REALTY LIMITED PARTNERSHIP/,0001003410,10-K,2012-03-02,edgar/data/1003410/0001003410-12-000005.txt
