Company Name,CIK,Form Type,Date Filed,Filename
"Wilhelmina International, Inc.",0001013706,10-K,2013-04-01,edgar/data/1013706/0001171843-13-001211.txt
UNITED MORTGAGE TRUST,0000101390,10-K,2013-04-15,edgar/data/101390/0001144204-13-021872.txt
AMARILLO BIOSCIENCES INC,0001014763,10-K,2013-04-01,edgar/data/1014763/0001014763-13-000002.txt
RETROSPETTIVA INC,0001015383,10-K,2013-04-01,edgar/data/1015383/0001079973-13-000222.txt
CARVER BANCORP INC,0001016178,10-K,2013-06-28,edgar/data/1016178/0001016178-13-000012.txt
ALTAIR NANOTECHNOLOGIES INC,0001016546,10-K,2013-04-02,edgar/data/1016546/0001437749-13-003823.txt
"Janus Resources, Inc.",0001016708,10-K,2013-04-01,edgar/data/1016708/0001477932-13-001493.txt
GENETHERA INC,0001017110,10-K,2013-04-16,edgar/data/1017110/0001504412-13-000152.txt
Silver Dragon Resources Inc.,0001017290,10-K,2013-04-26,edgar/data/1017290/0001062993-13-002086.txt
HIBBETT SPORTS INC,0001017480,10-K,2013-04-01,edgar/data/1017480/0001017480-13-000010.txt
"ONE WORLD HOLDINGS, INC.",0001017616,10-K,2013-04-15,edgar/data/1017616/0001445866-13-000405.txt
PAID INC,0001017655,10-K,2013-04-15,edgar/data/1017655/0001144204-13-021865.txt
ABERCROMBIE & FITCH CO /DE/,0001018840,10-K,2013-04-02,edgar/data/1018840/0001018840-13-000012.txt
BIO KEY INTERNATIONAL INC,0001019034,10-K,2013-04-01,edgar/data/1019034/0001437749-13-003783.txt
SEACHANGE INTERNATIONAL INC,0001019671,10-K,2013-04-10,edgar/data/1019671/0001144204-13-020984.txt
PURADYN FILTER TECHNOLOGIES INC,0001019787,10-K,2013-04-01,edgar/data/1019787/0000943440-13-000361.txt
UNIVERSAL CORP /VA/,0000102037,10-K,2013-05-24,edgar/data/102037/0000102037-13-000016.txt
"GRANDPARENTS.COM, INC.",0001020475,10-K,2013-04-16,edgar/data/1020475/0001144204-13-021953.txt
ROOMLINX INC,0001021096,10-K,2013-04-16,edgar/data/1021096/0001188112-13-001098.txt
UNIVERSAL SECURITY INSTRUMENTS INC,0000102109,10-K,2013-06-27,edgar/data/102109/0001144204-13-036855.txt
TRIUMPH GROUP INC,0001021162,10-K,2013-05-30,edgar/data/1021162/0001021162-13-000018.txt
GRAPHON CORP/DE,0001021435,10-K,2013-04-01,edgar/data/1021435/0001140361-13-014820.txt
COMPETITIVE TECHNOLOGIES INC,0000102198,10-K,2013-05-31,edgar/data/102198/0001360865-13-000097.txt
EPLUS INC,0001022408,10-K,2013-06-06,edgar/data/1022408/0001022408-13-000025.txt
NEOMEDIA TECHNOLOGIES INC,0001022701,10-K,2013-04-01,edgar/data/1022701/0001144204-13-019339.txt
AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,0001023458,10-K,2013-04-01,edgar/data/1023458/0001023458-13-000006.txt
8X8 INC /DE/,0001023731,10-K,2013-05-28,edgar/data/1023731/0001136261-13-000259.txt
"Panacea Global, Inc.",0001024048,10-K,2013-04-01,edgar/data/1024048/0001511164-13-000155.txt
"CANNABIS SCIENCE, INC.",0001024626,10-K,2013-04-23,edgar/data/1024626/0001517126-13-000081.txt
ZAP,0001024628,10-K,2013-04-16,edgar/data/1024628/0001214659-13-002053.txt
Fuelstream INC,0001024920,10-K,2013-04-16,edgar/data/1024920/0001391609-13-000270.txt
EARTHSTONE ENERGY INC,0000010254,10-K,2013-06-14,edgar/data/10254/0001354488-13-003461.txt
CHASE PACKAGING CORP,0001025771,10-K,2013-06-12,edgar/data/1025771/0001104659-13-048652.txt
DCB FINANCIAL CORP,0001025877,10-K,2013-04-01,edgar/data/1025877/0001193125-13-136332.txt
China Fruits Corp,0001029802,10-K,2013-04-15,edgar/data/1029802/0001264931-13-000220.txt
BLUEFLY INC,0001030896,10-K,2013-04-16,edgar/data/1030896/0001133796-13-000038.txt
PREMIER HOLDING CORP.,0001030916,10-K,2013-04-22,edgar/data/1030916/0001019687-13-001426.txt
MEADE INSTRUMENTS CORP,0001032067,10-K,2013-05-30,edgar/data/1032067/0001193125-13-241808.txt
LOGITECH INTERNATIONAL SA,0001032975,10-K,2013-05-30,edgar/data/1032975/0001047469-13-006614.txt
WIDEPOINT CORP,0001034760,10-K,2013-04-01,edgar/data/1034760/0001144204-13-019279.txt
QAD INC,0001036188,10-K,2013-04-15,edgar/data/1036188/0001140361-13-016410.txt
WWA GROUP INC,0001036478,10-K,2013-04-12,edgar/data/1036478/0001211524-13-000091.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 5,0001036500,10-K,2013-06-18,edgar/data/1036500/0001493152-13-001223.txt
AEROCENTURY CORP,0001036848,10-K,2013-05-14,edgar/data/1036848/0001036848-13-000016.txt
RALPH LAUREN CORP,0001037038,10-K,2013-05-23,edgar/data/1037038/0001037038-13-000009.txt
PLAYERS NETWORK,0001037131,10-K,2013-04-12,edgar/data/1037131/0001019687-13-001295.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 6,0001037156,10-K,2013-06-18,edgar/data/1037156/0001493152-13-001221.txt
"VOLT INFORMATION SCIENCES, INC.",0000103872,10-K,2013-04-09,edgar/data/103872/0001193125-13-147328.txt
PETMED EXPRESS INC,0001040130,10-K,2013-05-28,edgar/data/1040130/0001188112-13-001701.txt
AMERICAN PETRO-HUNTER INC,0001040482,10-K,2013-04-15,edgar/data/1040482/0001062993-13-001896.txt
MEDISWIPE INC.,0001040850,10-K,2013-04-02,edgar/data/1040850/0001264931-13-000165.txt
Revolutions Medical CORP,0001041009,10-K,2013-05-02,edgar/data/1041009/0001437749-13-005134.txt
RIVERVIEW BANCORP INC,0001041368,10-K,2013-06-14,edgar/data/1041368/0000939057-13-000246.txt
SCIENTIFIC LEARNING CORP,0001042173,10-K,2013-04-01,edgar/data/1042173/0001562762-13-000089.txt
CTI INDUSTRIES CORP,0001042187,10-K,2013-04-15,edgar/data/1042187/0001144204-13-021793.txt
COMMONWEALTH BIOTECHNOLOGIES INC,0001042418,10-K,2013-05-20,edgar/data/1042418/0001193125-13-228013.txt
GOLDEN PHOENIX MINERALS INC,0001042784,10-K,2013-04-15,edgar/data/1042784/0001096906-13-000528.txt
ENVIRO VORAXIAL TECHNOLOGY INC,0001043894,10-K,2013-04-01,edgar/data/1043894/0001099910-13-000077.txt
CAMPBELL FUND TRUST,0001043951,10-K,2013-04-01,edgar/data/1043951/0000910467-13-000010.txt
FIRST COLOMBIA GOLD CORP.,0001045929,10-K,2013-04-15,edgar/data/1045929/0001117768-13-000188.txt
PAN AMERICAN GOLDFIELDS LTD,0001046672,10-K,2013-05-16,edgar/data/1046672/0001554757-13-000328.txt
CENTRAL EUROPEAN DISTRIBUTION CORP,0001046880,10-K,2013-06-18,edgar/data/1046880/0001193125-13-261578.txt
VERENIUM CORP,0001049210,10-K,2013-04-01,edgar/data/1049210/0001193125-13-136596.txt
STEELCASE INC,0001050825,10-K,2013-04-19,edgar/data/1050825/0001050825-13-000083.txt
"BAYOU CITY EXPLORATION, INC.",0001050957,10-K,2013-04-16,edgar/data/1050957/0001019687-13-001362.txt
Integrated Healthcare Holdings Inc,0001051488,10-K,2013-06-28,edgar/data/1051488/0001019687-13-002516.txt
BELK INC,0001051771,10-K,2013-04-17,edgar/data/1051771/0001193125-13-158834.txt
"Tongli Pharmaceuticals (USA), Inc.",0001052284,10-K,2013-06-28,edgar/data/1052284/0001144204-13-037283.txt
MAN AHL DIVERSIFIED I LP,0001052354,10-K,2013-04-01,edgar/data/1052354/0001193125-13-136605.txt
ELITE PHARMACEUTICALS INC /NV/,0001053369,10-K,2013-06-21,edgar/data/1053369/0001144204-13-036025.txt
"Surge Global Energy, Inc.",0001053648,10-K,2013-04-09,edgar/data/1053648/0001493152-13-000614.txt
"Stratus Media Group, Inc",0001053691,10-K,2013-04-16,edgar/data/1053691/0001019687-13-001395.txt
"Alliqua, Inc.",0001054274,10-K,2013-04-16,edgar/data/1054274/0001354488-13-002044.txt
HASTINGS ENTERTAINMENT INC,0001054579,10-K,2013-04-22,edgar/data/1054579/0001193125-13-164433.txt
"KIRKLAND'S, INC",0001056285,10-K,2013-04-18,edgar/data/1056285/0001193125-13-160519.txt
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,0001056757,10-K,2013-05-21,edgar/data/1056757/0001079974-13-000292.txt
PC TEL INC,0001057083,10-K,2013-04-02,edgar/data/1057083/0001193125-13-138832.txt
"New Concept Energy, Inc.",0000105744,10-K,2013-04-01,edgar/data/105744/0001010549-13-000197.txt
FIRST BANCORP /PR/,0001057706,10-K,2013-04-01,edgar/data/1057706/0001193125-13-136825.txt
SILVER HORN MINING LTD.,0001058307,10-K,2013-04-16,edgar/data/1058307/0001521536-13-000338.txt
"STAKOOL, INC.",0001058330,10-K,2013-04-16,edgar/data/1058330/0001493152-13-000685.txt
CORPORATE BOND BACKED CERT TR SER 1998-CAT 1,0001059376,10-K,2013-04-01,edgar/data/1059376/0001193125-13-135926.txt
CORPORATE BOND BACKED CERT TR SER 1998-ADM 1,0001059377,10-K,2013-04-01,edgar/data/1059377/0001193125-13-135910.txt
CORPORATE BOND BACKED CERT TR SER 1998-NSC 1,0001059378,10-K,2013-04-01,edgar/data/1059378/0001193125-13-135836.txt
"SUNVESTA, INC.",0001060409,10-K,2013-06-28,edgar/data/1060409/0001211524-13-000189.txt
Genmed Holding Corp,0001061688,10-K,2013-04-16,edgar/data/1061688/0001178924-13-000048.txt
ATLANTICA INC,0001062506,10-K,2013-04-01,edgar/data/1062506/0001548123-13-000117.txt
RiceBran Technologies,0001063537,10-K,2013-04-01,edgar/data/1063537/0001140361-13-014766.txt
"Shearson American REIT, Inc.",0001065001,10-K,2013-04-04,edgar/data/1065001/0001477932-13-001617.txt
"DigitalTown, Inc.",0001065598,10-K,2013-06-12,edgar/data/1065598/0001056520-13-000142.txt
"Spine Pain Management, Inc",0001066764,10-K,2013-04-01,edgar/data/1066764/0001144204-13-019134.txt
PRIVATE MEDIA GROUP INC,0001068084,10-K,2013-05-23,edgar/data/1068084/0001193125-13-233196.txt
PRIVATE MEDIA GROUP INC,0001068084,10-K,2013-06-28,edgar/data/1068084/0001193125-13-277234.txt
FLEXIBLE SOLUTIONS INTERNATIONAL INC,0001069394,10-K,2013-04-01,edgar/data/1069394/0001354488-13-001671.txt
FEDERATED NATIONAL HOLDING CO,0001069996,10-K,2013-04-01,edgar/data/1069996/0001140361-13-014741.txt
CAPITOL CITY BANCSHARES INC,0001070295,10-K,2013-04-17,edgar/data/1070295/0001193125-13-157100.txt
CENTRAL FEDERAL CORP,0001070680,10-K,2013-04-01,edgar/data/1070680/0001193125-13-136898.txt
ASIA PROPERTIES INC,0001070789,10-K,2013-06-19,edgar/data/1070789/0001493152-13-001227.txt
"WILEY JOHN & SONS, INC.",0000107140,10-K,2013-06-26,edgar/data/107140/0000107140-13-000023.txt
FUSION TELECOMMUNICATIONS INTERNATIONAL INC,0001071411,10-K,2013-04-01,edgar/data/1071411/0001354488-13-001648.txt
DOVER SADDLERY INC,0001071625,10-K,2013-04-01,edgar/data/1071625/0001193125-13-136186.txt
ECOSPHERE TECHNOLOGIES INC,0001071760,10-K,2013-04-02,edgar/data/1071760/0000943440-13-000367.txt
NORTHWEST BIOTHERAPEUTICS INC,0001072379,10-K,2013-04-08,edgar/data/1072379/0001144204-13-020507.txt
AMERICAN INTERNATIONAL INDUSTRIES INC,0001073146,10-K,2013-04-16,edgar/data/1073146/0001073146-13-000009.txt
"Manasota Group, Inc.",0001074458,10-K,2013-05-23,edgar/data/1074458/0001575872-13-000002.txt
MAVERICK MINERALS CORP,0001074929,10-K,2013-04-01,edgar/data/1074929/0001062993-13-001600.txt
"iGo, Inc.",0001075656,10-K,2013-04-01,edgar/data/1075656/0001193125-13-136647.txt
Treaty Energy Corp,0001075773,10-K,2013-06-27,edgar/data/1075773/0001354488-13-003661.txt
VIEW SYSTEMS INC,0001075857,10-K,2013-04-01,edgar/data/1075857/0001391609-13-000219.txt
TERRALENE FUELS Corp,0001076262,10-K,2013-04-15,edgar/data/1076262/0001477932-13-001823.txt
SEQUENOM INC,0001076481,10-K,2013-04-02,edgar/data/1076481/0001076481-13-000007.txt
"INNOCOM TECHNOLOGY HOLDINGS, INC.",0001076541,10-K,2013-04-16,edgar/data/1076541/0001078782-13-000737.txt
"Yosen Group, Inc.",0001076784,10-K,2013-04-12,edgar/data/1076784/0001144204-13-021575.txt
SKYSTAR BIO-PHARMACEUTICAL CO,0001076939,10-K,2013-04-01,edgar/data/1076939/0001144204-13-019139.txt
SIERRA RESOURCE GROUP INC,0001076966,10-K,2013-04-15,edgar/data/1076966/0001193125-13-155174.txt
HOOKER FURNITURE CORP,0001077688,10-K,2013-04-19,edgar/data/1077688/0001185185-13-000894.txt
LOOKSMART LTD,0001077866,10-K,2013-04-01,edgar/data/1077866/0001140361-13-014778.txt
NETSCOUT SYSTEMS INC,0001078075,10-K,2013-05-24,edgar/data/1078075/0001193125-13-235038.txt
EMPIRE GLOBAL CORP.,0001080319,10-K,2013-04-16,edgar/data/1080319/0001080319-13-000002.txt
"Titan Energy Worldwide, Inc.",0001080398,10-K,2013-04-03,edgar/data/1080398/0001213900-13-001611.txt
NATION ENERGY INC,0001081183,10-K,2013-06-17,edgar/data/1081183/0001081183-13-000004.txt
GLOBALWISE INVESTMENTS INC,0001081745,10-K,2013-04-01,edgar/data/1081745/0001144204-13-019116.txt
"Pernix Group, Inc.",0001082198,10-K,2013-04-01,edgar/data/1082198/0001376474-13-000116.txt
"Apollo Medical Holdings, Inc.",0001083446,10-K,2013-05-01,edgar/data/1083446/0001144204-13-025748.txt
SUNRISE REAL ESTATE GROUP INC,0001083490,10-K,2013-05-22,edgar/data/1083490/0001144204-13-030915.txt
CAN CAL RESOURCES LTD,0001083848,10-K,2013-04-16,edgar/data/1083848/0001019687-13-001398.txt
WORLD ACCEPTANCE CORP,0000108385,10-K,2013-06-14,edgar/data/108385/0000108385-13-000022.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 7,0001084067,10-K,2013-06-28,edgar/data/1084067/0001493152-13-001270.txt
IMMEDIATEK INC,0001084182,10-K,2013-04-12,edgar/data/1084182/0001214659-13-001976.txt
Searchlight Minerals Corp.,0001084226,10-K,2013-04-01,edgar/data/1084226/0001144204-13-018799.txt
SALON MEDIA GROUP INC,0001084332,10-K,2013-06-26,edgar/data/1084332/0001437749-13-008089.txt
ELEPHANT TALK COMMUNICATIONS CORP,0001084384,10-K,2013-04-02,edgar/data/1084384/0001144204-13-019750.txt
Arrayit Corp,0001084507,10-K,2013-04-17,edgar/data/1084507/0001471242-13-000130.txt
"GREENWORLD DEVELOPMENT, INC.",0001084899,10-K,2013-04-16,edgar/data/1084899/0001213900-13-001842.txt
SKINVISIBLE INC,0001085277,10-K,2013-04-16,edgar/data/1085277/0001255294-13-000265.txt
PACIFIC WEBWORKS INC,0001086303,10-K,2013-04-01,edgar/data/1086303/0001548123-13-000110.txt
ALR TECHNOLOGIES INC.,0001087022,10-K,2013-04-01,edgar/data/1087022/0001002014-13-000148.txt
RED HAT INC,0001087423,10-K,2013-04-25,edgar/data/1087423/0001193125-13-173724.txt
"HINTO ENERGY, INC",0001087734,10-K,2013-06-25,edgar/data/1087734/0001072588-13-000069.txt
PAYMENT DATA SYSTEMS INC,0001088034,10-K,2013-04-01,edgar/data/1088034/0001354488-13-001689.txt
MAD CATZ INTERACTIVE INC,0001088162,10-K,2013-06-06,edgar/data/1088162/0001193125-13-250067.txt
"DLD Group, Inc.",0001088949,10-K,2013-04-01,edgar/data/1088949/0001062993-13-001613.txt
FINDEX COM INC,0001089061,10-K,2013-04-16,edgar/data/1089061/0001089061-13-000012.txt
US NEUROSURGICAL INC,0001089815,10-K,2013-04-01,edgar/data/1089815/0001140361-13-014649.txt
AMERICAN ORIENTAL BIOENGINEERING INC,0001090514,10-K,2013-06-11,edgar/data/1090514/0001019687-13-002302.txt
SELECTICA INC,0001090908,10-K,2013-06-17,edgar/data/1090908/0001437749-13-007703.txt
GLOBAL ENERGY INC,0001090967,10-K,2013-04-15,edgar/data/1090967/0001178913-13-001096.txt
FOREVERGREEN WORLDWIDE CORP,0001091983,10-K,2013-04-16,edgar/data/1091983/0001548123-13-000140.txt
TJX COMPANIES INC /DE/,0000109198,10-K,2013-04-02,edgar/data/109198/0001193125-13-138497.txt
TRANSATLANTIC PETROLEUM LTD.,0001092289,10-K,2013-05-16,edgar/data/1092289/0001193125-13-222765.txt
FULLNET COMMUNICATIONS INC,0001092570,10-K,2013-04-15,edgar/data/1092570/0001254089-13-000014.txt
SMITH & WESSON HOLDING CORP,0001092796,10-K,2013-06-25,edgar/data/1092796/0001193125-13-270582.txt
PLUG POWER INC,0001093691,10-K,2013-04-01,edgar/data/1093691/0001003297-13-000101.txt
RAINMAKER SYSTEMS INC,0001094007,10-K,2013-04-01,edgar/data/1094007/0001094007-13-000019.txt
"NEWTEK BUSINESS SERVICES, INC.",0001094019,10-K,2013-04-01,edgar/data/1094019/0001193125-13-136454.txt
DALE JARRETT RACING ADVENTURE INC,0001094032,10-K,2013-04-11,edgar/data/1094032/0001014897-13-000110.txt
TAPIMMUNE INC,0001094038,10-K,2013-05-15,edgar/data/1094038/0001554757-13-000319.txt
TELKONET INC,0001094084,10-K,2013-04-01,edgar/data/1094084/0001019687-13-001105.txt
AEROSONIC CORP /DE/,0000109471,10-K,2013-05-01,edgar/data/109471/0001144204-13-025754.txt
FINISAR CORP,0001094739,10-K,2013-06-24,edgar/data/1094739/0001094739-13-000068.txt
"ONCOVISTA INNOVATIVE THERAPIES, INC",0001094847,10-K,2013-04-01,edgar/data/1094847/0001144204-13-018846.txt
PFSWEB INC,0001095315,10-K,2013-04-01,edgar/data/1095315/0001193125-13-136642.txt
"ERBA Diagnostics, Inc.",0001095858,10-K,2013-06-14,edgar/data/1095858/0001144204-13-035055.txt
MINERALRITE Corp,0001096296,10-K,2013-04-16,edgar/data/1096296/0001127855-13-000246.txt
"ASIA8, INC.",0001096298,10-K,2013-04-10,edgar/data/1096298/0001211524-13-000085.txt
SARATOGA RESOURCES INC /TX,0001096339,10-K,2013-04-01,edgar/data/1096339/0001515971-13-000111.txt
"ENERGY QUEST, INC.",0001096550,10-K,2013-04-12,edgar/data/1096550/0001554795-13-000219.txt
OHIO LEGACY CORP,0001096654,10-K,2013-04-01,edgar/data/1096654/0001144204-13-018930.txt
Sanwire Corp,0001096759,10-K,2013-04-16,edgar/data/1096759/0001262463-13-000215.txt
Sunway Global Inc.,0001096840,10-K,2013-04-15,edgar/data/1096840/0001013762-13-000524.txt
"DOCUMENT CAPTURE TECHNOLOGIES, INC.",0001096857,10-K,2013-04-15,edgar/data/1096857/0001144204-13-021839.txt
SITESTAR CORP,0001096934,10-K,2013-04-16,edgar/data/1096934/0000721748-13-000076.txt
"United Health Products, Inc.",0001096938,10-K,2013-06-19,edgar/data/1096938/0001477932-13-002947.txt
"United Health Products, Inc.",0001096938,10-K,2013-06-19,edgar/data/1096938/0001477932-13-002955.txt
Vista International Technologies Inc,0001096939,10-K,2013-04-15,edgar/data/1096939/0001504412-13-000138.txt
"Big Tree Group, Inc.",0001097896,10-K,2013-05-14,edgar/data/1097896/0001448788-13-000090.txt
"Innovaro, Inc.",0001098482,10-K,2013-04-15,edgar/data/1098482/0001193125-13-155023.txt
"U.S. RARE EARTHS, INC",0001098881,10-K,2013-04-08,edgar/data/1098881/0001354488-13-001811.txt
MANHATTAN SCIENTIFICS INC,0001099132,10-K,2013-04-01,edgar/data/1099132/0001477932-13-001511.txt
VERTICAL COMPUTER SYSTEMS INC,0001099509,10-K,2013-04-16,edgar/data/1099509/0001144204-13-022128.txt
WESTGATE ACQUISITIONS CORP,0001099568,10-K,2013-04-16,edgar/data/1099568/0001099568-13-000002.txt
EASTGATE ACQUISITIONS CORP,0001099574,10-K,2013-04-16,edgar/data/1099574/0001099574-13-000009.txt
"Sibling Group Holdings, Inc.",0001099728,10-K,2013-05-08,edgar/data/1099728/0001553350-13-000123.txt
LENCO MOBILE INC.,0001100202,10-K,2013-04-02,edgar/data/1100202/0001019687-13-001186.txt
KRISPY KREME DOUGHNUTS INC,0001100270,10-K,2013-04-19,edgar/data/1100270/0001206774-13-001527.txt
"ASSURED PHARMACY, INC.",0001100592,10-K,2013-04-01,edgar/data/1100592/0001117768-13-000165.txt
VALIDIAN CORP,0001100644,10-K,2013-04-16,edgar/data/1100644/0001052918-13-000142.txt
TARA GOLD RESOURCES CORP.,0001100747,10-K,2013-04-16,edgar/data/1100747/0001214659-13-002057.txt
Teliphone Corp,0001101783,10-K,2013-04-02,edgar/data/1101783/0001338541-13-000004.txt
AMERICAN REALTY INVESTORS INC,0001102238,10-K,2013-04-08,edgar/data/1102238/0001010549-13-000237.txt
BLASTGARD INTERNATIONAL INC,0001102358,10-K,2013-04-16,edgar/data/1102358/0001554757-13-000228.txt
"VIKING INVESTMENTS GROUP, INC.",0001102432,10-K,2013-04-18,edgar/data/1102432/0001477932-13-001918.txt
FORMCAP CORP.,0001102709,10-K,2013-04-15,edgar/data/1102709/0001137171-13-000158.txt
REFLECT SCIENTIFIC INC,0001103090,10-K,2013-04-01,edgar/data/1103090/0001548123-13-000114.txt
"SPARE BACKUP, INC.",0001103577,10-K,2013-04-22,edgar/data/1103577/0001549983-13-000032.txt
"Crown Equity Holdings, Inc.",0001103833,10-K,2013-06-26,edgar/data/1103833/0001477932-13-003003.txt
LASERLOCK TECHNOLOGIES INC,0001104038,10-K,2013-04-01,edgar/data/1104038/0001188112-13-000907.txt
Global Immune Technologies Inc.,0001105284,10-K,2013-06-19,edgar/data/1105284/0001144204-13-035667.txt
NATIONAL TECHNICAL SYSTEMS INC /CA/,0000110536,10-K,2013-04-30,edgar/data/110536/0001140361-13-017890.txt
SEAFARER EXPLORATION CORP,0001106213,10-K,2013-04-15,edgar/data/1106213/0001199835-13-000179.txt
DEBT RESOLVE INC,0001106645,10-K,2013-05-03,edgar/data/1106645/0001477932-13-002123.txt
"Chanticleer Holdings, Inc.",0001106838,10-K,2013-04-03,edgar/data/1106838/0001144204-13-019884.txt
"EGPI FIRECREEK, INC.",0001106848,10-K,2013-05-21,edgar/data/1106848/0001096906-13-000941.txt
OMNIVISION TECHNOLOGIES INC,0001106851,10-K,2013-06-28,edgar/data/1106851/0001047469-13-007289.txt
OCULUS VISIONTECH INC.,0001107280,10-K,2013-04-08,edgar/data/1107280/0001273511-13-000018.txt
AlumiFuel Power Corp,0001108046,10-K,2013-04-16,edgar/data/1108046/0001554795-13-000227.txt
FRONTIER OILFIELD SERVICES INC,0001108645,10-K,2013-04-01,edgar/data/1108645/0001193125-13-136800.txt
"TRISTAR WELLNESS SOLUTIONS, INC.",0001109153,10-K,2013-04-16,edgar/data/1109153/0001477932-13-001882.txt
DYNARESOURCE INC,0001111741,10-K,2013-04-12,edgar/data/1111741/0001121781-13-000092.txt
PROVIDENCE RESOURCES INC,0001112064,10-K,2013-04-02,edgar/data/1112064/0001211524-13-000075.txt
DELTA MUTUAL INC,0001112985,10-K,2013-04-25,edgar/data/1112985/0001213900-13-002028.txt
ARVANA INC,0001113313,10-K,2013-04-01,edgar/data/1113313/0001211524-13-000055.txt
SMART ONLINE INC,0001113513,10-K,2013-04-01,edgar/data/1113513/0001354488-13-001678.txt
"NightCulture, Inc.",0001114208,10-K,2013-04-16,edgar/data/1114208/0001477932-13-001852.txt
SILVERGRAPH INTERNATIONAL INC,0001115975,10-K,2013-04-12,edgar/data/1115975/0001214659-13-001966.txt
GEOPETRO RESOURCES CO,0001116927,10-K,2013-04-16,edgar/data/1116927/0001437749-13-004472.txt
American Lorain CORP,0001117057,10-K,2013-04-01,edgar/data/1117057/0001062993-13-001595.txt
"30DC, INC.",0001118974,10-K,2013-06-03,edgar/data/1118974/0001065949-13-000060.txt
ADVANCED TECHNOLOGIES GROUP LTD,0001119046,10-K,2013-04-24,edgar/data/1119046/0001165527-13-000416.txt
NUTRA PHARMA CORP,0001119643,10-K,2013-04-16,edgar/data/1119643/0001144204-13-022247.txt
TRAILBLAZER RESOURCES INC.,0001119807,10-K,2013-04-15,edgar/data/1119807/0000949353-13-000068.txt
IXIA,0001120295,10-K,2013-04-04,edgar/data/1120295/0001437749-13-004006.txt
FRIENDLY ENERGY EXPLORATION,0001120434,10-K,2013-04-16,edgar/data/1120434/0001078782-13-000756.txt
"China Natural Gas, Inc.",0001120830,10-K,2013-04-01,edgar/data/1120830/0001144204-13-018982.txt
ATLAS AMERICA PUBLIC #9 LTD.,0001121745,10-K,2013-04-01,edgar/data/1121745/0001193125-13-135713.txt
AMERICAN SPECTRUM REALTY INC,0001121783,10-K,2013-04-01,edgar/data/1121783/0001206774-13-001253.txt
"DataJack, Inc.",0001122991,10-K,2013-04-16,edgar/data/1122991/0001062993-13-001935.txt
China Logistics Group Inc,0001123493,10-K,2013-05-15,edgar/data/1123493/0001448788-13-000095.txt
MINT LEASING INC,0001124127,10-K,2013-04-16,edgar/data/1124127/0001214782-13-000184.txt
"Cryoport, Inc.",0001124524,10-K,2013-06-25,edgar/data/1124524/0001144204-13-036463.txt
UTi WORLDWIDE INC,0001124827,10-K,2013-04-01,edgar/data/1124827/0001193125-13-135467.txt
ALTERNET SYSTEMS INC,0001126003,10-K,2013-04-15,edgar/data/1126003/0001062993-13-001901.txt
"SURGLINE INTERNATIONAL, INC.",0001126411,10-K,2013-05-02,edgar/data/1126411/0001554795-13-000256.txt
