Company Name,CIK,Ticker,CUSIP,Form Type,Date Filed,Filename
OCEANFIRST FINANCIAL CORP,0001004702,OCFC,,10-K,2022-02-28,edgar/data/1004702/0001004702-22-000022.txt
"REGIONAL HEALTH PROPERTIES, INC",0001004724,RHEPB,,10-K,2022-02-22,edgar/data/1004724/0001564590-22-005755.txt
PG&E Corp,0001004980,PCG-PX,,10-K,2022-02-10,edgar/data/1004980/0001004980-22-000009.txt
"United Airlines Holdings, Inc.",0000100517,UAL,,10-K,2022-02-18,edgar/data/100517/0000100517-22-000009.txt
UNIVERSAL DISPLAY CORP \PA\,0001005284,OLED,,10-K,2022-02-23,edgar/data/1005284/0000950170-22-001770.txt
CSG SYSTEMS INTERNATIONAL INC,0001005757,CSGS,,10-K,2022-02-18,edgar/data/1005757/0000950170-22-001463.txt
TOMPKINS FINANCIAL CORP,0001005817,TMP,,10-K,2022-03-01,edgar/data/1005817/0001005817-22-000003.txt
IRIDEX CORP,0001006045,IRIX,,10-K,2022-03-15,edgar/data/1006045/0001564590-22-010477.txt
"Protalix BioTherapeutics, Inc.",0001006281,PLX,,10-K,2022-03-31,edgar/data/1006281/0001558370-22-004823.txt
INNOVATE Corp.,0001006837,VATE,,10-K,2022-03-09,edgar/data/1006837/0001006837-22-000015.txt
COFFEE HOLDING CO INC,0001007019,JVA,,10-K,2022-01-31,edgar/data/1007019/0001493152-22-002765.txt
BANK OF SOUTH CAROLINA CORP,0001007273,BKSC,,10-K,2022-03-04,edgar/data/1007273/0001387131-22-003161.txt
KVH INDUSTRIES INC \DE\,0001007587,KVHI,,10-K,2022-03-11,edgar/data/1007587/0001007587-22-000003.txt
UNION CARBIDE CORP /NEW/,0000100790,,,10-K,2022-02-04,edgar/data/100790/0000029915-22-000004.txt
UNION ELECTRIC CO,0000100826,UEPCO,,10-K,2022-02-23,edgar/data/100826/0001002910-22-000038.txt
TUPPERWARE BRANDS CORP,0001008654,,,10-K,2022-02-23,edgar/data/1008654/0001008654-22-000008.txt
ACORDA THERAPEUTICS INC,0001008848,,,10-K,2022-03-18,edgar/data/1008848/0001564590-22-010971.txt
UNION PACIFIC CORP,0000100885,UNP,,10-K,2022-02-04,edgar/data/100885/0001437749-22-002494.txt
JAKKS PACIFIC INC,0001009829,JAKK,,10-K,2022-03-16,edgar/data/1009829/0001185185-22-000288.txt
AIR INDUSTRIES GROUP,0001009891,AIRI,,10-K,2022-03-25,edgar/data/1009891/0001213900-22-015031.txt
SIGA TECHNOLOGIES INC,0001010086,SIGA,,10-K,2022-03-03,edgar/data/1010086/0001437749-22-005179.txt
"CYNERGISTEK, INC",0001011432,,,10-K,2022-03-28,edgar/data/1011432/0001096906-22-000663.txt
Golden Minerals Co,0001011509,AUMN,,10-K,2022-03-23,edgar/data/1011509/0001558370-22-004084.txt
UNITED FIRE GROUP INC,0000101199,UFCS,,10-K,2022-02-25,edgar/data/101199/0000101199-22-000027.txt
RUSH ENTERPRISES INC \TX\,0001012019,RUSHB,,10-K,2022-02-24,edgar/data/1012019/0001437749-22-004355.txt
SEALED AIR CORP/DE,0001012100,SEE,,10-K,2022-02-22,edgar/data/1012100/0001628280-22-003294.txt
AVADEL PHARMACEUTICALS PLC,0001012477,AVDL,,10-K,2022-03-16,edgar/data/1012477/0001012477-22-000004.txt
UNITED GUARDIAN INC,0000101295,UG,,10-K,2022-03-23,edgar/data/101295/0001171843-22-002061.txt
NORWOOD FINANCIAL CORP,0001013272,NWFL,,10-K,2022-03-11,edgar/data/1013272/0001562762-22-000120.txt
ANSYS INC,0001013462,,,10-K,2022-02-23,edgar/data/1013462/0001013462-22-000005.txt
BJs RESTAURANTS INC,0001013488,BJRI,,10-K,2022-02-25,edgar/data/1013488/0001564590-22-006872.txt
"Wilhelmina International, Inc.",0001013706,WHLM,,10-K,2022-03-16,edgar/data/1013706/0001171843-22-001914.txt
UMB FINANCIAL CORP,0000101382,UMBFO,,10-K,2022-02-24,edgar/data/101382/0001564590-22-006546.txt
PEGASYSTEMS INC,0001013857,PEGA,,10-K,2022-02-16,edgar/data/1013857/0001013857-22-000042.txt
"NRG ENERGY, INC.",0001013871,NRG,,10-K,2022-02-24,edgar/data/1013871/0001013871-22-000010.txt
"TTEC Holdings, Inc.",0001013880,TTEC,,10-K,2022-03-03,edgar/data/1013880/0001558370-22-002795.txt
"Strategic Education, Inc.",0001013934,STRA,,10-K,2022-02-28,edgar/data/1013934/0001013934-22-000004.txt
"GlassBridge Enterprises, Inc.",0001014111,,,10-K,2022-03-31,edgar/data/1014111/0001493152-22-008479.txt
VERISIGN INC/CA,0001014473,VRSN,,10-K,2022-02-18,edgar/data/1014473/0001014473-22-000007.txt
"Option Care Health, Inc.",0001014739,OPCH,,10-K,2022-02-23,edgar/data/1014739/0001014739-22-000009.txt
"Ainos, Inc.",0001014763,AIMDW,,10-K,2022-03-21,edgar/data/1014763/0001654954-22-003463.txt
WINTRUST FINANCIAL CORP,0001015328,WTFCN,,10-K,2022-02-25,edgar/data/1015328/0001015328-22-000057.txt
UNITED STATES ANTIMONY CORP,0000101538,UAMY,,10-K,2022-03-31,edgar/data/101538/0001654954-22-004348.txt
AWARE INC /MA/,0001015739,AWRE,,10-K,2022-03-15,edgar/data/1015739/0001564590-22-010383.txt
US ENERGY CORP,0000101594,USEG,,10-K,2022-03-28,edgar/data/101594/0001493152-22-007884.txt
"ANTARES PHARMA, INC.",0001016169,,,10-K,2022-03-03,edgar/data/1016169/0001016169-22-000028.txt
CARRIAGE SERVICES INC,0001016281,CSV,,10-K,2022-03-02,edgar/data/1016281/0001016281-22-000046.txt
"RenovaCare, Inc.",0001016708,,,10-K,2022-03-30,edgar/data/1016708/0001171843-22-002186.txt
TRANSACT TECHNOLOGIES INC,0001017303,TACT,,10-K,2022-03-24,edgar/data/1017303/0001017303-22-000014.txt
HIBBETT INC,0001017480,,,10-K,2022-03-25,edgar/data/1017480/0001017480-22-000023.txt
"SEELOS THERAPEUTICS, INC.",0001017491,,,10-K,2022-03-04,edgar/data/1017491/0001136261-22-000156.txt
PAID INC,0001017655,PAYD,,10-K,2022-03-31,edgar/data/1017655/0001851734-22-000179.txt
MARATHON OIL CORP,0000101778,,,10-K,2022-02-17,edgar/data/101778/0000101778-22-000016.txt
WILLIS LEASE FINANCE CORP,0001018164,WLFC,,10-K,2022-03-14,edgar/data/1018164/0001018164-22-000007.txt
RAYTHEON TECHNOLOGIES CORP,0000101829,RTX,,10-K,2022-02-11,edgar/data/101829/0000101829-22-000005.txt
ENTERPRISE BANCORP INC /MA/,0001018399,,,10-K,2022-03-10,edgar/data/1018399/0001018399-22-000012.txt
AMAZON COM INC,0001018724,AMZN,,10-K,2022-02-04,edgar/data/1018724/0001018724-22-000005.txt
ABERCROMBIE & FITCH CO /DE/,0001018840,ANF,,10-K,2022-03-28,edgar/data/1018840/0001018840-22-000011.txt
ALLEGHENY TECHNOLOGIES INC,0001018963,ATI,,10-K,2022-02-25,edgar/data/1018963/0001628280-22-003961.txt
AMERISAFE INC,0001018979,AMSF,,10-K,2022-02-25,edgar/data/1018979/0001564590-22-007154.txt
"PENSKE AUTOMOTIVE GROUP, INC.",0001019849,PAG,,10-K,2022-02-18,edgar/data/1019849/0001019849-22-000013.txt
UNIVERSAL ELECTRONICS INC,0000101984,UEIC,,10-K,2022-03-04,edgar/data/101984/0000101984-22-000011.txt
CERUS CORP,0001020214,CERS,,10-K,2022-02-22,edgar/data/1020214/0000950170-22-001641.txt
IRON MOUNTAIN INC,0001020569,IRM,,10-K,2022-02-24,edgar/data/1020569/0001020569-22-000035.txt
"BBQ HOLDINGS, INC.",0001021270,,,10-K,2022-03-16,edgar/data/1021270/0001558370-22-003759.txt
hopTo Inc.,0001021435,,,10-K,2022-03-31,edgar/data/1021435/0001493152-22-008556.txt
"NU SKIN ENTERPRISES, INC.",0001021561,NUS,,10-K,2022-02-16,edgar/data/1021561/0001140361-22-005656.txt
OGE ENERGY CORP.,0001021635,OGE,,10-K,2022-02-24,edgar/data/1021635/0001021635-22-000037.txt
NOV Inc.,0001021860,NOV,,10-K,2022-02-11,edgar/data/1021860/0001564590-22-004755.txt
QUEST DIAGNOSTICS INC,0001022079,DGX,,10-K,2022-02-28,edgar/data/1022079/0001022079-22-000027.txt
UNIVEST FINANCIAL Corp,0000102212,UVSP,,10-K,2022-02-25,edgar/data/102212/0000102212-22-000009.txt
GENESIS ENERGY LP,0001022321,GEL,,10-K,2022-02-24,edgar/data/1022321/0001022321-22-000018.txt
SIMON PROPERTY GROUP L P /DE/,0001022344,,,10-K,2022-02-24,edgar/data/1022344/0001558370-22-001845.txt
INSEEGO CORP.,0001022652,INSG,,10-K,2022-03-01,edgar/data/1022652/0001022652-22-000011.txt
STEEL DYNAMICS INC,0001022671,STLD,,10-K,2022-02-28,edgar/data/1022671/0001558370-22-002377.txt
ANI PHARMACEUTICALS INC,0001023024,ANIP,,10-K,2022-03-15,edgar/data/1023024/0001023024-22-000004.txt
LITHIA MOTORS INC,0001023128,LAD,,10-K,2022-02-18,edgar/data/1023128/0001023128-22-000042.txt
"FORRESTER RESEARCH, INC.",0001023313,FORR,,10-K,2022-03-10,edgar/data/1023313/0000950170-22-003377.txt
"AutoWeb, Inc.",0001023364,,,10-K,2022-03-24,edgar/data/1023364/0001851734-22-000161.txt
AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,0001023458,,,10-K,2022-03-31,edgar/data/1023458/0000894245-22-000035.txt
"Carnegie Development, Inc",0001024095,,,10-K,2022-03-31,edgar/data/1024095/0001477932-22-001882.txt
TENNECO INC,0001024725,,,10-K,2022-02-24,edgar/data/1024725/0001024725-22-000005.txt
"HELIOS TECHNOLOGIES, INC.",0001024795,HLIO,,10-K,2022-03-01,edgar/data/1024795/0000950170-22-002443.txt
W. P. Carey Inc.,0001025378,WPC,,10-K,2022-02-11,edgar/data/1025378/0001025378-22-000041.txt
EARTHSTONE ENERGY INC,0000010254,,,10-K,2022-03-09,edgar/data/10254/0000010254-22-000047.txt
CHASE PACKAGING CORP,0001025771,WHLT,,10-K,2022-03-25,edgar/data/1025771/0001477932-22-001646.txt
ENTERPRISE FINANCIAL SERVICES CORP,0001025835,EFSCP,,10-K,2022-02-25,edgar/data/1025835/0001025835-22-000011.txt
KILROY REALTY CORP,0001025996,KRC,,10-K,2022-02-10,edgar/data/1025996/0001025996-22-000074.txt
FEDERAL HOME LOAN MORTGAGE CORP,0001026214,FMCKK,,10-K,2022-02-10,edgar/data/1026214/0001026214-22-000031.txt
CORE MOLDING TECHNOLOGIES INC,0001026655,CMT,,10-K,2022-03-11,edgar/data/1026655/0001026655-22-000015.txt
VALMONT INDUSTRIES INC,0000102729,VMI,,10-K,2022-02-23,edgar/data/102729/0000102729-22-000008.txt
VSE CORP,0000102752,VSECU,,10-K,2022-03-11,edgar/data/102752/0000102752-22-000013.txt
TACTILE SYSTEMS TECHNOLOGY INC,0001027838,TCMD,,10-K,2022-02-23,edgar/data/1027838/0001558370-22-001758.txt
PACIFIC PREMIER BANCORP INC,0001028918,,,10-K,2022-02-25,edgar/data/1028918/0001028918-22-000015.txt
"Panbela Therapeutics, Inc.",0001029125,,,10-K,2022-03-24,edgar/data/1029125/0001437749-22-007101.txt
DYNAVAX TECHNOLOGIES CORP,0001029142,DVAX,,10-K,2022-02-28,edgar/data/1029142/0000950170-22-002289.txt
"EURONET WORLDWIDE, INC.",0001029199,EEFT,,10-K,2022-02-23,edgar/data/1029199/0001213900-22-008758.txt
URSTADT BIDDLE PROPERTIES INC,0001029800,,,10-K,2022-01-13,edgar/data/1029800/0001029800-22-000008.txt
"Idaho Strategic Resources, Inc.",0001030192,IDR,,10-K,2022-03-31,edgar/data/1030192/0001654954-22-004222.txt
OFG BANCORP,0001030469,OFG,,10-K,2022-02-25,edgar/data/1030469/0001030469-22-000015.txt
"Startek, Inc.",0001031029,,,10-K,2022-03-14,edgar/data/1031029/0001437749-22-006117.txt
"SILVER BULL RESOURCES, INC.",0001031093,SVBL,,10-K,2022-01-14,edgar/data/1031093/0001079973-22-000065.txt
GROUP 1 AUTOMOTIVE INC,0001031203,GPI,,10-K,2022-02-23,edgar/data/1031203/0001031203-22-000007.txt
"Global Self Storage, Inc.",0001031235,SELF,,10-K,2022-03-31,edgar/data/1031235/0000950170-22-005191.txt
FIRSTENERGY CORP,0001031296,FE,,10-K,2022-02-16,edgar/data/1031296/0001031296-22-000013.txt
BENTLEY SYSTEMS INC,0001031308,BSY,,10-K,2022-03-01,edgar/data/1031308/0001628280-22-004474.txt
FRANKLIN STREET PROPERTIES CORP /MA/,0001031316,FSP,,10-K,2022-02-15,edgar/data/1031316/0001558370-22-001193.txt
VEECO INSTRUMENTS INC,0000103145,VECO,,10-K,2022-02-18,edgar/data/103145/0001558370-22-001461.txt
GULF ISLAND FABRICATION INC,0001031623,,,10-K,2022-03-23,edgar/data/1031623/0001564590-22-011421.txt
SLM Corp,0001032033,SLMBP,,10-K,2022-02-24,edgar/data/1032033/0001628280-22-003839.txt
SEMPRA ENERGY,0001032208,SREA,,10-K,2022-02-25,edgar/data/1032208/0001032208-22-000007.txt
BASSETT FURNITURE INDUSTRIES INC,0000010329,BSET,,10-K,2022-01-31,edgar/data/10329/0001437749-22-001938.txt
FLAGSTAR BANCORP INC,0001033012,,,10-K,2022-03-01,edgar/data/1033012/0001033012-22-000025.txt
FIRST INDUSTRIAL LP,0001033128,,,10-K,2022-02-18,edgar/data/1033128/0000921825-22-000011.txt
SBA COMMUNICATIONS CORP,0001034054,SBAC,,10-K,2022-03-01,edgar/data/1034054/0001034054-22-000002.txt
AUTOLIV INC,0001034670,ALV,,10-K,2022-02-22,edgar/data/1034670/0000950170-22-001528.txt
WIDEPOINT CORP,0001034760,WYY,,10-K,2022-03-28,edgar/data/1034760/0001654954-22-003918.txt
RIGEL PHARMACEUTICALS INC,0001034842,RIGL,,10-K,2022-03-01,edgar/data/1034842/0001558370-22-002551.txt
VALERO ENERGY CORP/TX,0001035002,VLO,,10-K,2022-02-22,edgar/data/1035002/0001035002-22-000007.txt
SHORE BANCSHARES INC,0001035092,SHBI,,10-K,2022-03-31,edgar/data/1035092/0001558370-22-004911.txt
CALIFORNIA WATER SERVICE GROUP,0001035201,CWT,,10-K,2022-02-24,edgar/data/1035201/0001035201-22-000002.txt
SOUTH JERSEY GAS Co,0001035216,,,10-K,2022-02-24,edgar/data/1035216/0000091928-22-000010.txt
INTUITIVE SURGICAL INC,0001035267,ISRG,,10-K,2022-02-03,edgar/data/1035267/0001035267-22-000014.txt
"Eloxx Pharmaceuticals, Inc.",0001035354,,,10-K,2022-03-30,edgar/data/1035354/0001564590-22-012683.txt
"ALEXANDRIA REAL ESTATE EQUITIES, INC.",0001035443,ARE,,10-K,2022-01-31,edgar/data/1035443/0001035443-22-000040.txt
"FNCB Bancorp, Inc.",0001035976,,,10-K,2022-03-11,edgar/data/1035976/0001437749-22-006006.txt
COMFORT SYSTEMS USA INC,0001035983,FIX,,10-K,2022-02-23,edgar/data/1035983/0001558370-22-001753.txt
"Identiv, Inc.",0001036044,INVE,,10-K,2022-03-14,edgar/data/1036044/0001564590-22-009897.txt
INTEST CORP,0001036262,INTT,,10-K,2022-03-23,edgar/data/1036262/0001437749-22-006956.txt
VIRGINIA ELECTRIC & POWER CO,0000103682,,,10-K,2022-02-24,edgar/data/103682/0001564590-22-006589.txt
Mega Matrix Corp.,0001036848,,,10-K,2022-03-30,edgar/data/1036848/0001213900-22-016205.txt
VISHAY INTERTECHNOLOGY INC,0000103730,VSH,,10-K,2022-02-23,edgar/data/103730/0000103730-22-000010.txt
"INDUS REALTY TRUST, INC.",0001037390,,,10-K,2022-03-11,edgar/data/1037390/0001558370-22-003444.txt
BOSTON PROPERTIES INC,0001037540,BXP,,10-K,2022-02-25,edgar/data/1037540/0001656423-22-000013.txt
METTLER TOLEDO INTERNATIONAL INC/,0001037646,MTD,,10-K,2022-02-11,edgar/data/1037646/0001037646-22-000008.txt
"ARCH RESOURCES, INC.",0001037676,,,10-K,2022-02-16,edgar/data/1037676/0001558370-22-001243.txt
AMETEK INC/,0001037868,AME,,10-K,2022-02-22,edgar/data/1037868/0001037868-22-000009.txt
JONES LANG LASALLE INC,0001037976,JLL,,10-K,2022-02-28,edgar/data/1037976/0001037976-22-000006.txt
SILICON LABORATORIES INC.,0001038074,SLAB,,10-K,2022-02-02,edgar/data/1038074/0001104659-22-010931.txt
HESKA CORP,0001038133,,,10-K,2022-02-28,edgar/data/1038133/0001038133-22-000007.txt
INTERNATIONAL ISOTOPES INC,0001038277,INIS,,10-K,2022-03-31,edgar/data/1038277/0001515971-22-000058.txt
PIONEER NATURAL RESOURCES CO,0001038357,,,10-K,2022-02-22,edgar/data/1038357/0001038357-22-000039.txt
PRUCO LIFE INSURANCE OF NEW JERSEY,0001038509,,,10-K,2022-03-16,edgar/data/1038509/0001038509-22-000010.txt
"VOLT INFORMATION SCIENCES, INC.",0000103872,,,10-K,2022-01-13,edgar/data/103872/0000103872-22-000007.txt
SMARTFINANCIAL INC.,0001038773,SMBK,,10-K,2022-03-14,edgar/data/1038773/0001558370-22-003570.txt
FORMFACTOR INC,0001039399,FORM,,10-K,2022-02-18,edgar/data/1039399/0001039399-22-000014.txt
NovAccess Global Inc.,0001039466,,,10-K,2022-01-13,edgar/data/1039466/0001185185-22-000056.txt
ONEOK INC /NEW/,0001039684,OKE,,10-K,2022-03-01,edgar/data/1039684/0001039684-22-000015.txt
AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,0001039828,ANG-PD,,10-K,2022-03-01,edgar/data/1039828/0001039828-22-000022.txt
"PIXELWORKS, INC",0001040161,PXLW,,10-K,2022-03-09,edgar/data/1040161/0001040161-22-000017.txt
VORNADO REALTY LP,0001040765,,,10-K,2022-02-14,edgar/data/1040765/0000899689-22-000006.txt
"Ryman Hospitality Properties, Inc.",0001040829,RHP,,10-K,2022-02-25,edgar/data/1040829/0001558370-22-002101.txt
"Intellicheck, Inc.",0001040896,IDN,,10-K,2022-03-24,edgar/data/1040896/0001493152-22-007684.txt
SL GREEN REALTY CORP,0001040971,SLG-PI,,10-K,2022-02-18,edgar/data/1040971/0001040971-22-000014.txt
YUM BRANDS INC,0001041061,YUM,,10-K,2022-02-23,edgar/data/1041061/0001041061-22-000009.txt
"URBAN ONE, INC.",0001041657,UONEK,,10-K,2022-03-15,edgar/data/1041657/0001558370-22-003668.txt
Walmart Inc.,0000104169,WMT,,10-K,2022-03-18,edgar/data/104169/0000104169-22-000012.txt
"Childrens Place, Inc.",0001041859,PLCE,,10-K,2022-03-25,edgar/data/1041859/0001628280-22-007305.txt
AMERICAN FINANCIAL GROUP INC,0001042046,AFGB,,10-K,2022-02-25,edgar/data/1042046/0001042046-22-000010.txt
"CymaBay Therapeutics, Inc.",0001042074,,,10-K,2022-03-17,edgar/data/1042074/0001193125-22-078287.txt
"Inhibitor Therapeutics, Inc.",0001042418,INTI,,10-K,2022-03-30,edgar/data/1042418/0001193125-22-088832.txt
DISH DBS CORP,0001042642,,,10-K,2022-03-11,edgar/data/1042642/0001558370-22-003448.txt
MERCANTILE BANK CORP,0001042729,MBWM,,10-K,2022-03-04,edgar/data/1042729/0001437749-22-005284.txt
CENTERPOINT ENERGY RESOURCES CORP,0001042773,,,10-K,2022-02-22,edgar/data/1042773/0001130310-22-000023.txt
"Piedmont Office Realty Trust, Inc.",0001042776,PDM,,10-K,2022-02-17,edgar/data/1042776/0001042776-22-000061.txt
DRIL-QUIP INC,0001042893,INVX,,10-K,2022-02-23,edgar/data/1042893/0000950170-22-001780.txt
BOSTON PROPERTIES LTD PARTNERSHIP,0001043121,,,10-K,2022-02-25,edgar/data/1043121/0001656423-22-000013.txt
"Stabilis Solutions, Inc.",0001043186,SLNG,,10-K,2022-03-10,edgar/data/1043186/0001628280-22-005738.txt
ANNALY CAPITAL MANAGEMENT INC,0001043219,NLY-PJ,,10-K,2022-02-18,edgar/data/1043219/0001628280-22-003099.txt
"C. H. ROBINSON WORLDWIDE, INC.",0001043277,CHRW,,10-K,2022-02-23,edgar/data/1043277/0001043277-22-000006.txt
STONERIDGE INC,0001043337,SRI,,10-K,2022-02-28,edgar/data/1043337/0001558370-22-002389.txt
SONIC AUTOMOTIVE INC,0001043509,SAH,,10-K,2022-02-25,edgar/data/1043509/0001043509-22-000004.txt
JUNIPER NETWORKS INC,0001043604,,,10-K,2022-02-11,edgar/data/1043604/0001043604-22-000017.txt
CAMPBELL FUND TRUST,0001043951,,,10-K,2022-03-25,edgar/data/1043951/0001140361-22-011228.txt
"Precipio, Inc.",0001043961,PRPO,,10-K,2022-03-30,edgar/data/1043961/0001558370-22-004774.txt
OneSpan Inc.,0001044777,OSPN,,10-K,2022-02-22,edgar/data/1044777/0001558370-22-001601.txt
EPR PROPERTIES,0001045450,EPR-PE,,10-K,2022-02-23,edgar/data/1045450/0001045450-22-000038.txt
"Prologis, Inc.",0001045609,PLDGP,,10-K,2022-02-09,edgar/data/1045609/0001564590-22-004436.txt
"Prologis, L.P.",0001045610,,,10-K,2022-02-09,edgar/data/1045610/0001564590-22-004436.txt
BAXTER INTERNATIONAL INC,0000010456,BAX,,10-K,2022-02-23,edgar/data/10456/0001628280-22-003432.txt
NVIDIA CORP,0001045810,NVDA,,10-K,2022-03-18,edgar/data/1045810/0001045810-22-000036.txt
HERITAGE FINANCIAL CORP /WA/,0001046025,HFWA,,10-K,2022-02-25,edgar/data/1046025/0001046025-22-000031.txt
RITCHIE BROS AUCTIONEERS INC,0001046102,RBA,,10-K,2022-02-17,edgar/data/1046102/0001558370-22-001365.txt
GUARANTY FEDERAL BANCSHARES INC,0001046203,,,10-K,2022-03-11,edgar/data/1046203/0001437749-22-005963.txt
Ingredion Inc,0001046257,INGR,,10-K,2022-02-22,edgar/data/1046257/0001558370-22-001549.txt
CHOICE HOTELS INTERNATIONAL INC /DE,0001046311,CHH,,10-K,2022-02-24,edgar/data/1046311/0001046311-22-000009.txt
REALNETWORKS INC,0001046327,,,10-K,2022-02-25,edgar/data/1046327/0001046327-22-000016.txt
PERDOCEO EDUCATION Corp,0001046568,PRDO,,10-K,2022-02-24,edgar/data/1046568/0001564590-22-006719.txt
EMAGIN CORP,0001046995,,,10-K,2022-03-10,edgar/data/1046995/0001046995-22-000007.txt
"AMKOR TECHNOLOGY, INC.",0001047127,AMKR,,10-K,2022-02-18,edgar/data/1047127/0001047127-22-000006.txt
UNITED RENTALS NORTH AMERICA INC,0001047166,,,10-K,2022-01-26,edgar/data/1047166/0001067701-22-000008.txt
NATIONAL HEALTHCARE CORP,0001047335,NHC,,10-K,2022-02-18,edgar/data/1047335/0001437749-22-003787.txt
FRESH DEL MONTE PRODUCE INC,0001047340,FDP,,10-K,2022-02-23,edgar/data/1047340/0001047340-22-000022.txt
CONSOLIDATED EDISON INC,0001047862,ED,,10-K,2022-02-17,edgar/data/1047862/0001047862-22-000039.txt
MARRIOTT INTERNATIONAL INC /MD/,0001048286,MAR,,10-K,2022-02-15,edgar/data/1048286/0001628280-22-002666.txt
BIOMARIN PHARMACEUTICAL INC,0001048477,BMRN,,10-K,2022-02-25,edgar/data/1048477/0001048477-22-000012.txt
Graham Holdings Co,0000104889,GHC,,10-K,2022-02-25,edgar/data/104889/0000104889-22-000011.txt
WASHINGTON REAL ESTATE INVESTMENT TRUST,0000104894,ELME,,10-K,2022-02-18,edgar/data/104894/0000104894-22-000036.txt
AVISTA CORP,0000104918,AVA,,10-K,2022-02-23,edgar/data/104918/0000950170-22-001672.txt
MKS INSTRUMENTS INC,0001049502,MKSI,,10-K,2022-02-28,edgar/data/1049502/0001564590-22-007637.txt
COMPX INTERNATIONAL INC,0001049606,CIX,,10-K,2022-03-02,edgar/data/1049606/0001558370-22-002671.txt
BROOKLINE BANCORP INC,0001049782,,,10-K,2022-02-25,edgar/data/1049782/0001049782-22-000011.txt
WATSCO INC,0000105016,WSO-B,,10-K,2022-02-25,edgar/data/105016/0001193125-22-054394.txt
PC CONNECTION INC,0001050377,CNXN,,10-K,2022-03-14,edgar/data/1050377/0001558370-22-003574.txt
EAGLE BANCORP INC,0001050441,EGBN,,10-K,2022-03-01,edgar/data/1050441/0001050441-22-000040.txt
MICROSTRATEGY Inc,0001050446,STRD,,10-K,2022-02-16,edgar/data/1050446/0001564590-22-005287.txt
"SALEM MEDIA GROUP, INC. /DE/",0001050606,SALM,,10-K,2022-03-04,edgar/data/1050606/0001193125-22-066029.txt
PEAPACK GLADSTONE FINANCIAL CORP,0001050743,PGC,,10-K,2022-03-14,edgar/data/1050743/0001564590-22-010083.txt
COLUMBIA SPORTSWEAR CO,0001050797,COLM,,10-K,2022-02-24,edgar/data/1050797/0001050797-22-000012.txt
