Company Name,CIK,Form Type,Date Filed,Filename
"GLOBAL EARTH ENERGY, INC.",0001121901,10-K,2013-12-16,edgar/data/1121901/0001091818-13-000472.txt
BEACON ROOFING SUPPLY INC,0001124941,10-K,2013-11-27,edgar/data/1124941/0001144204-13-064596.txt
LACLEDE GROUP INC,0001126956,10-K,2013-11-26,edgar/data/1126956/0001126956-13-000067.txt
"Digital Brand Media & Marketing Group, Inc.",0001127475,10-K,2013-12-16,edgar/data/1127475/0001127475-13-000022.txt
INFITECH VENTURES INC,0001129096,10-K,2013-10-28,edgar/data/1129096/0001062993-13-005237.txt
"TX Holdings, Inc.",0001133798,10-K,2013-12-03,edgar/data/1133798/0001188112-13-003474.txt
EL CAPITAN PRECIOUS METALS INC,0001135202,10-K,2013-12-27,edgar/data/1135202/0001076542-13-000201.txt
ROCKWELL COLLINS INC,0001137411,10-K,2013-11-12,edgar/data/1137411/0001137411-13-000174.txt
AMERISOURCEBERGEN CORP,0001140859,10-K,2013-11-26,edgar/data/1140859/0001047469-13-010867.txt
Li-ion Motors Corp.,0001141263,10-K,2013-11-14,edgar/data/1141263/0000721748-13-000820.txt
GLADSTONE CAPITAL CORP,0001143513,10-K,2013-11-20,edgar/data/1143513/0001193125-13-447194.txt
ACCENTURE SCA,0001143908,10-K,2013-10-29,edgar/data/1143908/0001143908-13-000035.txt
ACUITY BRANDS INC,0001144215,10-K,2013-10-29,edgar/data/1144215/0001144215-13-000113.txt
HENNESSY ADVISORS INC,0001145255,10-K,2013-12-04,edgar/data/1145255/0001193125-13-462278.txt
SINGLE TOUCH SYSTEMS INC,0001157817,10-K,2013-12-09,edgar/data/1157817/0001213900-13-007061.txt
CHINA HGS REAL ESTATE INC.,0001158420,10-K,2013-12-13,edgar/data/1158420/0001144204-13-067182.txt
ALION SCIENCE & TECHNOLOGY CORP,0001166568,10-K,2013-12-23,edgar/data/1166568/0001193125-13-483177.txt
COUNTRY FAIR INC,0001171162,10-K,2013-11-26,edgar/data/1171162/0001193125-13-454420.txt
Ohr Pharmaceutical Inc,0001173281,10-K,2013-12-27,edgar/data/1173281/0001387131-13-004795.txt
TD AMERITRADE HOLDING CORP,0001173431,10-K,2013-11-22,edgar/data/1173431/0001193125-13-451360.txt
ORAMED PHARMACEUTICALS INC.,0001176309,10-K,2013-11-27,edgar/data/1176309/0001178913-13-003442.txt
ENANTA PHARMACEUTICALS INC,0001177648,10-K,2013-12-18,edgar/data/1177648/0001193125-13-477878.txt
COMDISCO HOLDING CO INC,0001179484,10-K,2013-12-11,edgar/data/1179484/0001104659-13-089618.txt
ARKANOVA ENERGY CORP.,0001191359,10-K,2013-12-24,edgar/data/1191359/0001062993-13-006478.txt
FLANIGANS ENTERPRISES INC,0000012040,10-K,2013-12-27,edgar/data/12040/0000914317-13-001605.txt
GOLDEN GRAIN ENERGY,0001206942,10-K,2013-12-23,edgar/data/1206942/0001206942-13-000029.txt
Jetblack Corp,0001213106,10-K,2013-12-13,edgar/data/1213106/0001477932-13-006046.txt
PIONEER FINANCIAL SERVICES INC,0001216752,10-K,2013-12-23,edgar/data/1216752/0001104659-13-091957.txt
SPDR GOLD TRUST,0001222333,10-K,2013-11-26,edgar/data/1222333/0001193125-13-455224.txt
"MINDSPEED TECHNOLOGIES, INC",0001224370,10-K,2013-12-16,edgar/data/1224370/0001193125-13-473608.txt
SKY POWER SOLUTIONS CORP.,0001230524,10-K,2013-11-12,edgar/data/1230524/0000721748-13-000768.txt
LIQUIDITY SERVICES INC,0001235468,10-K,2013-11-21,edgar/data/1235468/0001047469-13-010744.txt
TransDigm Group INC,0001260221,10-K,2013-11-15,edgar/data/1260221/0001193125-13-443394.txt
UNIVERSAL TECHNICAL INSTITUTE INC,0001261654,10-K,2013-12-04,edgar/data/1261654/0001261654-13-000036.txt
"AEOLUS PHARMACEUTICALS, INC.",0001261734,10-K,2013-12-20,edgar/data/1261734/0001102624-13-001543.txt
"ENERGY HOLDINGS INTERNATIONAL, INC.",0001271046,10-K,2013-10-15,edgar/data/1271046/0001387131-13-003803.txt
Timberline Resources Corp,0001288750,10-K,2013-12-18,edgar/data/1288750/0001052918-13-000519.txt
"XENONICS HOLDINGS, INC.",0001289550,10-K,2013-12-19,edgar/data/1289550/0001193125-13-478688.txt
IASIS Healthcare LLC,0001294632,10-K,2013-12-20,edgar/data/1294632/0001193125-13-481238.txt
"PARKS AMERICA, INC",0001297937,10-K,2013-12-24,edgar/data/1297937/0001078782-13-002474.txt
PetroHunter Energy Corp,0001298824,10-K,2013-12-18,edgar/data/1298824/0000949353-13-000202.txt
"SmartMetric, Inc.",0001301991,10-K,2013-10-11,edgar/data/1301991/0001144204-13-054988.txt
ASHLAND INC.,0001305014,10-K,2013-11-27,edgar/data/1305014/0001305014-13-000188.txt
"Dolby Laboratories, Inc.",0001308547,10-K,2013-11-15,edgar/data/1308547/0001308547-13-000011.txt
"China Health Industries Holdings, Inc.",0001309057,10-K,2013-10-15,edgar/data/1309057/0001144204-13-055291.txt
"Trafalgar Resources, Inc.",0001310630,10-K,2013-11-12,edgar/data/1310630/0001548123-13-000409.txt
"VERIFONE SYSTEMS, INC.",0001312073,10-K,2013-12-19,edgar/data/1312073/0001312073-13-000049.txt
ANAVEX LIFE SCIENCES CORP.,0001314052,10-K,2013-12-30,edgar/data/1314052/0001062993-13-006497.txt
Warner Music Group Corp.,0001319161,10-K,2013-12-12,edgar/data/1319161/0001193125-13-470757.txt
"Universal Bioenergy, Inc.",0001320729,10-K,2013-10-15,edgar/data/1320729/0001264931-13-000564.txt
Diamond Foods Inc,0001320947,10-K,2013-10-09,edgar/data/1320947/0001193125-13-395367.txt
Biodel Inc,0001322505,10-K,2013-12-20,edgar/data/1322505/0001145443-13-002284.txt
"MWI Veterinary Supply, Inc.",0001323974,10-K,2013-11-27,edgar/data/1323974/0001323974-13-000039.txt
MICROELECTRONICS TECHNOLOGY Co,0001329136,10-K,2013-10-15,edgar/data/1329136/0001504412-13-000376.txt
OSL HOLDINGS INC.,0001329957,10-K,2013-12-16,edgar/data/1329957/0001398432-13-000807.txt
Sky Harvest Energy Corp.,0001332445,10-K,2013-10-16,edgar/data/1332445/0001165527-13-000861.txt
"eCareer Holdings, Inc.",0001332572,10-K,2013-10-04,edgar/data/1332572/0001019056-13-001122.txt
SemiLEDs Corp,0001333822,10-K,2013-11-26,edgar/data/1333822/0001047469-13-010878.txt
"Li3 Energy, Inc.",0001334699,10-K,2013-10-09,edgar/data/1334699/0001144204-13-054601.txt
URANIUM ENERGY CORP,0001334933,10-K,2013-10-15,edgar/data/1334933/0001062993-13-005003.txt
"Placer Del Mar, Ltd.",0001336282,10-K,2013-11-14,edgar/data/1336282/0001165527-13-000973.txt
"Magyar Bancorp, Inc.",0001337068,10-K,2013-12-20,edgar/data/1337068/0000914317-13-001585.txt
VIPER POWERSPORTS INC,0001337213,10-K,2013-12-11,edgar/data/1337213/0001144204-13-066690.txt
"Intellect Neurosciences, Inc.",0001337905,10-K,2013-10-15,edgar/data/1337905/0001144204-13-055306.txt
China Ginseng Holdings Inc,0001338460,10-K,2013-10-15,edgar/data/1338460/0001213900-13-005708.txt
"NATIONAL MENTOR HOLDINGS, INC.",0001338690,10-K,2013-12-18,edgar/data/1338690/0001193125-13-477836.txt
Viacom Inc.,0001339947,10-K,2013-11-14,edgar/data/1339947/0001193125-13-441356.txt
"GULFSLOPE ENERGY, INC.",0001341726,10-K,2013-12-30,edgar/data/1341726/0001580695-13-000233.txt
American Mining Corp,0001343009,10-K,2013-11-29,edgar/data/1343009/0001303681-13-000105.txt
Western Standard Energy Corp.,0001343254,10-K,2013-12-05,edgar/data/1343254/0001165527-13-001019.txt
COLORADO GOLDFIELDS INC.,0001344394,10-K,2013-12-16,edgar/data/1344394/0001354488-13-006889.txt
Panex Resources Inc.,0001345756,10-K,2013-11-01,edgar/data/1345756/0001354488-13-005958.txt
Enertopia Corp.,0001346022,10-K,2013-12-06,edgar/data/1346022/0001062993-13-006201.txt
"CMS Bancorp, Inc.",0001350072,10-K,2013-12-23,edgar/data/1350072/0001193125-13-483058.txt
"Lincolnway Energy, LLC",0001350420,10-K,2013-12-19,edgar/data/1350420/0001350420-13-000042.txt
"Mueller Water Products, Inc.",0001350593,10-K,2013-11-22,edgar/data/1350593/0001350593-13-000043.txt
SOUTH AMERICAN GOLD CORP.,0001351765,10-K,2013-10-15,edgar/data/1351765/0001117768-13-000494.txt
Cardinal Ethanol LLC,0001352081,10-K,2013-11-27,edgar/data/1352081/0001352081-13-000036.txt
CURRENCYSHARES AUSTRALIAN DOLLAR TRUST,0001353614,10-K,2013-12-20,edgar/data/1353614/0001193125-13-481077.txt
OCZ TECHNOLOGY GROUP INC,0001355128,10-K,2013-10-07,edgar/data/1355128/0001193125-13-393189.txt
Energy Services of America CORP,0001357971,10-K,2013-12-20,edgar/data/1357971/0001188112-13-003589.txt
"RED TRAIL ENERGY, LLC",0001359687,10-K,2013-12-16,edgar/data/1359687/0001359687-13-000026.txt
Citizens Community Bancorp Inc.,0001367859,10-K,2013-12-09,edgar/data/1367859/0001367859-13-000015.txt
W&E Source Corp.,0001368275,10-K,2013-11-01,edgar/data/1368275/0001062993-13-005327.txt
"Sally Beauty Holdings, Inc.",0001368458,10-K,2013-11-14,edgar/data/1368458/0001047469-13-010533.txt
Gold Dynamics Corp.,0001371534,10-K,2013-11-13,edgar/data/1371534/0001372167-13-000137.txt
LIBERTY ENERGY CORP.,0001372336,10-K,2013-11-21,edgar/data/1372336/0001469709-13-000674.txt
iTalk Inc.,0001373444,10-K,2013-12-16,edgar/data/1373444/0001354488-13-006891.txt
"Lithium Exploration Group, Inc.",0001375576,10-K,2013-10-02,edgar/data/1375576/0001062993-13-004871.txt
"Cavitation Technologies, Inc.",0001376793,10-K,2013-10-15,edgar/data/1376793/0001136261-13-000452.txt
Tennessee Valley Authority,0001376986,10-K,2013-11-18,edgar/data/1376986/0001376986-13-000056.txt
Blink Couture Inc.,0001378125,10-K,2013-10-28,edgar/data/1378125/0001354488-13-005868.txt
"Bridgeline Digital, Inc.",0001378590,10-K,2013-12-20,edgar/data/1378590/0001437749-13-016322.txt
"Wesco Aircraft Holdings, Inc",0001378718,10-K,2013-12-10,edgar/data/1378718/0001047469-13-011079.txt
BERRY PLASTICS GROUP INC,0001378992,10-K,2013-12-11,edgar/data/1378992/0001378992-13-000013.txt
"INFRAX SYSTEMS, INC.",0001380277,10-K,2013-10-15,edgar/data/1380277/0001566512-13-000005.txt
TFS Financial CORP,0001381668,10-K,2013-11-27,edgar/data/1381668/0001381668-13-000088.txt
"ESSA Bancorp, Inc.",0001382230,10-K,2013-12-16,edgar/data/1382230/0001193125-13-474578.txt
"Location Based Technologies, Inc.",0001383196,10-K,2013-11-22,edgar/data/1383196/0001437749-13-015147.txt
PENNANTPARK INVESTMENT CORP,0001383414,10-K,2013-11-13,edgar/data/1383414/0001193125-13-440171.txt
"LRI HOLDINGS, INC.",0001383875,10-K,2013-10-28,edgar/data/1383875/0001383875-13-000023.txt
"UNIVERSITY GENERAL HEALTH SYSTEM, INC.",0001383960,10-K,2013-10-21,edgar/data/1383960/0001193125-13-405146.txt
TE Connectivity Ltd.,0001385157,10-K,2013-11-15,edgar/data/1385157/0001047469-13-010572.txt
Covidien plc,0001385187,10-K,2013-11-21,edgar/data/1385187/0001385187-13-000053.txt
Lightlake Therapeutics Inc.,0001385508,10-K,2013-10-29,edgar/data/1385508/0001144204-13-057387.txt
Rosewind CORP,0001385818,10-K,2013-11-26,edgar/data/1385818/0001079974-13-000764.txt
Siga Resources Inc.,0001386936,10-K,2013-12-06,edgar/data/1386936/0000721748-13-000897.txt
"Consorteum Holdings, Inc.",0001387976,10-K,2013-10-31,edgar/data/1387976/0001019687-13-004018.txt
BCSB Bancorp Inc.,0001391137,10-K,2013-12-23,edgar/data/1391137/0001193125-13-482166.txt
Ironwood Gold Corp.,0001393909,10-K,2013-12-13,edgar/data/1393909/0001062993-13-006322.txt
Sunrise Holdings LTD,0001394130,10-K,2013-11-26,edgar/data/1394130/0001394130-13-000010.txt
Optex Systems Holdings Inc,0001397016,10-K,2013-12-20,edgar/data/1397016/0001571049-13-001285.txt
"Mount Knowledge Holdings, Inc.",0001397951,10-K,2013-10-21,edgar/data/1397951/0001511164-13-000482.txt
AXIOM OIL & GAS CORP.,0001399095,10-K,2013-12-16,edgar/data/1399095/0001393905-13-000708.txt
VISA INC.,0001403161,10-K,2013-11-22,edgar/data/1403161/0001403161-13-000011.txt
QUANTUM MATERIALS CORP.,0001403570,10-K,2013-10-15,edgar/data/1403570/0001013762-13-001302.txt
YATERRA VENTURES CORP.,0001406588,10-K,2013-11-22,edgar/data/1406588/0001477932-13-005841.txt
"Monarch Investment Properties, Inc.",0001407882,10-K,2013-10-15,edgar/data/1407882/0001019056-13-001148.txt
Seven Arts Entertainment Inc.,0001408276,10-K,2013-10-15,edgar/data/1408276/0001144204-13-055290.txt
Zep Inc.,0001408287,10-K,2013-11-05,edgar/data/1408287/0001047469-13-010273.txt
Contact Minerals Corp.,0001409175,10-K,2013-10-22,edgar/data/1409175/0001062993-13-005150.txt
"DiMi Telematics International, Inc.",0001409197,10-K,2013-11-27,edgar/data/1409197/0001013762-13-001485.txt
CHIMERA INVESTMENT CORP,0001409493,10-K,2013-12-31,edgar/data/1409493/0001157523-13-005918.txt
Puramed Bioscience Inc.,0001409565,10-K,2013-10-15,edgar/data/1409565/0001354488-13-005721.txt
HOMELAND RESOURCES LTD.,0001409624,10-K,2013-10-29,edgar/data/1409624/0000949353-13-000173.txt
"ECO Building Products, Inc.",0001409885,10-K,2013-11-01,edgar/data/1409885/0001127855-13-000716.txt
Urban Barns Foods Inc.,0001410253,10-K,2013-11-13,edgar/data/1410253/0001062993-13-005635.txt
Emo Capital Corp.,0001410708,10-K,2013-11-13,edgar/data/1410708/0001372167-13-000139.txt
MeeMee Media Inc.,0001411009,10-K,2013-10-29,edgar/data/1411009/0001002014-13-000480.txt
"Red Giant Entertainment, Inc.",0001411179,10-K,2013-12-05,edgar/data/1411179/0001165527-13-001017.txt
"Solaris Power Cells, Inc.",0001411730,10-K,2013-10-28,edgar/data/1411730/0001062993-13-005231.txt
MICROCHANNEL TECHNOLOGIES CORP,0001413488,10-K,2013-11-14,edgar/data/1413488/0001144204-13-061472.txt
SYNERGY RESOURCES CORP,0001413507,10-K,2013-11-14,edgar/data/1413507/0001079973-13-000676.txt
"Oxford City Football Club, Inc.",0001414295,10-K,2013-10-15,edgar/data/1414295/0001255294-13-000810.txt
Concrete Leveling Systems Inc,0001414382,10-K,2013-10-28,edgar/data/1414382/0001165527-13-000900.txt
Fifth Street Finance Corp.,0001414932,10-K,2013-11-25,edgar/data/1414932/0001414932-13-000015.txt
SARA CREEK GOLD CORP.,0001415286,10-K,2013-11-29,edgar/data/1415286/0001214659-13-006769.txt
First Liberty Power Corp,0001415305,10-K,2013-11-13,edgar/data/1415305/0001524777-13-000511.txt
AMERICAN SIERRA GOLD CORP.,0001415432,10-K,2013-11-13,edgar/data/1415432/0001185185-13-002412.txt
NORTHERN MINERALS & EXPLORATION LTD.,0001415744,10-K,2013-11-13,edgar/data/1415744/0001398080-13-000037.txt
Guar Global Ltd.,0001415751,10-K,2013-11-05,edgar/data/1415751/0001165527-13-000922.txt
National Automation Services Inc,0001415998,10-K,2013-10-10,edgar/data/1415998/0001214659-13-005665.txt
INCEPTION MINING INC.,0001416090,10-K,2013-11-13,edgar/data/1416090/0001493152-13-002318.txt
"GREEN DRAGON WOOD PRODUCTS, INC.",0001417172,10-K,2013-10-08,edgar/data/1417172/0001185185-13-002186.txt
"Hillenbrand, Inc.",0001417398,10-K,2013-11-25,edgar/data/1417398/0001104659-13-086893.txt
"SINO PAYMENTS, INC.",0001417664,10-K,2013-11-29,edgar/data/1417664/0001078782-13-002374.txt
"Silverton Adventures, Inc.",0001419122,10-K,2013-11-06,edgar/data/1419122/0001551163-13-000137.txt
"Stalar 2, Inc.",0001419984,10-K,2013-12-30,edgar/data/1419984/0001171520-13-000784.txt
"Stalar 1, Inc.",0001419985,10-K,2013-12-30,edgar/data/1419985/0001171520-13-000782.txt
"Infinity Augmented Reality, Inc.",0001421538,10-K,2013-12-23,edgar/data/1421538/0001144204-13-068776.txt
"Sanook Enterprises, Inc.",0001422215,10-K,2013-12-03,edgar/data/1422215/0001165527-13-001014.txt
Smack Sportswear,0001422768,10-K,2013-10-15,edgar/data/1422768/0001350071-13-000097.txt
