Company Name,CIK,Form Type,Date Filed,Filename
LOGITECH INTERNATIONAL SA,0001032975,10-K,2018-05-21,edgar/data/1032975/0001032975-18-000016.txt
OMNICOMM SYSTEMS INC,0001034592,10-K,2018-04-02,edgar/data/1034592/0001437749-18-006042.txt
BAY BANKS OF VIRGINIA INC,0001034594,10-K,2018-04-09,edgar/data/1034594/0001193125-18-110334.txt
QAD INC,0001036188,10-K,2018-04-16,edgar/data/1036188/0001437749-18-006885.txt
RALPH LAUREN CORP,0001037038,10-K,2018-05-23,edgar/data/1037038/0001037038-18-000007.txt
PLAYERS NETWORK,0001037131,10-K,2018-04-17,edgar/data/1037131/0001493152-18-005346.txt
PETMED EXPRESS INC,0001040130,10-K,2018-05-29,edgar/data/1040130/0001437749-18-010847.txt
DITECH HOLDING Corp,0001040719,10-K,2018-04-16,edgar/data/1040719/0001040719-18-000013.txt
Helios & Matheson Analytics Inc.,0001040792,10-K,2018-04-17,edgar/data/1040792/0001213900-18-004551.txt
"AGRITEK HOLDINGS, INC.",0001040850,10-K,2018-04-17,edgar/data/1040850/0001554795-18-000097.txt
RIVERVIEW BANCORP INC,0001041368,10-K,2018-06-13,edgar/data/1041368/0000939057-18-000331.txt
ACCESS POWER INC,0001041588,10-K,2018-06-19,edgar/data/1041588/0001041588-18-000005.txt
ACCESS POWER INC,0001041588,10-K,2018-06-22,edgar/data/1041588/0001041588-18-000028.txt
ACCESS POWER INC,0001041588,10-K,2018-06-22,edgar/data/1041588/0001041588-18-000029.txt
ACCESS POWER INC,0001041588,10-K,2018-06-22,edgar/data/1041588/0001041588-18-000030.txt
ACCESS POWER INC,0001041588,10-K,2018-06-22,edgar/data/1041588/0001041588-18-000031.txt
ACCESS POWER INC,0001041588,10-K,2018-06-22,edgar/data/1041588/0001041588-18-000032.txt
ACCESS POWER INC,0001041588,10-K,2018-06-25,edgar/data/1041588/0001041588-18-000033.txt
ACCESS POWER INC,0001041588,10-K,2018-06-25,edgar/data/1041588/0001041588-18-000034.txt
ACCESS POWER INC,0001041588,10-K,2018-06-25,edgar/data/1041588/0001041588-18-000035.txt
ACCESS POWER INC,0001041588,10-K,2018-06-25,edgar/data/1041588/0001041588-18-000036.txt
ACCESS POWER INC,0001041588,10-K,2018-06-25,edgar/data/1041588/0001041588-18-000037.txt
ACCESS POWER INC,0001041588,10-K,2018-06-25,edgar/data/1041588/0001041588-18-000038.txt
ACCESS POWER INC,0001041588,10-K,2018-06-25,edgar/data/1041588/0001041588-18-000039.txt
ACCESS POWER INC,0001041588,10-K,2018-06-25,edgar/data/1041588/0001041588-18-000040.txt
ACCESS POWER INC,0001041588,10-K,2018-06-25,edgar/data/1041588/0001041588-18-000041.txt
ACCESS POWER INC,0001041588,10-K,2018-06-25,edgar/data/1041588/0001041588-18-000042.txt
CTI INDUSTRIES CORP,0001042187,10-K,2018-04-02,edgar/data/1042187/0001437749-18-006000.txt
STAR BUFFET INC,0001043156,10-K,2018-04-26,edgar/data/1043156/0001437749-18-007847.txt
"ENVIRO TECHNOLOGIES, INC.",0001043894,10-K,2018-04-12,edgar/data/1043894/0001099910-18-000024.txt
"Precipio, Inc.",0001043961,10-K,2018-04-13,edgar/data/1043961/0001144204-18-020539.txt
STEELCASE INC,0001050825,10-K,2018-04-10,edgar/data/1050825/0001050825-18-000069.txt
"STRATA Skin Sciences, Inc.",0001051514,10-K,2018-04-02,edgar/data/1051514/0001051514-18-000012.txt
EVOLVING SYSTEMS INC,0001052054,10-K,2018-04-02,edgar/data/1052054/0001104659-18-021862.txt
Red Lion Hotels CORP,0001052595,10-K,2018-04-02,edgar/data/1052595/0001052595-18-000006.txt
ELITE PHARMACEUTICALS INC /NV/,0001053369,10-K,2018-06-14,edgar/data/1053369/0001144204-18-034237.txt
Diffusion Pharmaceuticals Inc.,0001053691,10-K,2018-04-02,edgar/data/1053691/0001437749-18-006050.txt
"KIRKLAND'S, INC",0001056285,10-K,2018-04-03,edgar/data/1056285/0001056285-18-000026.txt
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,0001056757,10-K,2018-06-08,edgar/data/1056757/0001079974-18-000342.txt
"New Concept Energy, Inc.",0000105744,10-K,2018-04-19,edgar/data/105744/0001010549-18-000126.txt
Orbital Tracking Corp.,0001058307,10-K,2018-04-02,edgar/data/1058307/0001493152-18-004404.txt
"Artemis Therapeutics, Inc.",0001062128,10-K,2018-04-02,edgar/data/1062128/0001178913-18-001086.txt
ATLANTICA INC,0001062506,10-K,2018-04-02,edgar/data/1062506/0001548123-18-000063.txt
PROTEO INC,0001063104,10-K,2018-04-27,edgar/data/1063104/0001683168-18-001105.txt
SUNBURST ACQUISITIONS V INC,0001063489,10-K,2018-04-17,edgar/data/1063489/0001213900-18-004586.txt
WESTMORELAND COAL Co,0000106455,10-K,2018-04-02,edgar/data/106455/0000106455-18-000028.txt
NETWORK 1 TECHNOLOGIES INC,0001065078,10-K,2018-04-02,edgar/data/1065078/0001072613-18-000258.txt
"DigitalTown, Inc.",0001065598,10-K,2018-06-14,edgar/data/1065598/0001640334-18-001189.txt
Future FinTech Group Inc.,0001066923,10-K,2018-04-16,edgar/data/1066923/0001213900-18-004539.txt
FLEXIBLE SOLUTIONS INTERNATIONAL INC,0001069394,10-K,2018-04-02,edgar/data/1069394/0001493152-18-004462.txt
"WILEY JOHN & SONS, INC.",0000107140,10-K,2018-06-29,edgar/data/107140/0000107140-18-000021.txt
NORTHWEST BIOTHERAPEUTICS INC,0001072379,10-K,2018-04-17,edgar/data/1072379/0001144204-18-020971.txt
"Modular Medical, Inc.",0001074871,10-K,2018-06-29,edgar/data/1074871/0001019056-18-000822.txt
VIEW SYSTEMS INC,0001075857,10-K,2018-04-17,edgar/data/1075857/0001445831-18-000006.txt
ICTV Brands Inc.,0001076522,10-K,2018-05-31,edgar/data/1076522/0001493152-18-008058.txt
"Yosen Group, Inc.",0001076784,10-K,2018-04-17,edgar/data/1076784/0001607062-18-000131.txt
HOOKER FURNITURE CORP,0001077688,10-K,2018-04-13,edgar/data/1077688/0001185185-18-000692.txt
NETSCOUT SYSTEMS INC,0001078075,10-K,2018-05-22,edgar/data/1078075/0001628280-18-007035.txt
"Marijuana Co of America, Inc.",0001078799,10-K,2018-04-17,edgar/data/1078799/0001262463-18-000107.txt
GOLD ENTERTAINMENT GROUP INC,0001081188,10-K,2018-06-01,edgar/data/1081188/0001081188-18-000004.txt
GOLD ENTERTAINMENT GROUP INC,0001081188,10-K,2018-06-01,edgar/data/1081188/0001081188-18-000009.txt
"INTELLINETICS, INC.",0001081745,10-K,2018-04-02,edgar/data/1081745/0001493152-18-004461.txt
NORTHSTAR ELECTRONICS INC,0001082027,10-K,2018-04-16,edgar/data/1082027/0001393905-18-000140.txt
"Apollo Medical Holdings, Inc.",0001083446,10-K,2018-04-02,edgar/data/1083446/0001144204-18-018690.txt
SUNRISE REAL ESTATE GROUP INC,0001083490,10-K,2018-05-15,edgar/data/1083490/0001144204-18-028562.txt
ENXNET INC,0001083706,10-K,2018-06-29,edgar/data/1083706/0001721868-18-000513.txt
CAN CAL RESOURCES LTD,0001083848,10-K,2018-04-11,edgar/data/1083848/0001683168-18-000967.txt
WORLD ACCEPTANCE CORP,0000108385,10-K,2018-06-13,edgar/data/108385/0000108385-18-000049.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 7,0001084067,10-K,2018-06-27,edgar/data/1084067/0001654954-18-007006.txt
"Mobiquity Technologies, Inc.",0001084267,10-K,2018-04-17,edgar/data/1084267/0001683168-18-001021.txt
"AngioGenex, Inc.",0001085596,10-K,2018-04-02,edgar/data/1085596/0001469709-18-000055.txt
RED HAT INC,0001087423,10-K,2018-04-26,edgar/data/1087423/0001087423-18-000010.txt
"COCONNECT, INC.",0001088638,10-K,2018-04-16,edgar/data/1088638/0001088638-18-000014.txt
FINDEX COM INC,0001089061,10-K,2018-04-17,edgar/data/1089061/0001089061-18-000008.txt
"U.S. NeuroSurgical Holdings, Inc.",0001089815,10-K,2018-04-11,edgar/data/1089815/0001140361-18-018180.txt
"DETERMINE, INC.",0001090908,10-K,2018-06-29,edgar/data/1090908/0001437749-18-012687.txt
"Nuo Therapeutics, Inc.",0001091596,10-K,2018-04-16,edgar/data/1091596/0001437749-18-006937.txt
FOREVERGREEN WORLDWIDE CORP,0001091983,10-K,2018-04-18,edgar/data/1091983/0001548123-18-000093.txt
TJX COMPANIES INC /DE/,0000109198,10-K,2018-04-04,edgar/data/109198/0001193125-18-107423.txt
FULLNET COMMUNICATIONS INC,0001092570,10-K,2018-04-02,edgar/data/1092570/0001376474-18-000068.txt
AMERICAN OUTDOOR BRANDS CORP,0001092796,10-K,2018-06-20,edgar/data/1092796/0001564590-18-015882.txt
TELKONET INC,0001094084,10-K,2018-04-02,edgar/data/1094084/0001683168-18-000840.txt
OURPETS CO,0001094139,10-K,2018-04-02,edgar/data/1094139/0001144204-18-018367.txt
FINISAR CORP,0001094739,10-K,2018-06-15,edgar/data/1094739/0001094739-18-000035.txt
"Franchise Holdings International, Inc.",0001096275,10-K,2018-06-15,edgar/data/1096275/0001477932-18-003081.txt
"United Health Products, Inc.",0001096938,10-K,2018-04-17,edgar/data/1096938/0001477932-18-001906.txt
Acology Inc.,0001096950,10-K,2018-04-02,edgar/data/1096950/0001721868-18-000221.txt
ORANCO INC,0001098996,10-K,2018-04-02,edgar/data/1098996/0001213900-18-003888.txt
MANHATTAN SCIENTIFICS INC,0001099132,10-K,2018-04-17,edgar/data/1099132/0001477932-18-001853.txt
"InCapta, Inc.",0001099234,10-K,2018-06-14,edgar/data/1099234/0001213900-18-007641.txt
VERTICAL COMPUTER SYSTEMS INC,0001099509,10-K,2018-05-10,edgar/data/1099509/0001615774-18-003553.txt
WESTGATE ACQUISITIONS CORP,0001099568,10-K,2018-04-13,edgar/data/1099568/0001551163-18-000058.txt
VALIDIAN CORP,0001100644,10-K,2018-04-17,edgar/data/1100644/0001052918-18-000124.txt
Rokk3r Inc.,0001100778,10-K,2018-04-17,edgar/data/1100778/0001165527-18-000072.txt
QUOTEMEDIA INC,0001101433,10-K,2018-04-11,edgar/data/1101433/0001477932-18-001735.txt
DASAN ZHONE SOLUTIONS INC,0001101680,10-K,2018-04-04,edgar/data/1101680/0001101680-18-000012.txt
AMERICAN REALTY INVESTORS INC,0001102238,10-K,2018-04-02,edgar/data/1102238/0001387131-18-001363.txt
"Royal Energy Resources, Inc.",0001102392,10-K,2018-04-17,edgar/data/1102392/0001493152-18-005327.txt
"VIKING ENERGY GROUP, INC.",0001102432,10-K,2018-04-17,edgar/data/1102432/0001477932-18-001911.txt
REFLECT SCIENTIFIC INC,0001103090,10-K,2018-04-02,edgar/data/1103090/0001548123-18-000070.txt
"QS Energy, Inc.",0001103795,10-K,2018-04-02,edgar/data/1103795/0001683168-18-000868.txt
"VerifyMe, Inc.",0001104038,10-K,2018-04-16,edgar/data/1104038/0001214659-18-002823.txt
New Century Resources Corp,0001104462,10-K,2018-04-11,edgar/data/1104462/0001445866-18-000375.txt
ARGOS THERAPEUTICS INC,0001105533,10-K,2018-04-02,edgar/data/1105533/0001171843-18-002425.txt
SEAFARER EXPLORATION CORP,0001106213,10-K,2018-04-02,edgar/data/1106213/0001654954-18-003516.txt
"CHINA PHARMA HOLDINGS, INC.",0001106644,10-K,2018-04-02,edgar/data/1106644/0001213900-18-003895.txt
"MABVAX THERAPEUTICS HOLDINGS, INC.",0001109196,10-K,2018-04-02,edgar/data/1109196/0001654954-18-003518.txt
WINGS & THINGS INC,0001110482,10-K,2018-04-17,edgar/data/1110482/0001554795-18-000093.txt
DYNARESOURCE INC,0001111741,10-K,2018-04-16,edgar/data/1111741/0001654954-18-003966.txt
GLOBALSCAPE INC,0001112920,10-K,2018-06-14,edgar/data/1112920/0001185185-18-001117.txt
Delta International Oil & Gas Inc.,0001112985,10-K,2018-04-23,edgar/data/1112985/0001213900-18-004839.txt
ARVANA INC,0001113313,10-K,2018-04-16,edgar/data/1113313/0001607062-18-000119.txt
American Lorain CORP,0001117057,10-K,2018-04-17,edgar/data/1117057/0001062993-18-001699.txt
"CBAK Energy Technology, Inc.",0001117171,10-K,2018-04-17,edgar/data/1117171/0001062993-18-001694.txt
NUTRA PHARMA CORP,0001119643,10-K,2018-04-17,edgar/data/1119643/0001398432-18-000049.txt
PCT LTD,0001119897,10-K,2018-04-17,edgar/data/1119897/0001554795-18-000099.txt
"FTE Networks, Inc.",0001122063,10-K,2018-04-18,edgar/data/1122063/0001493152-18-005377.txt
DAIS ANALYTIC CORP,0001125699,10-K,2018-04-02,edgar/data/1125699/0001477932-18-001631.txt
GSI TECHNOLOGY INC,0001126741,10-K,2018-06-01,edgar/data/1126741/0001558370-18-005106.txt
"Digital Brand Media & Marketing Group, Inc.",0001127475,10-K,2018-05-31,edgar/data/1127475/0001127475-18-000007.txt
FULLCIRCLE REGISTRY INC,0001127993,10-K,2018-04-17,edgar/data/1127993/0001078782-18-000433.txt
"Saker Aviation Services, Inc.",0001128281,10-K,2018-04-02,edgar/data/1128281/0001437749-18-006049.txt
ENERTECK CORP,0001128353,10-K,2018-04-17,edgar/data/1128353/0001477932-18-001869.txt
"INTERCLOUD SYSTEMS, INC.",0001128725,10-K,2018-04-17,edgar/data/1128725/0001213900-18-004602.txt
"Eason Education Kingdom Holdings, Inc.",0001132509,10-K,2018-04-16,edgar/data/1132509/0001477932-18-001816.txt
BIO-PATH HOLDINGS INC,0001133818,10-K,2018-04-02,edgar/data/1133818/0001144204-18-018611.txt
"True Drinks Holdings, Inc.",0001134765,10-K,2018-06-26,edgar/data/1134765/0001654954-18-006979.txt
GLOBAL POWER EQUIPMENT GROUP INC.,0001136294,10-K,2018-04-16,edgar/data/1136294/0001558370-18-003010.txt
PACIFIC HEALTH CARE ORGANIZATION INC,0001138476,10-K,2018-04-02,edgar/data/1138476/0001185185-18-000590.txt
"Global Arena Holding, Inc.",0001138724,10-K,2018-05-04,edgar/data/1138724/0001014897-18-000034.txt
"REED'S, INC.",0001140215,10-K,2018-04-02,edgar/data/1140215/0001493152-18-004464.txt
First National Energy Corp.,0001142129,10-K,2018-06-08,edgar/data/1142129/0001493152-18-008419.txt
"TAURIGA SCIENCES, INC.",0001142790,10-K,2018-06-27,edgar/data/1142790/0001493152-18-009295.txt
AMANASU ENVIRONMENT CORP,0001142801,10-K,2018-04-10,edgar/data/1142801/0001654954-18-003756.txt
Triton Emission Solutions Inc.,0001143238,10-K,2018-04-02,edgar/data/1143238/0001393905-18-000125.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 9,0001156445,10-K,2018-06-27,edgar/data/1156445/0001654954-18-007005.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 10,0001156815,10-K,2018-06-27,edgar/data/1156815/0001654954-18-007004.txt
"SITO MOBILE, LTD.",0001157817,10-K,2018-04-02,edgar/data/1157817/0001213900-18-003916.txt
"Wizard World, Inc.",0001162896,10-K,2018-04-02,edgar/data/1162896/0001493152-18-004565.txt
PACIFIC VEGAS GLOBAL STRATEGIES INC,0001163612,10-K,2018-04-11,edgar/data/1163612/0001104659-18-023450.txt
"DAYBREAK OIL & GAS, INC.",0001164256,10-K,2018-05-25,edgar/data/1164256/0001515971-18-000074.txt
KYTO BIOPHARMA INC,0001164888,10-K,2018-06-28,edgar/data/1164888/0001654954-18-007123.txt
GB SCIENCES INC,0001165320,10-K,2018-06-29,edgar/data/1165320/0001445866-18-000685.txt
"Brownie's Marine Group, Inc",0001166708,10-K,2018-04-17,edgar/data/1166708/0001493152-18-005304.txt
"Riot Blockchain, Inc.",0001167419,10-K,2018-04-17,edgar/data/1167419/0001079973-18-000264.txt
Desert Hawk Gold Corp.,0001168081,10-K,2018-06-29,edgar/data/1168081/0001213900-18-008524.txt
AMANASU TECHNO HOLDINGS CORP,0001168663,10-K,2018-04-10,edgar/data/1168663/0001654954-18-003757.txt
"SUPERFUND GREEN, L.P.",0001168990,10-K,2018-04-02,edgar/data/1168990/0001193125-18-103580.txt
COMMVAULT SYSTEMS INC,0001169561,10-K,2018-05-03,edgar/data/1169561/0001169561-18-000018.txt
CARMAX INC,0001170010,10-K,2018-04-24,edgar/data/1170010/0001170010-18-000054.txt
ADAMANT DRI PROCESSING & MINERALS GROUP,0001171008,10-K,2018-05-29,edgar/data/1171008/0001493152-18-007936.txt
"Sundance Strategies, Inc.",0001171838,10-K,2018-04-12,edgar/data/1171838/0001580957-18-000172.txt
LIBERTY STAR URANIUM & METALS CORP.,0001172178,10-K,2018-05-16,edgar/data/1172178/0001493152-18-007184.txt
Asia Interactive Media Inc.,0001172318,10-K,2018-04-02,edgar/data/1172318/0001493152-18-004482.txt
Cinedigm Corp.,0001173204,10-K,2018-06-26,edgar/data/1173204/0001628280-18-008341.txt
SKY RESORT INTERNATIONAL Ltd,0001174814,10-K,2018-04-17,edgar/data/1174814/0001683168-18-001012.txt
ACCESS NATIONAL CORP,0001176316,10-K,2018-04-05,edgar/data/1176316/0001628280-18-004021.txt
EMARINE GLOBAL INC.,0001178377,10-K,2018-04-17,edgar/data/1178377/0001493152-18-005371.txt
DAKOTA TERRITORY RESOURCE CORP,0001182737,10-K,2018-06-29,edgar/data/1182737/0001078782-18-000665.txt
"PPJ ENTERPRISE, INC.",0001192069,10-K,2018-05-10,edgar/data/1192069/0001575705-18-000099.txt
"Altegris Winton Futures Fund, L.P.",0001198415,10-K,2018-04-02,edgar/data/1198415/0001683168-18-000865.txt
IMAGING3 INC,0001205181,10-K,2018-04-18,edgar/data/1205181/0001493152-18-005375.txt
VIRTUSA CORP,0001207074,10-K,2018-05-25,edgar/data/1207074/0001047469-18-004068.txt
IMMUNE PHARMACEUTICALS INC,0001208261,10-K,2018-04-02,edgar/data/1208261/0001144204-18-018699.txt
Median Group Inc,0001211211,10-K,2018-04-20,edgar/data/1211211/0001642863-18-000003.txt
"New York & Company, Inc.",0001211351,10-K,2018-04-17,edgar/data/1211351/0001047469-18-002894.txt
CONNECTURE INC,0001211759,10-K,2018-04-02,edgar/data/1211759/0001564590-18-007376.txt
BIO RAD LABORATORIES INC,0000012208,10-K,2018-04-16,edgar/data/12208/0000012208-18-000014.txt
CONNS INC,0001223389,10-K,2018-04-05,edgar/data/1223389/0001223389-18-000018.txt
"Frelii, Inc.",0001223533,10-K,2018-05-09,edgar/data/1223533/0001493152-18-006463.txt
NISSAN MASTER OWNER TRUST RECEIVABLES,0001236424,10-K,2018-06-29,edgar/data/1236424/0001193125-18-209788.txt
COMMONWEALTH INCOME & GROWTH FUND V,0001253347,10-K,2018-04-02,edgar/data/1253347/0001654954-18-003519.txt
Frontier Funds,0001261379,10-K,2018-04-02,edgar/data/1261379/0001580642-18-001848.txt
Joway Health Industries Group Inc,0001263364,10-K,2018-04-02,edgar/data/1263364/0001213900-18-003792.txt
TRANSAKT LTD.,0001263872,10-K,2018-04-11,edgar/data/1263872/0001062993-18-001585.txt
H&R BLOCK INC,0000012659,10-K,2018-06-15,edgar/data/12659/0001574842-18-000019.txt
BOSTON CAPITAL TAX CREDIT FUND V LP,0001267425,10-K,2018-06-22,edgar/data/1267425/0001144204-18-035279.txt
VIASPACE Inc.,0001270200,10-K,2018-04-02,edgar/data/1270200/0001564590-18-007424.txt
"usell.com, Inc.",0001271075,10-K,2018-04-05,edgar/data/1271075/0001615774-18-002422.txt
APOLLO INVESTMENT CORP,0001278752,10-K,2018-05-18,edgar/data/1278752/0001278752-18-000036.txt
INNOCAP INC,0001281845,10-K,2018-05-01,edgar/data/1281845/0001078782-18-000497.txt
"Dolphin Entertainment, Inc.",0001282224,10-K,2018-04-09,edgar/data/1282224/0001553350-18-000317.txt
MEWBOURNE ENERGY PARTNERS 05-A LP,0001282723,10-K,2018-04-02,edgar/data/1282723/0001387131-18-001335.txt
"China Carbon Graphite Group, Inc.",0001284450,10-K,2018-04-02,edgar/data/1284450/0001213900-18-003905.txt
IGS Capital Group Ltd,0001288195,10-K,2018-05-17,edgar/data/1288195/0001683168-18-001458.txt
EnerSys,0001289308,10-K,2018-05-30,edgar/data/1289308/0001289308-18-000017.txt
"Cord Blood America, Inc.",0001289496,10-K,2018-04-02,edgar/data/1289496/0001654954-18-003428.txt
"IIOT-OXYS, Inc.",0001290658,10-K,2018-04-17,edgar/data/1290658/0001683168-18-001033.txt
"Prestige Brands Holdings, Inc.",0001295947,10-K,2018-05-10,edgar/data/1295947/0001295947-18-000013.txt
"Comstock Holding Companies, Inc.",0001299969,10-K,2018-04-20,edgar/data/1299969/0001193125-18-123577.txt
AMERICAN INTERNATIONAL HOLDINGS CORP.,0001300524,10-K,2018-05-15,edgar/data/1300524/0001185185-18-000885.txt
AMERICAN INTERNATIONAL HOLDINGS CORP.,0001300524,10-K,2018-06-28,edgar/data/1300524/0001185185-18-001182.txt
"ABCO Energy, Inc.",0001300938,10-K,2018-04-17,edgar/data/1300938/0001185185-18-000715.txt
"Manitex International, Inc.",0001302028,10-K,2018-04-11,edgar/data/1302028/0001564590-18-007958.txt
"HOULIHAN LOKEY, INC.",0001302215,10-K,2018-05-25,edgar/data/1302215/0001302215-18-000015.txt
TWO RIVERS WATER & FARMING Co,0001302946,10-K,2018-04-09,edgar/data/1302946/0001493152-18-004893.txt
Novelis Inc.,0001304280,10-K,2018-05-08,edgar/data/1304280/0001304280-18-000018.txt
ATHENA SILVER CORP,0001304409,10-K,2018-04-02,edgar/data/1304409/0001376474-18-000070.txt
"pdvWireless, Inc.",0001304492,10-K,2018-06-05,edgar/data/1304492/0001304492-18-000032.txt
"LIFESTYLE MEDICAL NETWORK, INC.",0001307140,10-K,2018-06-14,edgar/data/1307140/0001213900-18-007676.txt
MAJOR LEAGUE FOOTBALL INC,0001308569,10-K,2018-04-25,edgar/data/1308569/0001640334-18-000797.txt
"BIOFORCE NANOSCIENCES HOLDINGS, INC.",0001310488,10-K,2018-04-13,edgar/data/1310488/0001091818-18-000078.txt
Q2Earth Inc.,0001310527,10-K,2018-04-09,edgar/data/1310527/0001493152-18-004953.txt
Castle Brands Inc,0001311538,10-K,2018-06-14,edgar/data/1311538/0001493152-18-008701.txt
"OLB GROUP, INC.",0001314196,10-K,2018-04-13,edgar/data/1314196/0001213900-18-004403.txt
"Galaxy Gaming, Inc.",0000013156,10-K,2018-04-02,edgar/data/13156/0001564590-18-007438.txt
"AeroGrow International, Inc.",0001316644,10-K,2018-06-28,edgar/data/1316644/0001185185-18-001172.txt
"JAMBA, INC.",0001316898,10-K,2018-05-11,edgar/data/1316898/0001564590-18-013119.txt
Umatrin Holding Ltd,0001317839,10-K,2018-05-11,edgar/data/1317839/0001477932-18-002338.txt
Citi Trends Inc,0001318484,10-K,2018-04-18,edgar/data/1318484/0001558370-18-003051.txt
"WNC Housing Tax Credit Fund VI, L.P., Series 13",0001321228,10-K,2018-06-27,edgar/data/1321228/0001654954-18-007009.txt
GLADSTONE INVESTMENT CORPORATION\DE,0001321741,10-K,2018-05-15,edgar/data/1321741/0001193125-18-164066.txt
"Akers Biosciences, Inc.",0001321834,10-K,2018-04-03,edgar/data/1321834/0001493152-18-004626.txt
