Company Name,CIK,Ticker,CUSIP,Form Type,Date Filed,Filename
"Modular Medical, Inc.",0001074871,MODD,,10-K,2022-06-28,edgar/data/1074871/0001019056-22-000478.txt
HOOKER FURNISHINGS Corp,0001077688,HOFT,,10-K,2022-04-15,edgar/data/1077688/0001185185-22-000451.txt
NETSCOUT SYSTEMS INC,0001078075,NTCT,,10-K,2022-05-19,edgar/data/1078075/0001628280-22-014892.txt
"NAUTILUS, INC.",0001078207,,,10-K,2022-06-03,edgar/data/1078207/0001078207-22-000114.txt
"Marijuana Co of America, Inc.",0001078799,,,10-K,2022-04-15,edgar/data/1078799/0001079973-22-000424.txt
"Rivulet Media, Inc.",0001079282,,,10-K,2022-05-13,edgar/data/1079282/0001199835-22-000283.txt
"Elys Game Technology, Corp.",0001080319,,,10-K,2022-04-15,edgar/data/1080319/0001017386-22-000150.txt
UONLIVE CORP,0001081834,KUBR,,10-K,2022-04-14,edgar/data/1081834/0001214659-22-005223.txt
"CANNAPHARMARX, INC.",0001081938,CPMD,,10-K,2022-04-15,edgar/data/1081938/0001683168-22-002703.txt
"XCel Brands, Inc.",0001083220,XELB,,10-K,2022-04-15,edgar/data/1083220/0001558370-22-005491.txt
SUNRISE REAL ESTATE GROUP INC,0001083490,SRRE,,10-K,2022-04-19,edgar/data/1083490/0001410578-22-000970.txt
WORLD ACCEPTANCE CORP,0000108385,WRLD,,10-K,2022-05-27,edgar/data/108385/0000108385-22-000022.txt
"AuraSource, Inc.",0001083922,,,10-K,2022-06-28,edgar/data/1083922/0001308411-22-000009.txt
"Real Brands, Inc.",0001084133,,,10-K,2022-04-06,edgar/data/1084133/0001264931-22-000100.txt
"Video River Networks, Inc.",0001084475,NIHK,,10-K,2022-04-14,edgar/data/1084475/0001493152-22-009873.txt
Community Redevelopment Inc.,0001084551,CRDV,,10-K,2022-04-01,edgar/data/1084551/0001683168-22-002262.txt
Heyu Biological Technology Corp,0001086303,HCIL,,10-K,2022-04-01,edgar/data/1086303/0001213900-22-017164.txt
Heyu Biological Technology Corp,0001086303,HCIL,,10-K,2022-04-15,edgar/data/1086303/0001213900-22-019955.txt
NOVAGANT CORP,0001089297,,,10-K,2022-06-29,edgar/data/1089297/0001096906-22-001512.txt
"U.S. NeuroSurgical Holdings, Inc.",0001089815,EHSI,,10-K,2022-04-15,edgar/data/1089815/0001140361-22-014709.txt
"Nuo Therapeutics, Inc.",0001091596,AURX,,10-K,2022-04-15,edgar/data/1091596/0001437749-22-009050.txt
"SMITH & WESSON BRANDS, INC.",0001092796,SWBI,,10-K,2022-06-23,edgar/data/1092796/0000950170-22-012043.txt
"Atlas Technology Group, Inc.",0001093636,,,10-K,2022-04-15,edgar/data/1093636/0001065949-22-000047.txt
QDM International Inc.,0001094032,QDMI,,10-K,2022-06-29,edgar/data/1094032/0001731122-22-001152.txt
PFSWEB INC,0001095315,,,10-K,2022-05-09,edgar/data/1095315/0001095315-22-000054.txt
SARATOGA RESOURCES INC /TX,0001096339,,,10-K,2022-04-15,edgar/data/1096339/0001515971-22-000072.txt
"United Health Products, Inc.",0001096938,UEEC,,10-K,2022-04-01,edgar/data/1096938/0001477932-22-001949.txt
"ADVANCED CONTAINER TECHNOLOGIES, INC.",0001096950,,,10-K,2022-04-18,edgar/data/1096950/0001213900-22-020228.txt
MANHATTAN SCIENTIFICS INC,0001099132,,,10-K,2022-04-06,edgar/data/1099132/0001477932-22-002079.txt
"Zivo Bioscience, Inc.",0001101026,ZIVOW,,10-K,2022-04-22,edgar/data/1101026/0001654954-22-005298.txt
"VIKING ENERGY GROUP, INC.",0001102432,,,10-K,2022-04-20,edgar/data/1102432/0001477932-22-002510.txt
"Crown Equity Holdings, Inc.",0001103833,CRWE,,10-K,2022-04-01,edgar/data/1103833/0001477932-22-001902.txt
"Colambda Technologies, Inc.",0001104462,,,10-K,2022-04-14,edgar/data/1104462/0001096906-22-000869.txt
"Correlate Infrastructure Partners, Inc.",0001108645,,,10-K,2022-04-14,edgar/data/1108645/0001010549-22-000106.txt
ARVANA INC,0001113313,AVNI,,10-K,2022-04-21,edgar/data/1113313/0001607062-22-000298.txt
BUILD-A-BEAR WORKSHOP INC,0001113809,BBW,,10-K,2022-04-14,edgar/data/1113809/0001437749-22-008972.txt
"CBAK Energy Technology, Inc.",0001117171,CBAT,,10-K,2022-04-15,edgar/data/1117171/0001213900-22-020107.txt
NUTRA PHARMA CORP,0001119643,,,10-K,2022-04-15,edgar/data/1119643/0001493152-22-010035.txt
"FEARLESS FILMS, INC.",0001122742,,,10-K,2022-04-15,edgar/data/1122742/0001493152-22-010076.txt
DAIS Corp,0001125699,,,10-K,2022-04-15,edgar/data/1125699/0001477932-22-002380.txt
GSI TECHNOLOGY INC,0001126741,GSIT,,10-K,2022-06-29,edgar/data/1126741/0001558370-22-010443.txt
"Saker Aviation Services, Inc.",0001128281,SKAS,,10-K,2022-04-14,edgar/data/1128281/0001437749-22-008975.txt
New Momentum Corp.,0001132509,NNAX,,10-K,2022-04-18,edgar/data/1132509/0001477932-22-002459.txt
"Charlie's Holdings, Inc.",0001134765,CHUC,,10-K,2022-04-12,edgar/data/1134765/0001851734-22-000194.txt
"Ontrak, Inc.",0001136174,OTRKQ,,10-K,2022-04-15,edgar/data/1136174/0001628280-22-009356.txt
PACIFIC HEALTH CARE ORGANIZATION INC,0001138476,PFHO,,10-K,2022-04-14,edgar/data/1138476/0001185185-22-000436.txt
"BLOOMIOS, INC.",0001138608,,,10-K,2022-04-15,edgar/data/1138608/0001477932-22-002409.txt
"Global Arena Holding, Inc.",0001138724,,,10-K,2022-04-04,edgar/data/1138724/0001425203-22-000008.txt
"REED'S, INC.",0001140215,REED,,10-K,2022-04-15,edgar/data/1140215/0001493152-22-010137.txt
AMANASU ENVIRONMENT CORP,0001142801,,,10-K,2022-04-05,edgar/data/1142801/0001654954-22-004621.txt
"ECO INNOVATION GROUP, INC.",0001144169,,,10-K,2022-04-26,edgar/data/1144169/0001079973-22-000507.txt
"HFactor, Inc.",0001144546,,,10-K,2022-04-14,edgar/data/1144546/0001683168-22-002648.txt
"GROWLIFE, INC.",0001161582,,,10-K,2022-05-16,edgar/data/1161582/0001654954-22-006990.txt
MORGAN GROUP HOLDING CO,0001162283,MGHL,,10-K,2022-04-01,edgar/data/1162283/0001140361-22-012435.txt
PACIFIC VEGAS GLOBAL STRATEGIES INC,0001163612,,,10-K,2022-05-02,edgar/data/1163612/0001104659-22-054306.txt
"DAYBREAK OIL & GAS, INC.",0001164256,,,10-K,2022-06-15,edgar/data/1164256/0001515971-22-000125.txt
GB SCIENCES INC,0001165320,,,10-K,2022-06-30,edgar/data/1165320/0001437749-22-016285.txt
EARTH LIFE SCIENCES INC,0001165639,,,10-K,2022-04-15,edgar/data/1165639/0001199835-22-000231.txt
"Brownie's Marine Group, Inc",0001166708,BWMG,,10-K,2022-04-22,edgar/data/1166708/0001493152-22-010714.txt
AMANASU TECHNO HOLDINGS CORP,0001168663,,,10-K,2022-04-05,edgar/data/1168663/0001654954-22-004620.txt
COMMVAULT SYSTEMS INC,0001169561,CVLT,,10-K,2022-05-06,edgar/data/1169561/0001169561-22-000018.txt
CARMAX INC,0001170010,KMX,,10-K,2022-04-14,edgar/data/1170010/0001170010-22-000017.txt
ENTREPRENEUR UNIVERSE BRIGHT GROUP,0001171326,EUBG,,10-K,2022-04-15,edgar/data/1171326/0001213900-22-020109.txt
"Sundance Strategies, Inc.",0001171838,SUND,,10-K,2022-06-29,edgar/data/1171838/0001493152-22-018095.txt
LIBERTY STAR URANIUM & METALS CORP.,0001172178,LBSR,,10-K,2022-05-17,edgar/data/1172178/0001493152-22-014226.txt
"UNIROYAL GLOBAL ENGINEERED PRODUCTS, INC.",0001172706,,,10-K,2022-04-01,edgar/data/1172706/0001214659-22-004642.txt
"Grapefruit USA, Inc",0001205181,,,10-K,2022-04-15,edgar/data/1205181/0001493152-22-010150.txt
"SPI Energy Co., Ltd.",0001210618,,,10-K,2022-04-01,edgar/data/1210618/0001683168-22-002280.txt
BIMI International Medical Inc.,0001213660,,,10-K,2022-04-15,edgar/data/1213660/0001213900-22-020152.txt
COMMONWEALTH INCOME & GROWTH FUND V,0001253347,,,10-K,2022-04-15,edgar/data/1253347/0001654954-22-005042.txt
Frontier Funds,0001261379,,,10-K,2022-04-15,edgar/data/1261379/0001213900-22-020043.txt
BF Garden Tax Credit Fund V L.P.,0001267425,,,10-K,2022-06-24,edgar/data/1267425/0001410578-22-001896.txt
"Simply, Inc.",0001274032,,,10-K,2022-04-22,edgar/data/1274032/0001564590-22-015188.txt
"SCIENTIFIC ENERGY, INC",0001276531,SCGY,,10-K,2022-04-15,edgar/data/1276531/0001376474-22-000215.txt
APOLLO INVESTMENT CORP,0001278752,MFICL,,10-K,2022-05-19,edgar/data/1278752/0001278752-22-000013.txt
AMBARELLA INC,0001280263,AMBA,,10-K,2022-04-01,edgar/data/1280263/0001564590-22-013224.txt
"Social Life Network, Inc.",0001281984,WDLF,,10-K,2022-04-11,edgar/data/1281984/0001493152-22-009607.txt
"Dolphin Entertainment, Inc.",0001282224,DLPN,,10-K,2022-05-26,edgar/data/1282224/0001079973-22-000661.txt
StrikeForce Technologies Inc.,0001285543,,,10-K,2022-04-14,edgar/data/1285543/0001477932-22-002284.txt
EnerSys,0001289308,ENS,,10-K,2022-05-25,edgar/data/1289308/0001289308-22-000036.txt
"IIOT-OXYS, Inc.",0001290658,ITOX,,10-K,2022-04-14,edgar/data/1290658/0001683168-22-002671.txt
"MDwerks, Inc.",0001295514,MDWK,,10-K,2022-04-15,edgar/data/1295514/0001683168-22-002731.txt
Prestige Consumer Healthcare Inc.,0001295947,PBH,,10-K,2022-05-06,edgar/data/1295947/0001295947-22-000015.txt
"DH ENCHANTMENT, INC.",0001300781,,,10-K,2022-06-29,edgar/data/1300781/0001683168-22-004668.txt
"ABCO Energy, Inc.",0001300938,,,10-K,2022-04-19,edgar/data/1300938/0001185185-22-000468.txt
"HOULIHAN LOKEY, INC.",0001302215,HLI,,10-K,2022-05-27,edgar/data/1302215/0001302215-22-000029.txt
Novelis Inc.,0001304280,,,10-K,2022-05-11,edgar/data/1304280/0001304280-22-000030.txt
Anterix Inc.,0001304492,ATEX,,10-K,2022-05-26,edgar/data/1304492/0001304492-22-000020.txt
Zovio Inc,0001305323,,,10-K,2022-04-15,edgar/data/1305323/0001305323-22-000020.txt
"Healthtech Solutions, Inc./UT",0001307624,,,10-K,2022-04-15,edgar/data/1307624/0001262463-22-000054.txt
Vystar Corp,0001308027,VYST,,10-K,2022-05-17,edgar/data/1308027/0001493152-22-014055.txt
"CAMBER ENERGY, INC.",0001309082,CEIN,,10-K,2022-05-20,edgar/data/1309082/0001477932-22-003695.txt
China Foods Holdings Ltd.,0001310630,CFOO,,10-K,2022-04-15,edgar/data/1310630/0001493152-22-010044.txt
Citi Trends Inc,0001318484,CTRN,,10-K,2022-04-14,edgar/data/1318484/0001558370-22-005426.txt
Lode-Star Mining Inc.,0001319643,FTSP,,10-K,2022-04-15,edgar/data/1319643/0001199835-22-000228.txt
GLADSTONE INVESTMENT CORPORATION\DE,0001321741,GAINI,,10-K,2022-05-11,edgar/data/1321741/0001321741-22-000012.txt
Hero Technologies Inc.,0001324736,,,10-K,2022-04-04,edgar/data/1324736/0001477932-22-001994.txt
RBC Bearings INC,0001324948,RBC,,10-K,2022-05-26,edgar/data/1324948/0001213900-22-029810.txt
"India Globalization Capital, Inc.",0001326205,IGC,,10-K,2022-06-23,edgar/data/1326205/0001185185-22-000768.txt
"NanoVibronix, Inc.",0001326706,FEED,,10-K,2022-04-15,edgar/data/1326706/0001493152-22-009985.txt
OOMA INC,0001327688,OOMA,,10-K,2022-04-08,edgar/data/1327688/0001564590-22-014016.txt
"Clean Energy Technologies, Inc.",0001329606,CETY,,10-K,2022-04-15,edgar/data/1329606/0001493152-22-010148.txt
"LOGIQ, INC.",0001335112,,,10-K,2022-04-01,edgar/data/1335112/0001213900-22-017017.txt
"Global Fiber Technologies, Inc.",0001338929,AHRO,,10-K,2022-04-15,edgar/data/1338929/0001477932-22-002432.txt
ORACLE CORP,0001341439,ORCL,,10-K,2022-06-21,edgar/data/1341439/0001564590-22-023675.txt
DIGITAL ALLY INC,0001342958,KUST,,10-K,2022-04-15,edgar/data/1342958/0001493152-22-010126.txt
Sun Pacific Holding Corp.,0001343465,SNPW,,10-K,2022-04-15,edgar/data/1343465/0001493152-22-010104.txt
IMPERALIS HOLDING CORP.,0001349706,TOGIW,,10-K,2022-04-07,edgar/data/1349706/0001214659-22-004941.txt
"Iconic Brands, Inc.",0001350073,,,10-K,2022-06-15,edgar/data/1350073/0001477932-22-004402.txt
Commonwealth Income & Growth Fund VI,0001351901,,,10-K,2022-04-15,edgar/data/1351901/0001654954-22-005059.txt
CFN Enterprises Inc.,0001352952,CNFN,,10-K,2022-05-16,edgar/data/1352952/0001096906-22-001124.txt
Max Sound Corp,0001353499,,,10-K,2022-04-19,edgar/data/1353499/0001477932-22-002481.txt
"Genius Brands International, Inc.",0001355848,TOON,,10-K,2022-04-06,edgar/data/1355848/0001683168-22-002385.txt
"SUPERNUS PHARMACEUTICALS, INC.",0001356576,SUPN,,10-K,2022-04-13,edgar/data/1356576/0001356576-22-000025.txt
"Creatd, Inc.",0001357671,CRTD,,10-K,2022-04-06,edgar/data/1357671/0001213900-22-018351.txt
"REGENEREX PHARMA, INC.",0001357878,RGPX,,10-K,2022-06-28,edgar/data/1357878/0001472375-22-000055.txt
SENTIENT BRANDS HOLDINGS INC.,0001358633,SNBHD,,10-K,2022-04-29,edgar/data/1358633/0001731122-22-000776.txt
"Cannabis Sativa, Inc.",0001360442,DOGP,,10-K,2022-04-14,edgar/data/1360442/0001096906-22-000849.txt
Aircastle LTD,0001362988,AYR,,10-K,2022-04-28,edgar/data/1362988/0001362988-22-000016.txt
"ZZLL INFORMATION TECHNOLOGY, INC",0001365357,,,10-K,2022-04-15,edgar/data/1365357/0001213900-22-020183.txt
Sino American Oil Co,0001367408,,,10-K,2022-04-07,edgar/data/1367408/0001393905-22-000107.txt
AeroVironment Inc,0001368622,AVAV,,10-K,2022-06-29,edgar/data/1368622/0001558370-22-010392.txt
Petrolia Energy Corp,0001368637,,,10-K,2022-05-16,edgar/data/1368637/0001493152-22-013400.txt
NextPlay Technologies Inc.,0001372183,,,10-K,2022-06-21,edgar/data/1372183/0001213900-22-033681.txt
KIORA PHARMACEUTICALS INC,0001372514,KPHMW,,10-K,2022-04-15,edgar/data/1372514/0001410578-22-000925.txt
GTX CORP,0001375793,MLRT,,10-K,2022-04-12,edgar/data/1375793/0001493152-22-009687.txt
"VPR Brands, LP.",0001376231,VPRB,,10-K,2022-04-15,edgar/data/1376231/0001213900-22-020167.txt
ZW Data Action Technologies Inc.,0001376321,CNET,,10-K,2022-04-15,edgar/data/1376321/0001171843-22-002601.txt
"VNUE, Inc.",0001376804,VNUED,,10-K,2022-04-15,edgar/data/1376804/0001829126-22-008226.txt
SARATOGA INVESTMENT CORP.,0001377936,SAZ,,10-K,2022-05-04,edgar/data/1377936/0001213900-22-023960.txt
"XTREME FIGHTING CHAMPIONSHIPS, INC.",0001379043,,,10-K,2022-04-21,edgar/data/1379043/0001017386-22-000174.txt
"Cruzani, Inc.",0001381871,,,10-K,2022-04-25,edgar/data/1381871/0001213900-22-021280.txt
Kallo Inc.,0001389034,,,10-K,2022-06-03,edgar/data/1389034/0001520138-22-000250.txt
Frontier Balanced Fund,0001389122,,,10-K,2022-04-15,edgar/data/1389122/0001213900-22-020043.txt
Frontier Heritage Fund,0001389123,,,10-K,2022-04-15,edgar/data/1389123/0001213900-22-020043.txt
Frontier Global Fund,0001389124,,,10-K,2022-04-15,edgar/data/1389124/0001213900-22-020043.txt
Frontier Select Fund,0001389125,,,10-K,2022-04-15,edgar/data/1389125/0001213900-22-020043.txt
Frontier Long/Short Commodity Fund,0001389128,,,10-K,2022-04-15,edgar/data/1389128/0001213900-22-020043.txt
BrewBilt Brewing Co,0001399306,,,10-K,2022-04-04,edgar/data/1399306/0001399306-22-000007.txt
"COOL TECHNOLOGIES, INC.",0001399352,,,10-K,2022-04-18,edgar/data/1399352/0001477932-22-002457.txt
Omnitek Engineering Corp,0001404804,OMTK,,10-K,2022-04-07,edgar/data/1404804/0001096906-22-000786.txt
AmeriCrew Inc.,0001407573,,,10-K,2022-04-15,edgar/data/1407573/0001213900-22-020111.txt
iCoreConnect Inc.,0001408057,,,10-K,2022-04-18,edgar/data/1408057/0001477932-22-002455.txt
Titan Machinery Inc.,0001409171,TITN,,10-K,2022-04-01,edgar/data/1409171/0001409171-22-000020.txt
"ORION ENERGY SYSTEMS, INC.",0001409375,OESX,,10-K,2022-06-10,edgar/data/1409375/0001564590-22-022983.txt
"Black Bird Biotech, Inc.",0001409999,,,10-K,2022-04-15,edgar/data/1409999/0001477932-22-002403.txt
Cannonau Corp.,0001410187,,,10-K,2022-05-06,edgar/data/1410187/0001410187-22-000001.txt
Ever Harvest International Group Inc.,0001411165,,,10-K,2022-04-28,edgar/data/1411165/0001683168-22-003009.txt
"VistaGen Therapeutics, Inc.",0001411685,VTGN,,10-K,2022-06-23,edgar/data/1411685/0001851734-22-000349.txt
"Container Store Group, Inc.",0001411688,,,10-K,2022-06-02,edgar/data/1411688/0001558370-22-009663.txt
"HIGH WIRE NETWORKS, INC.",0001413891,HWNI,,10-K,2022-04-15,edgar/data/1413891/0001213900-22-020116.txt
DSG Global Inc.,0001413909,DSGT,,10-K,2022-04-01,edgar/data/1413909/0001493152-22-008666.txt
"Friendable, Inc.",0001414043,,,10-K,2022-04-15,edgar/data/1414043/0001199835-22-000226.txt
Lithium Corp,0001415332,LTUM,,10-K,2022-04-13,edgar/data/1415332/0001640334-22-000760.txt
MusclePharm Corp,0001415684,,,10-K,2022-04-15,edgar/data/1415684/0001493152-22-010161.txt
INCEPTION MINING INC.,0001416090,BSAI,,10-K,2022-04-15,edgar/data/1416090/0001493152-22-010072.txt
"Blue Line Protection Group, Inc.",0001416697,BLPG,,10-K,2022-04-01,edgar/data/1416697/0001493152-22-008860.txt
"SANUWAVE Health, Inc.",0001417663,SNWV,,10-K,2022-05-13,edgar/data/1417663/0001140361-22-019072.txt
"Value Exchange International, Inc.",0001417664,,,10-K,2022-04-15,edgar/data/1417664/0001214659-22-005300.txt
"Healthcare Solutions Management Group, Inc.",0001418115,,,10-K,2022-06-03,edgar/data/1418115/0001477932-22-004099.txt
"Salamander Innisbrook, LLC",0001418372,,,10-K,2022-04-15,edgar/data/1418372/0001410578-22-000941.txt
"ORIGINCLEAR, INC.",0001419793,OCLN,,10-K,2022-04-07,edgar/data/1419793/0001213900-22-018523.txt
"C-Bond Systems, Inc",0001421636,,,10-K,2022-04-15,edgar/data/1421636/0001213900-22-020073.txt
"Hanjiao Group, Inc.",0001421819,,,10-K,2022-04-15,edgar/data/1421819/0001683168-22-002736.txt
Trident Brands Inc,0001421907,,,10-K,2022-04-14,edgar/data/1421907/0001477932-22-002306.txt
Cuentas Inc.,0001424657,CUENW,,10-K,2022-04-01,edgar/data/1424657/0001213900-22-017203.txt
VYCOR MEDICAL INC,0001424768,VYCO,,10-K,2022-04-13,edgar/data/1424768/0001493152-22-009797.txt
SMG Industries Inc.,0001426506,,,10-K,2022-04-15,edgar/data/1426506/0001410578-22-000943.txt
ReShape Lifesciences Inc.,0001427570,HIND,,10-K,2022-04-08,edgar/data/1427570/0001558370-22-005238.txt
"Global Warming Solutions, Inc.",0001430300,GWSO,,10-K,2022-04-04,edgar/data/1430300/0001477932-22-002028.txt
"VERUS INTERNATIONAL, INC.",0001430523,,,10-K,2022-04-15,edgar/data/1430523/0001493152-22-010001.txt
Rampart Studios Inc.,0001432271,,,10-K,2022-05-31,edgar/data/1432271/0001376474-22-000280.txt
Hamilton Lane INC,0001433642,HLNE,,10-K,2022-05-26,edgar/data/1433642/0001433642-22-000027.txt
"SPIRITS TIME INTERNATIONAL, INC.",0001434737,,,10-K,2022-04-15,edgar/data/1434737/0001096906-22-000878.txt
Yinfu Gold Corp.,0001438461,ELRE,,10-K,2022-06-29,edgar/data/1438461/0001640334-22-001390.txt
"Auto Parts 4Less Group, Inc.",0001438901,,,10-K,2022-05-09,edgar/data/1438901/0001161697-22-000222.txt
"Indo Global Exchange(s) Pte, Ltd.",0001442853,,,10-K,2022-06-06,edgar/data/1442853/0001493152-22-015967.txt
"Indo Global Exchange(s) Pte, Ltd.",0001442853,,,10-K,2022-06-07,edgar/data/1442853/0001493152-22-016055.txt
ALTEROLA BIOTECH INC.,0001442999,,,10-K,2022-06-10,edgar/data/1442999/0001663577-22-000372.txt
Booz Allen Hamilton Holding Corp,0001443646,BAH,,10-K,2022-05-20,edgar/data/1443646/0001443646-22-000058.txt
Acasti Pharma Inc.,0001444192,GRCE,,10-K,2022-06-21,edgar/data/1444192/0000950170-22-011842.txt
Clean Coal Technologies Inc.,0001445109,,,10-K,2022-04-15,edgar/data/1445109/0001185185-22-000456.txt
"BIOXYTRAN, INC",0001445815,BIXT,,10-K,2022-04-11,edgar/data/1445815/0001539497-22-000793.txt
Newpoint Financial Corp,0001445831,,,10-K,2022-04-15,edgar/data/1445831/0001493152-22-010158.txt
"NEW RELIC, INC.",0001448056,,,10-K,2022-05-17,edgar/data/1448056/0001448056-22-000021.txt
"BASANITE, INC.",0001448705,BASA,,10-K,2022-04-15,edgar/data/1448705/0001553350-22-000337.txt
"Commonwealth Income & Growth Fund VII, LP",0001450335,,,10-K,2022-04-15,edgar/data/1450335/0001654954-22-005055.txt
"Vivakor, Inc.",0001450704,VIVK,,10-K,2022-04-15,edgar/data/1450704/0001683168-22-002744.txt
Frontier Diversified Fund,0001450720,,,10-K,2022-04-15,edgar/data/1450720/0001213900-22-020043.txt
Frontier Masters Fund,0001450722,,,10-K,2022-04-15,edgar/data/1450722/0001213900-22-020043.txt
"Unrivaled Brands, Inc.",0001451512,,,10-K,2022-04-15,edgar/data/1451512/0001628280-22-009362.txt
"GOOD GAMING, INC.",0001454742,GMER,,10-K,2022-04-15,edgar/data/1454742/0001493152-22-010031.txt
"MJ Holdings, Inc.",0001456857,,,10-K,2022-06-21,edgar/data/1456857/0001493152-22-017415.txt
"Flowerkist Skin Care & Cosmetics, Inc.",0001458023,,,10-K,2022-04-15,edgar/data/1458023/0001829126-22-008249.txt
"FUEL DOCTOR HOLDINGS, INC.",0001459188,CHEV,,10-K,2022-04-18,edgar/data/1459188/0001017386-22-000159.txt
"Good Hemp, Inc.",0001464865,ASII,,10-K,2022-04-25,edgar/data/1464865/0001477932-22-002592.txt
NaturalShrimp Inc,0001465470,,,10-K,2022-06-29,edgar/data/1465470/0001493152-22-018121.txt
