Company Name,CIK,Form Type,Date Filed,Filename
hopTo Inc.,0001021435,10-K,2019-04-01,edgar/data/1021435/0001493152-19-004622.txt
EPLUS INC,0001022408,10-K,2019-05-23,edgar/data/1022408/0001022408-19-000012.txt
alpha-En Corp,0001023298,10-K,2019-04-01,edgar/data/1023298/0001493152-19-004607.txt
8X8 INC /DE/,0001023731,10-K,2019-05-21,edgar/data/1023731/0001023731-19-000037.txt
NEW JERSEY MINING CO,0001030192,10-K,2019-04-01,edgar/data/1030192/0001052918-19-000061.txt
"Global Self Storage, Inc.",0001031235,10-K,2019-04-01,edgar/data/1031235/0001564590-19-010411.txt
LOGITECH INTERNATIONAL SA,0001032975,10-K,2019-05-17,edgar/data/1032975/0001032975-19-000027.txt
V F CORP,0000103379,10-K,2019-05-24,edgar/data/103379/0000103379-19-000006.txt
QAD INC,0001036188,10-K,2019-04-16,edgar/data/1036188/0001437749-19-007282.txt
RALPH LAUREN CORP,0001037038,10-K,2019-05-16,edgar/data/1037038/0001037038-19-000005.txt
PETMED EXPRESS INC,0001040130,10-K,2019-05-28,edgar/data/1040130/0001437749-19-010894.txt
DITECH HOLDING Corp,0001040719,10-K,2019-04-16,edgar/data/1040719/0001040719-19-000010.txt
"AGRITEK HOLDINGS, INC.",0001040850,10-K,2019-05-03,edgar/data/1040850/0001554795-19-000115.txt
RIVERVIEW BANCORP INC,0001041368,10-K,2019-06-14,edgar/data/1041368/0000939057-19-000262.txt
CTI INDUSTRIES CORP,0001042187,10-K,2019-04-16,edgar/data/1042187/0001437749-19-007201.txt
STAR BUFFET INC,0001043156,10-K,2019-04-26,edgar/data/1043156/0001437749-19-008055.txt
American Electric Technologies Inc,0001043186,10-K,2019-04-16,edgar/data/1043186/0001564590-19-011739.txt
"ENVIRO TECHNOLOGIES, INC.",0001043894,10-K,2019-04-01,edgar/data/1043894/0001099910-19-000022.txt
"Precipio, Inc.",0001043961,10-K,2019-04-16,edgar/data/1043961/0001558370-19-003039.txt
STEELCASE INC,0001050825,10-K,2019-04-12,edgar/data/1050825/0001050825-19-000077.txt
EVOLVING SYSTEMS INC,0001052054,10-K,2019-04-04,edgar/data/1052054/0001104659-19-019960.txt
ELITE PHARMACEUTICALS INC /NV/,0001053369,10-K,2019-06-21,edgar/data/1053369/0001213900-19-011224.txt
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,0001056757,10-K,2019-05-29,edgar/data/1056757/0001079974-19-000303.txt
"New Concept Energy, Inc.",0000105744,10-K,2019-04-01,edgar/data/105744/0001010549-19-000054.txt
"Artemis Therapeutics, Inc.",0001062128,10-K,2019-04-15,edgar/data/1062128/0001178913-19-001142.txt
ATLANTICA INC,0001062506,10-K,2019-04-01,edgar/data/1062506/0001548123-19-000054.txt
PROTEO INC,0001063104,10-K,2019-04-15,edgar/data/1063104/0001683168-19-001045.txt
SUNBURST ACQUISITIONS V INC,0001063489,10-K,2019-04-16,edgar/data/1063489/0001213900-19-006474.txt
RiceBran Technologies,0001063537,10-K,2019-04-02,edgar/data/1063537/0001140361-19-006270.txt
CENTRUS ENERGY CORP,0001065059,10-K,2019-04-01,edgar/data/1065059/0001065059-19-000005.txt
"DigitalTown, Inc.",0001065598,10-K,2019-06-13,edgar/data/1065598/0001640334-19-001126.txt
"Spine Injury Solutions, Inc",0001066764,10-K,2019-04-01,edgar/data/1066764/0001185185-19-000482.txt
"LandStar, Inc.",0001068689,10-K,2019-04-12,edgar/data/1068689/0001493152-19-005187.txt
FLEXIBLE SOLUTIONS INTERNATIONAL INC,0001069394,10-K,2019-04-01,edgar/data/1069394/0001493152-19-004627.txt
NORTHWEST BIOTHERAPEUTICS INC,0001072379,10-K,2019-04-02,edgar/data/1072379/0001144204-19-017803.txt
"Modular Medical, Inc.",0001074871,10-K,2019-06-27,edgar/data/1074871/0001019056-19-000385.txt
VIEW SYSTEMS INC,0001075857,10-K,2019-06-17,edgar/data/1075857/0001493152-19-009291.txt
"DBUB GROUP, INC",0001076784,10-K,2019-04-16,edgar/data/1076784/0001607062-19-000158.txt
HOOKER FURNITURE CORP,0001077688,10-K,2019-04-19,edgar/data/1077688/0001185185-19-000568.txt
"REMEDENT, INC.",0001078037,10-K,2019-06-28,edgar/data/1078037/0001144204-19-033068.txt
NETSCOUT SYSTEMS INC,0001078075,10-K,2019-05-28,edgar/data/1078075/0001628280-19-007252.txt
"Marijuana Co of America, Inc.",0001078799,10-K,2019-04-15,edgar/data/1078799/0001262463-19-000112.txt
"Dougherty's Pharmacy, Inc.",0001080029,10-K,2019-05-06,edgar/data/1080029/0001683168-19-001381.txt
"INTELLINETICS, INC.",0001081745,10-K,2019-04-01,edgar/data/1081745/0001493152-19-004530.txt
"CANNAPHARMARX, INC.",0001081938,10-K,2019-04-03,edgar/data/1081938/0001683168-19-000940.txt
NORTHSTAR ELECTRONICS INC,0001082027,10-K,2019-04-01,edgar/data/1082027/0001393905-19-000101.txt
"XCel Brands, Inc.",0001083220,10-K,2019-04-01,edgar/data/1083220/0001083220-19-000007.txt
ENXNET INC,0001083706,10-K,2019-06-28,edgar/data/1083706/0001721868-19-000338.txt
WORLD ACCEPTANCE CORP,0000108385,10-K,2019-05-24,edgar/data/108385/0000108385-19-000011.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 7,0001084067,10-K,2019-06-26,edgar/data/1084067/0001654954-19-007669.txt
"Mobiquity Technologies, Inc.",0001084267,10-K,2019-04-01,edgar/data/1084267/0001683168-19-000902.txt
SALON MEDIA GROUP INC,0001084332,10-K,2019-06-10,edgar/data/1084332/0001437749-19-011648.txt
"VirTra, Inc",0001085243,10-K,2019-04-01,edgar/data/1085243/0001493152-19-004401.txt
SKINVISIBLE INC,0001085277,10-K,2019-04-15,edgar/data/1085277/0001663577-19-000163.txt
"CANNAPOWDER, INC.",0001086082,10-K,2019-04-01,edgar/data/1086082/0001493152-19-004621.txt
"DropCar, Inc.",0001086745,10-K,2019-04-03,edgar/data/1086745/0001654954-19-003984.txt
RED HAT INC,0001087423,10-K,2019-04-24,edgar/data/1087423/0001087423-19-000012.txt
FINDEX COM INC,0001089061,10-K,2019-04-16,edgar/data/1089061/0001089061-19-000015.txt
"KINGOLD JEWELRY, INC.",0001089531,10-K,2019-04-02,edgar/data/1089531/0001144204-19-017761.txt
BAYNON INTERNATIONAL CORP,0001089598,10-K,2019-04-01,edgar/data/1089598/0001014897-19-000042.txt
"U.S. NeuroSurgical Holdings, Inc.",0001089815,10-K,2019-04-11,edgar/data/1089815/0001140361-19-006932.txt
"Nuo Therapeutics, Inc.",0001091596,10-K,2019-04-16,edgar/data/1091596/0001437749-19-007338.txt
TJX COMPANIES INC /DE/,0000109198,10-K,2019-04-03,edgar/data/109198/0001628280-19-003834.txt
FULLNET COMMUNICATIONS INC,0001092570,10-K,2019-04-01,edgar/data/1092570/0001376474-19-000068.txt
AMERICAN OUTDOOR BRANDS CORP,0001092796,10-K,2019-06-19,edgar/data/1092796/0001564590-19-022862.txt
TELKONET INC,0001094084,10-K,2019-04-01,edgar/data/1094084/0001683168-19-000873.txt
FINISAR CORP,0001094739,10-K,2019-06-14,edgar/data/1094739/0001094739-19-000038.txt
"Franchise Holdings International, Inc.",0001096275,10-K,2019-05-13,edgar/data/1096275/0001493152-19-006941.txt
"ENTERPRISE DIVERSIFIED, INC.",0001096934,10-K,2019-04-01,edgar/data/1096934/0001437749-19-006241.txt
"United Health Products, Inc.",0001096938,10-K,2019-04-01,edgar/data/1096938/0001477932-19-001364.txt
PATRIOT NATIONAL BANCORP INC,0001098146,10-K,2019-04-01,edgar/data/1098146/0001437749-19-006260.txt
MANHATTAN SCIENTIFICS INC,0001099132,10-K,2019-04-01,edgar/data/1099132/0001477932-19-001293.txt
VALIDIAN CORP,0001100644,10-K,2019-04-09,edgar/data/1100644/0001052918-19-000089.txt
Rokk3r Inc.,0001100778,10-K,2019-04-01,edgar/data/1100778/0001165527-19-000038.txt
AMERICAN REALTY INVESTORS INC,0001102238,10-K,2019-04-01,edgar/data/1102238/0001387131-19-002392.txt
"VIKING ENERGY GROUP, INC.",0001102432,10-K,2019-04-01,edgar/data/1102432/0001477932-19-001357.txt
REFLECT SCIENTIFIC INC,0001103090,10-K,2019-04-03,edgar/data/1103090/0001548123-19-000063.txt
"QS Energy, Inc.",0001103795,10-K,2019-04-01,edgar/data/1103795/0001683168-19-000862.txt
"VerifyMe, Inc.",0001104038,10-K,2019-04-01,edgar/data/1104038/0001214659-19-002423.txt
SEAFARER EXPLORATION CORP,0001106213,10-K,2019-04-16,edgar/data/1106213/0001654954-19-004427.txt
"Chanticleer Holdings, Inc.",0001106838,10-K,2019-04-01,edgar/data/1106838/0001493152-19-004532.txt
Live Current Media Inc.,0001108630,10-K,2019-04-01,edgar/data/1108630/0001062993-19-001487.txt
FRONTIER OILFIELD SERVICES INC,0001108645,10-K,2019-04-01,edgar/data/1108645/0001387131-19-002368.txt
ENTRAVISION COMMUNICATIONS CORP,0001109116,10-K,2019-05-07,edgar/data/1109116/0001564590-19-016139.txt
"Deep Down, Inc.",0001110607,10-K,2019-04-16,edgar/data/1110607/0001683168-19-001057.txt
DYNARESOURCE INC,0001111741,10-K,2019-04-08,edgar/data/1111741/0001121781-19-000026.txt
ARVANA INC,0001113313,10-K,2019-04-15,edgar/data/1113313/0001607062-19-000148.txt
BUILD A BEAR WORKSHOP INC,0001113809,10-K,2019-04-18,edgar/data/1113809/0001437749-19-007482.txt
Planet Green Holdings Corp.,0001117057,10-K,2019-04-15,edgar/data/1117057/0001062993-19-001730.txt
"CBAK Energy Technology, Inc.",0001117171,10-K,2019-04-16,edgar/data/1117171/0001213900-19-006501.txt
PCT LTD,0001119897,10-K,2019-04-15,edgar/data/1119897/0001554795-19-000101.txt
DAIS Corp,0001125699,10-K,2019-04-10,edgar/data/1125699/0001477932-19-001612.txt
GSI TECHNOLOGY INC,0001126741,10-K,2019-06-13,edgar/data/1126741/0001558370-19-005677.txt
"Onconova Therapeutics, Inc.",0001130598,10-K,2019-04-01,edgar/data/1130598/0001047469-19-001839.txt
"True Drinks Holdings, Inc.",0001134765,10-K,2019-04-01,edgar/data/1134765/0001654954-19-003885.txt
PREVENTION INSURANCE COM INC,0001134982,10-K,2019-06-28,edgar/data/1134982/0001551163-19-000169.txt
"Eco-Stim Energy Solutions, Inc.",0001135657,10-K,2019-05-10,edgar/data/1135657/0001493152-19-006797.txt
Williams Industrial Services Group Inc.,0001136294,10-K,2019-04-01,edgar/data/1136294/0001558370-19-002713.txt
"POWER SOLUTIONS INTERNATIONAL, INC.",0001137091,10-K,2019-05-16,edgar/data/1137091/0001137091-19-000016.txt
"Global Arena Holding, Inc.",0001138724,10-K,2019-05-20,edgar/data/1138724/0001014897-19-000081.txt
"Command Center, Inc.",0001140102,10-K,2019-04-09,edgar/data/1140102/0001654954-19-004201.txt
"REED'S, INC.",0001140215,10-K,2019-04-01,edgar/data/1140215/0001493152-19-004430.txt
PEDEVCO CORP,0001141197,10-K,2019-04-01,edgar/data/1141197/0001654954-19-003852.txt
"TAURIGA SCIENCES, INC.",0001142790,10-K,2019-06-27,edgar/data/1142790/0001493152-19-009783.txt
AMANASU ENVIRONMENT CORP,0001142801,10-K,2019-04-01,edgar/data/1142801/0001654954-19-003787.txt
Triton Emission Solutions Inc.,0001143238,10-K,2019-04-01,edgar/data/1143238/0001393905-19-000105.txt
"FICAAR, INC",0001144546,10-K,2019-04-15,edgar/data/1144546/0001213900-19-006333.txt
HOUSTON AMERICAN ENERGY CORP,0001156041,10-K,2019-04-01,edgar/data/1156041/0001493152-19-004519.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 9,0001156445,10-K,2019-06-26,edgar/data/1156445/0001654954-19-007668.txt
"SITO MOBILE, LTD.",0001157817,10-K,2019-04-01,edgar/data/1157817/0001213900-19-005545.txt
"WAGEWORKS, INC.",0001158863,10-K,2019-05-30,edgar/data/1158863/0001158863-19-000047.txt
KIWA BIO-TECH PRODUCTS GROUP CORP,0001159275,10-K,2019-04-12,edgar/data/1159275/0001493152-19-005241.txt
"WIZARD ENTERTAINMENT, INC.",0001162896,10-K,2019-04-01,edgar/data/1162896/0001493152-19-004521.txt
NEW PEOPLES BANKSHARES INC,0001163389,10-K,2019-04-01,edgar/data/1163389/0001721868-19-000157.txt
"DAYBREAK OIL & GAS, INC.",0001164256,10-K,2019-05-29,edgar/data/1164256/0001515971-19-000085.txt
"Kyto Technology & Life Science, Inc.",0001164888,10-K,2019-05-16,edgar/data/1164888/0001078782-19-000455.txt
"Brownie's Marine Group, Inc",0001166708,10-K,2019-06-07,edgar/data/1166708/0001493152-19-008858.txt
"Riot Blockchain, Inc.",0001167419,10-K,2019-04-02,edgar/data/1167419/0001079973-19-000197.txt
AMANASU TECHNO HOLDINGS CORP,0001168663,10-K,2019-04-01,edgar/data/1168663/0001654954-19-003786.txt
COMMVAULT SYSTEMS INC,0001169561,10-K,2019-05-02,edgar/data/1169561/0001169561-19-000022.txt
CARMAX INC,0001170010,10-K,2019-04-19,edgar/data/1170010/0001170010-19-000040.txt
ADAMANT DRI PROCESSING & MINERALS GROUP,0001171008,10-K,2019-04-16,edgar/data/1171008/0001493152-19-005472.txt
LIBERTY STAR URANIUM & METALS CORP.,0001172178,10-K,2019-05-16,edgar/data/1172178/0001493152-19-007636.txt
American BriVision (Holding) Corp,0001173313,10-K,2019-04-15,edgar/data/1173313/0001213900-19-006364.txt
"CalEthos, Inc.",0001174891,10-K,2019-04-01,edgar/data/1174891/0001493152-19-004523.txt
EMARINE GLOBAL INC.,0001178377,10-K,2019-04-15,edgar/data/1178377/0001493152-19-005251.txt
DAKOTA TERRITORY RESOURCE CORP,0001182737,10-K,2019-06-27,edgar/data/1182737/0001078782-19-000546.txt
"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",0001187953,10-K,2019-04-01,edgar/data/1187953/0001144204-19-017462.txt
IMAGING3 INC,0001205181,10-K,2019-04-16,edgar/data/1205181/0001493152-19-005463.txt
VIRTUSA CORP,0001207074,10-K,2019-05-24,edgar/data/1207074/0001558370-19-005297.txt
"RTW Retailwinds, Inc.",0001211351,10-K,2019-04-17,edgar/data/1211351/0001047469-19-002283.txt
"Wize Pharma, Inc.",0001218683,10-K,2019-04-01,edgar/data/1218683/0001213900-19-005537.txt
"BIO-RAD LABORATORIES, INC.",0000012208,10-K,2019-04-01,edgar/data/12208/0000012208-19-000014.txt
"Frelii, Inc.",0001223533,10-K,2019-04-16,edgar/data/1223533/0001493152-19-005370.txt
GENERAL STEEL HOLDINGS INC,0001239188,10-K,2019-04-01,edgar/data/1239188/0001144204-19-017485.txt
COMMONWEALTH INCOME & GROWTH FUND V,0001253347,10-K,2019-04-01,edgar/data/1253347/0001654954-19-003881.txt
Frontier Funds,0001261379,10-K,2019-04-29,edgar/data/1261379/0001615774-19-006528.txt
Joway Health Industries Group Inc,0001263364,10-K,2019-04-01,edgar/data/1263364/0001213900-19-005388.txt
TRANSAKT LTD.,0001263872,10-K,2019-04-01,edgar/data/1263872/0001062993-19-001480.txt
MONITRONICS INTERNATIONAL INC,0001265107,10-K,2019-04-01,edgar/data/1265107/0001265107-19-000004.txt
KONA GRILL INC,0001265572,10-K,2019-04-16,edgar/data/1265572/0001437749-19-007341.txt
H&R BLOCK INC,0000012659,10-K,2019-06-14,edgar/data/12659/0001574842-19-000022.txt
BOSTON CAPITAL TAX CREDIT FUND V LP,0001267425,10-K,2019-06-20,edgar/data/1267425/0001144204-19-031616.txt
VIASPACE Inc.,0001270200,10-K,2019-04-04,edgar/data/1270200/0001564590-19-010773.txt
"Cool Holdings, Inc.",0001274032,10-K,2019-04-16,edgar/data/1274032/0001564590-19-011746.txt
SCIENTIFIC ENERGY INC,0001276531,10-K,2019-04-05,edgar/data/1276531/0001276531-19-000004.txt
MANUFACTURED HOUSING PROPERTIES INC.,0001277998,10-K,2019-04-01,edgar/data/1277998/0001654954-19-003817.txt
APOLLO INVESTMENT CORP,0001278752,10-K,2019-05-16,edgar/data/1278752/0001278752-19-000021.txt
INNOCAP INC,0001281845,10-K,2019-05-01,edgar/data/1281845/0001078782-19-000383.txt
"Dolphin Entertainment, Inc.",0001282224,10-K,2019-04-15,edgar/data/1282224/0001553350-19-000383.txt
MEWBOURNE ENERGY PARTNERS 05-A LP,0001282723,10-K,2019-04-01,edgar/data/1282723/0001387131-19-002347.txt
MADISON AVE HOLDINGS INC,0001284196,10-K,2019-04-15,edgar/data/1284196/0001437749-19-007155.txt
"China Carbon Graphite Group, Inc.",0001284450,10-K,2019-04-01,edgar/data/1284450/0001213900-19-005447.txt
StrikeForce Technologies Inc.,0001285543,10-K,2019-04-15,edgar/data/1285543/0001477932-19-001740.txt
"MRI INTERVENTIONS, INC.",0001285550,10-K,2019-04-01,edgar/data/1285550/0001534424-19-000092.txt
STONEMOR PARTNERS LP,0001286131,10-K,2019-04-03,edgar/data/1286131/0001564590-19-010632.txt
"Hill International, Inc.",0001287808,10-K,2019-04-01,edgar/data/1287808/0001287808-19-000004.txt
EnerSys,0001289308,10-K,2019-05-29,edgar/data/1289308/0001289308-19-000028.txt
"CBA Florida, Inc.",0001289496,10-K,2019-04-01,edgar/data/1289496/0001654954-19-003853.txt
"IIOT-OXYS, Inc.",0001290658,10-K,2019-04-16,edgar/data/1290658/0001683168-19-001071.txt
INVIVO THERAPEUTICS HOLDINGS CORP.,0001292519,10-K,2019-04-01,edgar/data/1292519/0001558370-19-002671.txt
Prestige Consumer Healthcare Inc.,0001295947,10-K,2019-05-13,edgar/data/1295947/0001295947-19-000015.txt
"Lightstone Value Plus Real Estate Investment Trust, Inc.",0001296884,10-K,2019-04-01,edgar/data/1296884/0001144204-19-017353.txt
"ABCO Energy, Inc.",0001300938,10-K,2019-04-16,edgar/data/1300938/0001185185-19-000544.txt
"Achaogen, Inc.",0001301501,10-K,2019-04-01,edgar/data/1301501/0001564590-19-010412.txt
"Premier Product Group, Inc.",0001301838,10-K,2019-04-15,edgar/data/1301838/0001721868-19-000187.txt
"HOULIHAN LOKEY, INC.",0001302215,10-K,2019-05-24,edgar/data/1302215/0001302215-19-000044.txt
TWO RIVERS WATER & FARMING Co,0001302946,10-K,2019-04-15,edgar/data/1302946/0001493152-19-005266.txt
Novelis Inc.,0001304280,10-K,2019-05-08,edgar/data/1304280/0001304280-19-000024.txt
"pdvWireless, Inc.",0001304492,10-K,2019-05-20,edgar/data/1304492/0001304492-19-000019.txt
YUS INTERNATIONAL GROUP Ltd,0001306035,10-K,2019-04-09,edgar/data/1306035/0001445866-19-000393.txt
YUS INTERNATIONAL GROUP Ltd,0001306035,10-K,2019-06-07,edgar/data/1306035/0001445866-19-000693.txt
LIQTECH INTERNATIONAL INC,0001307579,10-K,2019-04-01,edgar/data/1307579/0001437749-19-006256.txt
Vystar Corp,0001308027,10-K,2019-04-23,edgar/data/1308027/0001387131-19-002804.txt
InsPro Technologies Corp,0001309442,10-K,2019-04-01,edgar/data/1309442/0001144204-19-017159.txt
Q2Earth Inc.,0001310527,10-K,2019-04-01,edgar/data/1310527/0001493152-19-004529.txt
Castle Brands Inc,0001311538,10-K,2019-06-14,edgar/data/1311538/0001493152-19-009240.txt
"OLB GROUP, INC.",0001314196,10-K,2019-04-18,edgar/data/1314196/0001213900-19-006667.txt
"Galaxy Gaming, Inc.",0000013156,10-K,2019-04-01,edgar/data/13156/0001564590-19-010241.txt
"AeroGrow International, Inc.",0001316644,10-K,2019-06-25,edgar/data/1316644/0001185185-19-000909.txt
Umatrin Holding Ltd,0001317839,10-K,2019-04-16,edgar/data/1317839/0001477932-19-001800.txt
Madison Technologies Inc.,0001318268,10-K,2019-04-01,edgar/data/1318268/0001493152-19-004426.txt
Citi Trends Inc,0001318484,10-K,2019-04-17,edgar/data/1318484/0001558370-19-003051.txt
"WNC Housing Tax Credit Fund VI, L.P., Series 13",0001321228,10-K,2019-06-26,edgar/data/1321228/0001654954-19-007666.txt
GLADSTONE INVESTMENT CORPORATION\DE,0001321741,10-K,2019-05-13,edgar/data/1321741/0001193125-19-145332.txt
"Akers Biosciences, Inc.",0001321834,10-K,2019-04-01,edgar/data/1321834/0001493152-19-004590.txt
HEXION INC.,0000013239,10-K,2019-04-11,edgar/data/13239/0000013239-19-000016.txt
Orchids Paper Products CO /DE,0001324189,10-K,2019-04-05,edgar/data/1324189/0001144204-19-018403.txt
RBC Bearings INC,0001324948,10-K,2019-05-23,edgar/data/1324948/0001615774-19-008334.txt
"Altimmune, Inc.",0001326190,10-K,2019-04-01,edgar/data/1326190/0001564590-19-010429.txt
"India Globalization Capital, Inc.",0001326205,10-K,2019-06-14,edgar/data/1326205/0001185185-19-000890.txt
GameStop Corp.,0001326380,10-K,2019-04-02,edgar/data/1326380/0001326380-19-000052.txt
"ROAN RESOURCES, INC.",0001326428,10-K,2019-04-01,edgar/data/1326428/0001326428-19-000006.txt
"NanoVibronix, Inc.",0001326706,10-K,2019-04-15,edgar/data/1326706/0001615774-19-005785.txt
OOMA INC,0001327688,10-K,2019-04-03,edgar/data/1327688/0001564590-19-010638.txt
TECHPRECISION CORP,0001328792,10-K,2019-06-27,edgar/data/1328792/0001144204-19-032723.txt
"Clean Energy Technologies, Inc.",0001329606,10-K,2019-04-15,edgar/data/1329606/0001329606-19-000011.txt
"WEYLAND TECH, INC.",0001335112,10-K,2019-04-15,edgar/data/1335112/0001469709-19-000050.txt
ECO TEK 360 INC,0001338929,10-K,2019-04-16,edgar/data/1338929/0001477932-19-001808.txt
ORACLE CORP,0001341439,10-K,2019-06-21,edgar/data/1341439/0001564590-19-023119.txt
"Kreido Biofuels, Inc.",0001342219,10-K,2019-04-16,edgar/data/1342219/0001551163-19-000093.txt
"Advanced Voice Recognition Systems, Inc",0001342936,10-K,2019-04-01,edgar/data/1342936/0001342936-19-000004.txt
Sun Pacific Holding Corp.,0001343465,10-K,2019-04-04,edgar/data/1343465/0001493152-19-004904.txt
TOWERSTREAM CORP,0001349437,10-K,2019-04-01,edgar/data/1349437/0001437749-19-006265.txt
"CANCER GENETICS, INC",0001349929,10-K,2019-04-16,edgar/data/1349929/0001349929-19-000003.txt
"Iconic Brands, Inc.",0001350073,10-K,2019-04-16,edgar/data/1350073/0001477932-19-001780.txt
"Ascent Solar Technologies, Inc.",0001350102,10-K,2019-04-16,edgar/data/1350102/0001350102-19-000030.txt
"Pure Harvest Cannabis Group, Inc.",0001351573,10-K,2019-04-30,edgar/data/1351573/0001493152-19-006112.txt
Commonwealth Income & Growth Fund VI,0001351901,10-K,2019-04-01,edgar/data/1351901/0001654954-19-003882.txt
Accelerize Inc.,0001352952,10-K,2019-04-16,edgar/data/1352952/0001437749-19-007308.txt
"TARONIS TECHNOLOGIES, INC.",0001353487,10-K,2019-04-12,edgar/data/1353487/0001493152-19-005182.txt
"Mewbourne Energy Partners 06-A, L.P.",0001353722,10-K,2019-04-01,edgar/data/1353722/0001387131-19-002346.txt
China XD Plastics Co Ltd,0001353970,10-K,2019-04-15,edgar/data/1353970/0001079973-19-000222.txt
International Stem Cell CORP,0001355790,10-K,2019-04-15,edgar/data/1355790/0001564590-19-011540.txt
"Genius Brands International, Inc.",0001355848,10-K,2019-04-01,edgar/data/1355848/0001683168-19-000917.txt
American Campus Communities Operating Partnership LP,0001357369,10-K,2019-04-01,edgar/data/1357369/0001628280-19-003750.txt
"Jerrick Media Holdings, Inc.",0001357671,10-K,2019-04-01,edgar/data/1357671/0001213900-19-005478.txt
"PEPTIDE TECHNOLOGIES, INC.",0001357878,10-K,2019-06-24,edgar/data/1357878/0001472375-19-000028.txt
"RED METAL RESOURCES, LTD.",0001358654,10-K,2019-05-16,edgar/data/1358654/0001393905-19-000167.txt
"Cannabis Sativa, Inc.",0001360442,10-K,2019-04-01,edgar/data/1360442/0001445866-19-000346.txt
"OncBioMune Pharmaceuticals, Inc",0001362703,10-K,2019-04-01,edgar/data/1362703/0001493152-19-004539.txt
USA Zhimingde International Group Corp,0001363343,10-K,2019-05-14,edgar/data/1363343/0001387131-19-003596.txt
"WESTERN CAPITAL RESOURCES, INC.",0001363958,10-K,2019-04-01,edgar/data/1363958/0001615774-19-005100.txt
"ZZLL INFORMATION TECHNOLOGY, INC",0001365357,10-K,2019-04-16,edgar/data/1365357/0001091818-19-000120.txt
